Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
5400,8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,52,6.47,1286,0
5401,1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space",OVA,2,6.47,2723,0
5402,32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",Special,1,6.47,1651,0
5403,1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3,6.47,1099,0
5404,27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,4967,0
5405,3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6,6.47,2007,0
5406,30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",Special,1,6.47,465,0
5407,184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.47,13827,0
5408,3704,Zenryoku Usagi,"Comedy, Kids",TV,52,6.47,613,0
5409,8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",TV,42,6.46,382,0
5410,31883,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports",OVA,2,6.46,4572,0
5411,32670,Battle Spirits: Double Drive,"Action, Kids",TV,Unknown,6.46,515,0
5412,31683,Danchigai Special,"Comedy, Slice of Life",Special,1,6.46,8000,0
5413,7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Movie,1,6.46,557,0
5414,1314,DT Eightron,"Action, Sci-Fi, Shounen",TV,26,6.46,931,0
5415,3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,51,6.46,3863,0
5416,5292,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",TV,50,6.46,696,0
5417,5900,Jean Valjean Monogatari,Drama,Special,1,6.46,422,0
5418,17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1,6.46,431,0
5419,1883,Kappa no Kaikata,Comedy,TV,26,6.46,1209,0
5420,9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",OVA,2,6.46,21805,0
5421,887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",OVA,1,6.46,3710,0
5422,9990,Midori-ko,"Dementia, Drama",Movie,1,6.46,609,0
5423,864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",OVA,2,6.46,7336,0
5424,10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",TV,13,6.46,311,0
5425,30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",ONA,4,6.46,546,0
5426,2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,26,6.46,647,0
5427,1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",OVA,2,6.46,734,0
5428,10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,1,6.46,10024,0
5429,3913,Onikirimaru,"Action, Demons, Martial Arts, Shounen",OVA,4,6.46,1174,0
5430,6303,Perman,"Adventure, Comedy",TV,54,6.46,499,0
5431,610,Popotan,"Comedy, Drama, Ecchi, Supernatural",TV,12,6.46,15230,0
5432,3474,Push,Parody,Special,1,6.46,1272,0
5433,6674,Reporter Blues,"Comedy, Mystery",TV,52,6.46,315,0
5434,17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",TV,12,6.46,74320,0
5435,1444,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",OVA,6,6.46,2947,0
5436,16099,Sword Art Online: Sword Art Offline,Comedy,Special,9,6.46,50012,0
5437,3472,Tenrankai no E,Comedy,Movie,1,6.46,1065,0
5438,51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,3,6.46,36352,0
5439,10306,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy,Special,13,6.46,1087,0
5440,4521,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",OVA,1,6.46,179,0
5441,2008,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",Movie,1,6.46,763,0
5442,4044,Youkai Ningen Bem,Horror,TV,26,6.46,440,0
5443,6075,Ai no Wakakusa Yama Monogatari,Comedy,TV,12,6.45,527,0
5444,6107,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,Special,13,6.45,685,0
5445,29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,Special,1,6.45,3380,0
5446,9163,Attack No.1 (1970),"Drama, Shoujo, Sports",Movie,1,6.45,329,0
5447,722,Baby☆Love,"Comedy, Romance",OVA,1,6.45,3708,0
5448,8278,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1,6.45,3604,0
5449,5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",TV,38,6.45,325,0
5450,2127,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen",TV,38,6.45,1147,0
5451,13955,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,2,6.45,1342,0
5452,21495,Denpa Kyoushi,"Comedy, School, Shounen",Special,2,6.45,5010,0
5453,7718,Denshinbashira Elemi no Koi,Fantasy,Movie,1,6.45,1139,0
5454,28673,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,16,6.42,1812,0
5455,661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School",OVA,4,6.45,1849,0
5456,6413,Go! Go! Ackman,"Action, Comedy, Supernatural",OVA,1,6.45,450,0
5457,7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",TV,36,6.45,213,0
5458,13639,Hi no Youjin,"Historical, Slice of Life",Movie,1,6.45,3757,0
5459,910,Himawari!,"Adventure, Comedy, Martial Arts",TV,13,6.45,15549,0
5460,12689,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi",Special,1,6.45,683,0
5461,10028,Magic Knight Rayearth Omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Special,5,6.45,1730,0
5462,3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,25,6.45,965,0
5463,2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",Movie,1,6.45,1967,0
5464,362,Memories Off 2nd,"Drama, Romance",OVA,3,6.45,2750,0
5465,363,Memories Off 3.5,"Drama, Romance",OVA,4,6.45,2321,0
5466,470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",TV,13,6.45,14010,0
5467,10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,2,6.45,2747,0
5468,28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Movie,1,6.45,1509,0
5469,2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1,6.45,558,0
5470,31914,Shoujo-tachi wa Kouya wo Mezasu,School,TV,12,6.45,60452,0
5471,4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1,6.45,331,0
5472,11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,6.45,2540,0
5473,17068,Transfer,"Action, Music",Music,1,6.45,797,0
5474,28085,Wonder (Movie),Dementia,Movie,1,6.45,644,0
5475,3234,009-1: R&amp;B,"Action, Sci-Fi, Seinen",Special,1,6.44,2988,0
5476,6462,Amefuri Kozou,"Fantasy, Supernatural",OVA,1,6.44,606,0
5477,13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,6.44,18770,0
5478,1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,2186,0
5479,159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24,6.44,12169,0
5480,458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,3968,0
5481,33689,Dive to Blue,Music,Music,1,6.44,199,0
5482,14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,6756,0
5483,10666,Fireball Special,"Comedy, Sci-Fi",Special,1,6.44,1439,0
5484,1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",TV,11,6.44,4744,0
5485,133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,6.44,80562,0
5486,647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",OVA,2,6.44,2253,0
5487,1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",TV,16,6.44,3188,0
5488,15847,Iron Man: Rise of Technovore,"Action, Mecha",OVA,1,6.44,3656,0
5489,24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,12,6.44,59544,0
5490,5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",TV,16,6.44,1861,0
5491,952,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,12,6.44,3693,0
5492,1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,1,6.44,1688,0
5493,7171,Oni,"Demons, Historical, Supernatural",Movie,1,6.44,950,0
5494,28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,1,6.44,1264,0
5495,2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,1,6.44,1624,0
5496,33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,6.44,1885,0
5497,8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",OVA,2,6.44,505,0
5498,6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,1,6.44,701,0
5499,4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",TV,8,6.44,934,0
