Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
7900,31501,Master Blaster,"Dementia, Music",Music,1,4.71,165,0
7901,30331,Motion Lumine,Dementia,Movie,1,4.71,124,0
7902,4934,A.F,"Action, Mecha, Sci-Fi",Special,1,4.7,646,0
7903,13793,Fashion no Hajimari,Comedy,ONA,1,4.7,352,0
7904,2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",OVA,2,4.7,573,0
7905,8486,Kihei Senki Legacies,"Fantasy, Mecha",ONA,1,4.7,676,0
7906,30337,Mac the Movie,Dementia,Movie,1,4.7,127,0
7907,30667,Mou Hitotsu no Nijiiro Toshi,Dementia,Movie,1,4.7,128,0
7908,3930,Issunboushi no Shusse,Supernatural,Movie,1,4.69,685,0
7909,29908,Kodomo no Kaitei no Koto,Psychological,Movie,1,4.69,152,0
7910,30339,Play Jazz,Dementia,Movie,1,4.69,119,0
7911,9342,Twinkle Nora Rock Me!,"Action, Sci-Fi",OVA,1,4.69,338,0
7912,10585,Chuunen Punk,Music,Music,1,4.68,308,0
7913,23051,Ga no Iru Tokoro,Dementia,Movie,1,4.68,343,0
7914,11691,Bloody Date,Horror,ONA,1,4.66,1891,0
7915,5812,Doubutsu Sumo Taikai,Action,Movie,1,4.67,585,0
7916,788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",OVA,2,4.65,15764,0
7917,30367,Lemon Home Animation Gekijou,Comedy,Special,2,4.65,254,0
7918,7029,Tonari no Yarou,Comedy,Movie,1,4.65,482,0
7919,5811,Nezumi no Rusuban,Action,Movie,1,4.64,532,0
7920,29988,Commercial War,Dementia,Movie,1,4.63,145,0
7921,28645,Haru no Shikumi,Dementia,Movie,1,4.63,363,0
7922,30328,Head Spoon,Dementia,Movie,1,4.62,129,0
7923,8925,Kobe to Watashi,"Comedy, Slice of Life",ONA,1,4.62,869,0
7924,31471,MILPOM★,"Comedy, Shoujo",ONA,Unknown,4.62,434,0
7925,4397,Osaru no Sankichi: Totsugeki-tai,Military,Movie,1,4.62,489,0
7926,32467,Under the Dog: Anthea-chan,"Action, Comedy, Parody",ONA,1,4.62,2390,0
7927,30092,Wakie Wakie,Music,Music,1,4.62,192,0
7928,6849,Bouken Dankichi: Hyouryuu no Maki,Adventure,Movie,1,4.6,438,0
7929,2475,6 Angels,"Action, Sci-Fi",ONA,6,4.59,1890,0
7930,6840,Maabou no Daikyousou,"Comedy, Sports",Movie,1,4.59,483,0
7931,29777,Baka Baka Baka na Sekai,"Comedy, Dementia, Military",Movie,1,4.58,451,0
7932,30814,Landscape,Dementia,Movie,1,4.58,120,0
7933,5813,Urashima Tarou (1931),Action,Movie,1,4.58,841,0
7934,23517,Calligraffiti,Music,Movie,1,4.57,200,0
7935,30340,Direct Animation,Dementia,Movie,1,4.56,132,0
7936,9801,Hustle!! Tokitama-kun,Dementia,Special,1,4.56,369,0
7937,29971,Landmark,Dementia,ONA,1,4.56,109,0
7938,33282,Arakure Junichi no Namida,Comedy,ONA,1,4.55,169,0
7939,13543,Nantokashite Alguard,Comedy,ONA,1,4.55,211,0
