Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
9000,30954,Jakusansei Million Arthur,"Comedy, Fantasy",ONA,Unknown,6.61,372,0
9001,33779,Jakusansei Million Arthur Specials,"Comedy, Fantasy",Special,3,5.89,130,0
9002,29367,Jam the Housnail,"Adventure, Kids",TV,15,7.0,49,0
9003,18323,Jangdokdae,"Drama, Historical",Movie,1,4.36,60,0
9004,10247,Jankenman: Kaijuu Dai Kessen,"Comedy, Kids",OVA,1,6.31,80,0
9005,32252,Japonese,Comedy,Movie,1,6.67,35,0
9006,3947,Jarinko Chie (TV),"Comedy, Drama, Slice of Life",TV,64,7.11,323,0
9007,24041,Jarujio Animal,"Adventure, Comedy, Parody",TV,10,8.33,57,0
9008,29928,Jataka Monogatari: Kiniro no Shika,Kids,Movie,1,4.52,79,0
9009,16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",Movie,1,4.54,83,0
9010,29207,Jeremy no Ki,"Drama, Fantasy, Kids",OVA,1,6.13,45,0
9011,32707,Jewelpet: Attack Chance!?,"Comedy, Fantasy, Magic, Shoujo",ONA,Unknown,5.89,234,0
9012,23869,Ji no Nai Hagaki,Slice of Life,OVA,1,6.0,56,0
9013,29623,Jiaoao de Jiangjun,Drama,Movie,1,5.64,107,0
9014,30764,Jibun no Mune ni te wo Atete,"Drama, Kids",OVA,1,4.88,47,0
9015,30970,Jidou Bungaku Library,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",OVA,6,8.5,49,0
9016,28489,Jigoku Koushien,"Comedy, Horror, Shounen, Sports",OVA,1,5.14,69,0
9017,26331,Jigoku no Soubee,"Comedy, Demons, Drama, Kids",OVA,1,7.33,53,0
9018,32800,Jijii: Owari no Hajimari,Music,Music,1,4.28,66,0
9019,29645,Jikan,Dementia,Movie,1,3.77,98,0
9020,33886,Jikkyou Chuukei,"Dementia, Music",Music,1,4.31,52,0
