Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
2200,1168,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Military, Sci-Fi, Space",OVA,10,7.33,5006,0
2201,20877,Music S.T.A.R.T!!,Music,Music,1,7.33,5729,0
2202,460,One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.33,37792,0
2203,11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.33,5765,0
2204,1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Drama, Romance, Sports",TV,26,7.33,5758,0
2205,22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12,7.33,76880,0
2206,21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",TV,11,7.33,101326,0
2207,5014,Sango Shou Densetsu: Aoi Umi no Elfie,"Adventure, Sci-Fi",Movie,1,7.33,524,0
2208,3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.33,1678,0
2209,3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.33,34305,0
2210,100,Shin Shirayuki-hime Densetsu Prétear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,13,7.33,37394,0
2211,5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School",TV,12,7.33,16720,0
2212,12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo",TV,48,7.33,10568,0
2213,1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,25,7.33,2568,0
2214,180,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.33,53360,0
2215,3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",Movie,1,7.32,22537,0
2216,11375,.hack//The Movie: Sekai no Mukou ni,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Movie,1,7.32,11617,0
2217,13939,Accel World EX,"Action, Game, Romance, School, Sci-Fi",OVA,2,7.32,61198,0
2218,10447,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,7.32,62753,0
2219,2920,Ashita no Joe (Movie),"Action, Drama, Sports",Movie,1,7.32,1540,0
2220,15711,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7962,0
2221,15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6,7.32,60139,0
2222,1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",TV,104,7.32,3782,0
2223,11783,Dog Days&#039;,"Action, Adventure, Fantasy, Magic",TV,13,7.32,55277,0
2224,2671,Doraemon Movie 03: Nobita no Daimakyou,Adventure,Movie,1,7.32,1156,0
2225,2030,El Cazador de la Bruja,"Adventure, Drama, Mystery",TV,26,7.32,31874,0
2226,2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical",TV,26,7.32,811,0
2227,1886,Fushigiboshi no☆Futagohime Gyu!,"Comedy, Magic, Shoujo",TV,52,7.32,2387,0
