Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
8700,24093,Gorillaman,"Comedy, School, Seinen",OVA,2,6.4,88,0
8701,7781,Gothicmade: Hana no Utame,"Mecha, Romance, Sci-Fi",Movie,1,5.93,2306,0
8702,5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",TV,25,7.0,178,0
8703,27521,Gra-P &amp; Rodeo,"Comedy, Music",TV,61,5.6,163,0
8704,33290,Gra-P &amp; Rodeo 2nd Season,"Comedy, Music",TV,Unknown,3.92,157,0
8705,32834,Gra-P &amp; Rodeo: Band wo P,"Comedy, Music",Special,1,3.11,68,0
8706,30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,3.75,87,0
8707,29355,Grasshopper Monogatari,"Kids, Music",Music,1,4.18,65,0
8708,30602,Great Hunt,"Comedy, Music",TV,6,4.75,73,0
8709,5934,Greed,"Adventure, Fantasy",OVA,1,5.51,183,0
8710,16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",TV,39,6.57,275,0
8711,9501,Greek Roman Sinhwa: Olympus Guardian (Movie),"Adventure, Fantasy, Historical",Movie,1,6.0,198,0
8712,19457,Green Saver,"Adventure, Kids",TV,26,5.43,77,0
8713,31263,Grim,Dementia,Movie,1,4.32,121,0
8714,19751,Gu-Gu Ganmo (Movie),Comedy,Movie,1,5.58,69,0
8715,11995,Guilstein,"Action, Horror, Sci-Fi",Movie,1,5.33,286,0
8716,31510,Guitar,,Movie,1,4.11,47,0
8717,28347,Guitar Shoujo!,Slice of Life,Special,1,4.54,134,0
8718,10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",Special,1,4.62,227,0
8719,18521,GUNbare! Game Tengoku 2 the Movie,"Action, Adventure, Comedy",OVA,1,5.09,88,0
8720,24053,Gunners,"Action, Mecha",ONA,1,4.51,102,0
8721,8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,6.53,157,0
8722,26089,Gutchonpa Omoshiro Hanashi,Kids,TV,5,6.67,44,0
8723,30979,Hachikadzuki-hime,"Drama, Fantasy, Historical, Kids",OVA,1,7.0,34,0
8724,18353,Hadakya no Otonosama,"Kids, Slice of Life",ONA,2,3.34,104,0
8725,30046,Hadashi Neko,"Adventure, Comedy",Special,1,4.79,96,0
8726,16752,Haedori Daemoheom,"Adventure, Drama, Military",Movie,1,5.1,65,0
8727,26289,Hage,"Drama, Kids, School",OVA,1,6.43,64,0
8728,8500,Haguregumo,"Comedy, Historical, Seinen",Movie,1,6.71,221,0
8729,26295,Haha Uzura,"Drama, Kids",OVA,1,8.5,44,0
8730,33474,Haha wo Tazunete Sanzenri (Movie),"Adventure, Drama, Historical, Slice of Life",Movie,1,6.81,105,0
8731,23585,Haha wo Tazunete Sanzenri Specials,"Adventure, Drama, Slice of Life",Special,2,6.14,138,0
8732,8764,Hajime Ningen Gon,"Comedy, Historical",TV,39,6.46,129,0
8733,8763,Hajime Ningen Gyatoruz,"Comedy, Historical",TV,77,6.47,170,0
8734,10246,Hajimete no Christmas,Kids,Special,1,6.3,89,0
8735,33335,Hajimete no Eigo: Nippon Mukashibanashi,"Fantasy, Kids",OVA,18,8.17,93,0
8736,33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",OVA,18,5.33,33,0
8737,18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.85,120,0
8738,29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99,0
8739,19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,260,0
8740,31255,Hakusai Anime Special,"Comedy, School",Special,1,4.75,67,0
8741,11673,Hal no Fue,"Adventure, Kids",Movie,1,6.44,202,0
8742,29507,Hamster Sam,"Kids, Music",TV,4,6.0,42,0
8743,19463,Hamuko Mairu!,"Adventure, Comedy",OVA,1,4.6,56,0
8744,25095,Hana Ichi Monme,"Adventure, Kids",OVA,3,7.25,44,0
8745,17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",OVA,1,5.3,112,0
8746,20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",TV,25,6.5,71,0
8747,9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,"Adventure, Fantasy, Magic, Shoujo",Movie,1,5.51,213,0
8748,20873,Hana no Zundamaru,"Comedy, Martial Arts, Parody",ONA,8,5.1,145,0
8749,22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",ONA,3,3.96,96,0
8750,23709,Hana to Shounen,Fantasy,OVA,1,7.25,55,0
8751,8336,Hanakappa,"Comedy, Kids",TV,Unknown,5.42,185,0
8752,17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",Movie,1,6.2,92,0
8753,30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi","Drama, Fantasy, Kids",OVA,1,4.67,35,0
8754,26341,Hanamaru Koutsuu Anzen,"Drama, Kids",OVA,1,6.17,56,0
8755,30086,Hanasaka Jiisan,"Comedy, Drama",Movie,1,4.26,105,0
8756,9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",TV,43,6.75,109,0
8757,23651,Hanawa Hekonai Kappa Matsuri,"Comedy, Kids",Movie,1,6.6,72,0
8758,33885,Hane (2016),Music,Music,1,5.24,66,0
8759,29271,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,"Kids, Parody",OVA,1,7.0,51,0
8760,22563,Hangyodon no Hadaka no Ou-sama,"Fantasy, Kids",OVA,1,5.91,86,0
8761,29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,"Historical, Kids",OVA,1,5.7,58,0
8762,29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,"Kids, Sci-Fi",OVA,1,5.55,45,0
8763,29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,"Kids, Sci-Fi",OVA,1,5.67,50,0
8764,28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",OVA,1,7.0,44,0
8765,12643,Happening Star ☆,"Comedy, Sci-Fi",OVA,1,5.25,74,0
8766,30861,Happy Bogeys,,Movie,12,8.17,38,0
8767,32783,Happy Hour,Music,Music,1,4.24,69,0
8768,30411,Happy Jozy,Comedy,TV,Unknown,5.38,211,0
8769,11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",TV,16,5.68,200,0
8770,15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117,0
8771,28759,Harbor Tale,"Adventure, Fantasy",Movie,1,7.67,65,0
8772,24877,Hare Tokidoki Buta,"Comedy, Kids",Movie,1,4.7,67,0
8773,20529,Harinezumi,Music,Music,1,5.34,125,0
8774,17667,Harisu no Kaze,"Comedy, School",TV,70,6.44,98,0
8775,9807,Harley Spiny,Kids,TV,140,6.06,93,0
8776,31583,Haruko no Bouken,Dementia,Movie,1,3.9,129,0
8777,34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,6.76,239,0
8778,29499,Hasu no Yousei: Bonyo Bonyo,"Fantasy, Kids",Special,1,7.0,41,0
8779,3251,Hatara Kids Mai Ham Gumi,"Action, Kids",TV,50,5.54,190,0
8780,10539,Hato no Oyome-san,Comedy,TV,22,3.62,168,0
