Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
9800,22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59,0
9801,27573,Obasuteyama,Drama,Movie,1,7.0,57,0
9802,28101,Obatalian,Comedy,Special,1,4.75,63,0
9803,20075,Obocchama-kun,"Comedy, Parody",TV,164,6.47,85,0
9804,34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",TV,13,6.67,29,0
9805,34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8.0,20,0
9806,28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,4.24,156,0
9807,9070,Oden-kun,Comedy,TV,156,7.36,118,0
9808,18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,5.75,99,0
9809,14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173,0
9810,31575,Offside,"Action, Drama, Sports",OVA,1,5.5,83,0
9811,19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90,0
9812,7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201,0
9813,25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",TV,22,6.38,70,0
9814,18815,Oh! Super Milk-chan Special,"Action, Comedy, Sci-Fi",Special,1,5.93,178,0
9815,19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life",Movie,1,6.57,97,0
9816,34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,2.75,61,0
9817,8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,6.48,176,0
9818,16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103,7.77,250,0
9819,16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1,7.09,142,0
9820,16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5.0,94,0
9821,30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids",OVA,1,5.17,47,0
9822,16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78,0
9823,31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,3.67,51,0
9824,13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128,0
9825,31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,5.5,46,0
9826,30980,Ojiichan no Hanabi,"Drama, Kids",OVA,1,8.0,40,0
9827,32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,4.78,37,0
