Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
1000,2227,Lady Lady!!,"Drama, Historical",TV,21,7.73,2681,0
1001,7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13,7.73,56483,0
1002,32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1,7.73,30887,0
1003,6773,Shakugan no Shana III (Final),"Action, Drama, Fantasy, Romance, Supernatural",TV,24,7.73,133010,0
1004,1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.73,10688,0
1005,2558,Wakakusa Monogatari: Nan to Jo-sensei,"Drama, Historical, School, Slice of Life",TV,40,7.73,2577,0
1006,1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.73,235684,0
1007,33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen",Movie,1,7.72,14896,0
1008,2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2,7.72,7174,0
1009,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.72,56994,0
1010,32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1,7.72,13126,0
1011,1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5,7.72,1070,0
1012,10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Special,3,7.72,781,0
1013,5231,Inazuma Eleven,"Shounen, Sports, Super Power",TV,127,7.72,42677,0
1014,5204,Kara no Kyoukai 6: Boukyaku Rokuon,"Action, Magic, Mystery, Romance, Supernatural, Thriller",Movie,1,7.72,93803,0
1015,12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",TV,13,7.72,46781,0
1016,324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47,7.72,16130,0
1017,709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",TV,52,7.72,11684,0
1018,21755,New Prince of Tennis OVA vs. Genius10,"Action, Comedy, Shounen, Sports",OVA,10,7.72,6238,0
1019,32668,Noblesse: Awakening,"Action, School, Supernatural, Vampire",ONA,1,7.72,28864,0
1020,1034,Ouritsu Uchuugun: Honneamise no Tsubasa,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.72,18469,0
1021,33157,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Special,Unknown,7.72,5400,0
1022,23701,Toradora! OVA,"Comedy, Romance, School, Slice of Life",OVA,1,7.72,25154,0
1023,10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",Movie,1,7.72,18060,0
1024,1924,Urusei Yatsura Movie 5: Final,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.72,2783,0
1025,33350,Zhen Hun Jie,"Action, Supernatural",ONA,24,7.72,2480,0
1026,3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.71,18465,0
1027,7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13,7.71,162622,0
1028,530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",TV,46,7.71,146521,0
1029,3785,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",Movie,1,7.71,135318,0
1030,7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16,7.71,31262,0
1031,1281,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,19,7.71,42033,0
1032,24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life",TV,12,7.71,140094,0
1033,129,Gensoumaden Saiyuuki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,50,7.71,31179,0
1034,7661,Giant Killing,"Drama, Seinen, Sports",TV,26,7.71,36947,0
1035,31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1,7.71,2152,0
1036,24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.71,192171,0
1037,10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Shounen, Sports",Movie,1,7.71,4535,0
1038,6116,Mainichi Kaasan,"Comedy, Slice of Life",TV,142,7.71,1707,0
1039,16762,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,7.71,135604,0
1040,18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Special,1,7.71,14703,0
1041,10500,Ojiisan no Lamp,"Drama, Historical",Movie,1,7.71,11745,0
1042,14123,Pokemon Black and White 2: Introduction Movie,"Action, Fantasy, Kids",ONA,1,7.71,8554,0
1043,10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,"Shounen, Sports",OVA,4,7.71,6005,0
1044,8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,7.71,217617,0
1045,1557,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,7.71,33321,0
1046,14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13,7.71,233410,0
1047,11743,Toaru Majutsu no Index: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",Movie,1,7.71,54873,0
