Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
8500,8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105,0
8501,20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87,0
8502,19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,100,0
8503,28117,Echigo no Mukashibanashi: Attaten Ganoo,"Demons, Horror, Kids",OVA,1,4.33,73,0
8504,29431,Eddie the Fast Break,"Kids, Sports",TV,Unknown,6.11,67,0
8505,9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173,0
8506,16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116,0
8507,33062,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,40,0
8508,20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6.0,311,0
8509,5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1,5.32,246,0
8510,28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99,0
8511,29357,Eien,"Drama, Fantasy, Music",Music,1,5.11,69,0
8512,6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203,0
8513,27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,53,0
8514,32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,95,0
8515,19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,80,0
8516,23615,Eiyuu Banka Koushi-den,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101,0
8517,6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,1,5.78,246,0
8518,30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,39,0
8519,3243,Elec-king The Animation,Comedy,TV,13,6.55,96,0
8520,33986,Elite Banana Banao,"Comedy, Parody, Slice of Life",ONA,Unknown,6.29,72,0
8521,24985,Elite Jack!!,"School, Shoujo",OVA,Unknown,5.29,141,0
8522,6593,Elmer no Bouken: My Father&#039;s Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125,0
8523,29423,En En Nikoli,"Adventure, Kids, Music",Special,3,5.4,40,0
8524,15137,Entotsuya Peroo,Kids,Movie,1,4.6,150,0
8525,34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37,0
8526,10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,0
8527,30193,Eun-sil-i,Drama,Movie,1,5.81,163,0
8528,16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83,0
