Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
8300,7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Kids,OVA,1,5.86,176,0
8301,23185,Chamebou Kuukijuu no Maki,Comedy,Movie,1,8.4,66,0
8302,23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Comedy,Movie,1,6.0,72,0
8303,30267,Chan Shuo A Kuan,"Comedy, Slice of Life",Movie,1,5.5,41,0
8304,29655,Chanda Gou,,Movie,1,4.42,91,0
8305,21025,Chang,"Drama, Military, Thriller",Movie,1,6.33,248,0
8306,29821,Channel 5.5,"Comedy, Parody",ONA,4,5.32,196,0
8307,29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,4.91,155,0
8308,29820,Channel 5.5 4th Season,"Comedy, Parody",ONA,4,5.13,191,0
8309,29862,Channel 5.5 4th Season Prologue,Comedy,ONA,1,4.81,157,0
8310,29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,1,4.71,135,0
8311,33703,Chao Shen Youxi,"Action, Fantasy, Game",ONA,25,6.5,34,0
8312,30959,Charamaru-kun to Dokumaru-kun,"Kids, Super Power",OVA,1,7.4,36,0
8313,30228,Chel-in sacheon-wang,"Action, Sci-Fi",Movie,1,4.43,47,0
8314,9868,Chengyu Donghua Lang,"Historical, Kids",TV,180,6.04,144,0
8315,16558,Cheol-in 007,"Action, Mecha, Sci-Fi",Movie,1,4.27,101,0
8316,17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",TV,13,6.78,149,0
8317,18271,Cheorin Samchongsa,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4.0,114,0
8318,26237,Cherry Blossom,"Drama, Kids",OVA,1,5.5,66,0
8319,9903,"Chi Dor Dor, Chi Dor Dor",Kids,TV,15,5.77,87,0
8320,8025,Chi-Sui Maru,Comedy,TV,41,5.63,185,0
8321,11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114,0
8322,11731,Chi-Sui Maru Specials,Comedy,Special,2,5.33,94,0
8323,31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206,0
8324,27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,Kids,OVA,1,5.71,57,0
8325,17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,"Adventure, Kids",Special,1,6.4,76,0
8326,8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",TV,26,6.36,133,0
8327,24923,Chibikko Kamu no Bouken,"Adventure, Kids",Movie,1,7.25,55,0
8328,29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,1,5.8,57,0
8329,29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,6.0,54,0
8330,32417,Chibinacs,Comedy,TV,25,5.5,39,0
8331,32418,Chibinacs 2.0,Comedy,TV,25,4.33,36,0
8332,32419,Chibinacs 3,Comedy,TV,25,4.43,36,0
8333,33862,Chichi Kaeru,Drama,ONA,1,4.56,41,0
8334,31129,Chichi to Ko,Drama,Special,1,6.0,45,0
8335,33859,Chicken Papa,Comedy,ONA,1,3.0,45,0
8336,9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",TV,39,7.83,147,0
8337,31236,Chieri to Cherry,"Adventure, Fantasy, Shoujo",Movie,1,6.0,180,0
8338,30060,Chii Jiaan Chuaanqii,"Action, Adventure, Fantasy",TV,26,5.33,56,0
8339,33831,Chii-chan no Kageokuri,"Drama, Historical",OVA,1,4.5,25,0
8340,29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",TV,10,5.8,49,0
8341,24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Kids, Military",Special,1,7.2,65,0
8342,29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,4.78,93,0
8343,30164,Chiisana Kinomi,"Kids, Music",Music,1,4.42,86,0
8344,25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,"Romance, Shoujo, Slice of Life",Special,1,7.0,84,0
8345,24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93,0
8346,19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,"Drama, Music, School",Special,1,5.57,90,0
8347,29135,Chiisana Teien,"Adventure, Fantasy",Movie,1,5.91,151,0
8348,29793,Chikara Bashi,Kids,Movie,1,4.59,103,0
8349,7354,Chikara to Onna no Yo no Naka,Historical,Movie,1,5.31,175,0
8350,22755,Chikasugi Idol Akae-chan,"Comedy, Game, Parody",TV,12,4.28,112,0
8351,16303,Chikkun Takkun,"Comedy, Sci-Fi",TV,23,6.0,103,0
8352,8563,Chikyuu Monogatari Telepath 2500,"Adventure, Drama, Sci-Fi",Movie,1,5.52,254,0
8353,14623,Chikyuu SOS Sore Ike Kororin,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87,0
8354,30634,Chikyuu wo Mitsumete,"Sci-Fi, Space",Movie,1,5.2,70,0
8355,17457,Chingou Muchabee,"Adventure, Comedy",TV,26,6.75,80,0
8356,5908,Chinpui,Comedy,TV,56,6.15,222,0
8357,10039,Chinpui Specials,Comedy,Special,2,5.7,87,0
8358,10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,6.0,107,0
8359,6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,Comedy,OVA,3,6.0,186,0
8360,17689,Chironup no Kitsune,Drama,Movie,1,7.48,196,0
8361,33262,Chobitto Zukan,"Fantasy, Kids",TV,52,4.5,63,0
8362,33526,Choco to Watashi,"Kids, Music",Music,1,6.0,40,0
8363,31246,Choegang Habche: Mix Master,"Adventure, Fantasy",TV,39,6.79,168,0
8364,31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",TV,26,7.2,86,0
8365,16041,Chogattai Majutsu Robot Ginguiser Specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111,0
8366,23191,Chokin no Susume,Comedy,Movie,1,6.0,71,0
8367,34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,1,6.0,17,0
8368,31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,4.86,475,0
