Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
10900,34437,Code Geass: Fukkatsu no Lelouch,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",,Unknown,,22748,0
10901,33486,Boku no Hero Academia 2nd Season,"Action, Comedy, School, Shounen, Super Power",TV,Unknown,,46892,0
10902,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Fantasy, Magic, Supernatural",TV,Unknown,,54069,0
10903,33506,Ao no Exorcist: Kyoto Fujouou-hen,"Action, Demons, Fantasy, Shounen, Supernatural",TV,Unknown,,45127,0
10904,33417,Super Lovers 2,"Comedy, Drama, Romance, Shounen Ai",TV,Unknown,,12022,0
10905,30727,Saenai Heroine no Sodatekata ♭,"Comedy, Ecchi, Harem, Romance, School",TV,Unknown,,22890,0
10906,33352,Violet Evergarden,"Drama, Fantasy",,Unknown,,20564,0
10907,33248,K: Seven Stories,"Action, Drama, Super Power, Supernatural",,Unknown,,22133,0
10908,31765,Sword Art Online Movie: Ordinal Scale,"Action, Adventure, Fantasy, Game, Romance",Movie,1,,50944,0
10909,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Comedy, Fantasy",TV,Unknown,,12406,0
10910,33487,Masamune-kun no Revenge,"Comedy, Harem, Romance, School, Shounen",TV,Unknown,,20776,0
10911,30455,Kantai Collection: KanColle Zoku-hen,"Action, Military, School, Sci-Fi, Slice of Life",TV,Unknown,,15465,0
10912,33047,Fate/Extra Last Encore,"Action, Fantasy, Magic",TV,Unknown,,12653,0
10913,31783,Yowamushi Pedal: New Generation,"Comedy, Drama, Shounen, Sports",TV,Unknown,,9037,0
10914,34451,Kekkai Sensen &amp; Beyond,"Action, Fantasy, Super Power, Supernatural, Vampire",TV,Unknown,,14124,0
10915,33852,Mekakucity Reload,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,Unknown,,14017,0
10916,25537,Fate/stay night Movie: Heaven&#039;s Feel,"Action, Fantasy, Magic, Supernatural",Movie,1,,53365,0
10917,33743,Fuuka,"Drama, Ecchi, Music, Romance, School, Shounen",TV,Unknown,,9854,0
10918,33845,Free! (Shinsaku),"School, Sports",,Unknown,,8666,0
10919,33674,No Game No Life Movie,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",Movie,1,,32041,0
10920,33489,Little Witch Academia (TV),"Adventure, Comedy, Fantasy, Magic, School",TV,Unknown,,23398,0
10921,32949,Kuzu no Honkai,"Drama, Romance, School, Seinen",TV,Unknown,,20941,0
10922,30485,ChäoS;Child,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,Unknown,,19590,0
10923,32901,Eromanga-sensei,"Comedy, Drama, Romance",TV,Unknown,,8449,0
10924,34055,Berserk (2017),"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Military, Romance, Supernatural",TV,Unknown,,13463,0
10925,32981,Hand Shakers,,TV,Unknown,,11661,0
10926,34176,Zero kara Hajimeru Mahou no Sho,"Action, Fantasy",TV,Unknown,,7716,0
10927,33010,FLCL (TV),"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",TV,Unknown,,13008,0
10928,31537,Shingeki no Bahamut: Manaria Friends,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,Unknown,,9939,0
10929,31931,Full Metal Panic! IV,"Action, Mecha, Military",TV,Unknown,,5098,0
10930,31629,Granblue Fantasy The Animation,Fantasy,TV,Unknown,,9867,0
10931,33018,Touken Ranbu,"Action, Fantasy",TV,Unknown,,12012,0
10932,29643,6HP (Six Hearts Princess),Magic,TV,Unknown,,1687,0
10933,33337,ACCA: 13-ku Kansatsu-ka,"Drama, Police",TV,Unknown,,7403,0
10934,33736,After School,School,ONA,Unknown,,147,0
10935,34051,Akiba&#039;s Trip The Animation,"Action, Adventure, Ecchi, Supernatural",TV,Unknown,,5889,0
10936,33839,Alice in Deadly School,"Comedy, School, Shounen",TV,Unknown,,1648,0
10937,34350,Alice to Zouroku,"Adventure, Mystery, Seinen",TV,Unknown,,515,0
10938,33818,Amanchu! Special,"Comedy, School, Slice of Life",Special,1,,3303,0
10939,34465,Ao no Exorcist OVA,"Action, Demons, Fantasy, Shounen, Supernatural",OVA,1,,7013,0
10940,33820,Ao Oni The Animation (Movie),Horror,Movie,Unknown,,1416,0
10941,20471,Aoki Uru,"Military, Sci-Fi",Movie,1,,1860,0
10942,33564,Armed Blue: Gunvolt,"Action, Sci-Fi, Super Power",OVA,Unknown,,2549,0
10943,33371,Atom: The Beginning,"Action, Mecha, Sci-Fi, Seinen",TV,Unknown,,931,0
10944,32878,ēlDLIVE,"Action, Sci-Fi, Space",TV,Unknown,,6943,0
10945,33573,BanG Dream!,Music,TV,Unknown,,1953,0
10946,31853,Biohazard: Vendetta,"Action, Horror, Sci-Fi",Movie,1,,2290,0
10947,32086,Blame! Movie,"Action, Drama, Mecha, Psychological, Sci-Fi, Seinen",Movie,Unknown,,3251,0
10948,33071,Bungou Stray Dogs OVA,"Mystery, Seinen, Supernatural",OVA,1,,8350,0
10949,33475,Busou Shoujo Machiavellianism,"Action, School, Shounen",,Unknown,,1896,0
10950,33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",TV,Unknown,,6737,0
10951,9488,Cencoroll 2,"Action, Sci-Fi",Movie,1,,15181,0
10952,34525,Centaur no Nayami,"Comedy, Fantasy, Slice of Life, Supernatural",TV,Unknown,,108,0
10953,28833,Chain Chronicle: Haecceitas no Hikari,"Action, Adventure, Fantasy, Magic, Shounen",TV,12,,5678,0
10954,33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,,2069,0
10955,33730,Chain Chronicle: Haecceitas no Hikari Part 3,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,,1861,0
10956,33388,Charanpo Shima no Monogatari,,Movie,1,,142,0
10957,34088,Chiruran: Nibun no Ichi,"Action, Historical",TV,Unknown,,1036,0
10958,32830,Chou Shounen Tanteidan Neo,Mystery,TV,Unknown,,442,0
10959,28377,Choujikuu Robo Meguru,"Comedy, Mecha",OVA,1,,713,0
10960,34257,Cinderella Girls Gekijou,"Comedy, Slice of Life",TV,Unknown,,2479,0
10961,32407,Clockwork Planet,"Fantasy, Sci-Fi",TV,Unknown,,3999,0
