Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
2900,10249,Toaru Majutsu no Index-tan II,"Comedy, Parody",Special,2,7.14,20942,0
2901,1225,3x3 Eyes Seima Densetsu,"Action, Adventure, Demons, Fantasy, Horror, Romance",OVA,3,7.13,8892,0
2902,58,Blue Gender,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",TV,26,7.13,40581,0
2903,998,Blue Seed,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",TV,26,7.13,15194,0
2904,2561,Captain Future,"Action, Adventure, Sci-Fi, Shounen",TV,52,7.13,1837,0
2905,6202,Daisetsusan no Yuusha Kibaou,"Adventure, Drama",Special,1,7.13,322,0
2906,2206,Galaxy Angel Z Special,"Comedy, Sci-Fi",Special,1,7.13,2208,0
2907,16726,gdgd Fairies 2,"Comedy, Fantasy",TV,12,7.13,1248,0
2908,1022,Generator Gawl,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",TV,12,7.13,5457,0
2909,4765,Gunslinger Girl: Il Teatrino OVA,"Action, Drama, Military, Sci-Fi",OVA,2,7.13,15785,0
2910,2997,Hi no Tori: Houou-hen,"Drama, Fantasy, Historical",Movie,1,7.13,1323,0
2911,8630,Hidan no Aria,"Action, Comedy, Romance, School",TV,12,7.13,171888,0
2912,23425,Karneval Specials,Comedy,Special,11,7.13,4415,0
2913,2335,Kenyuu Densetsu Yaiba,"Action, Comedy, Fantasy, Martial Arts, Shounen",TV,52,7.13,5158,0
2914,2403,Kodomo no Jikan (TV),"Comedy, Ecchi, School",TV,12,7.13,63348,0
2915,8876,Koe de Oshigoto! The Animation,"Comedy, Ecchi, Seinen",OVA,2,7.13,57466,0
2916,31815,"Kono Danshi, Mahou ga Oshigoto Desu.","Fantasy, Magic, Shounen Ai",TV,4,7.13,9961,0
2917,1384,Kyuuketsuhime Miyu,"Action, Demons, Drama, Horror, Vampire",OVA,4,7.13,11019,0
2918,1138,Medarot,"Adventure, Comedy, Sci-Fi, Shounen",TV,52,7.13,30148,0
2919,22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,"Comedy, Romance, Slice of Life",Special,1,7.13,19538,0
2920,3656,Monochrome Factor,"Action, Shounen Ai, Supernatural",TV,24,7.13,36517,0
2921,3136,Ochamegami Monogatari: Korokoro Pollon,"Comedy, Magic, Parody",TV,46,7.13,1049,0
