Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
10100,33078,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1,6.0,33,0
10101,30204,Ryoukan-san,Historical,Movie,1,5.4,55,0
10102,31547,Ryouma 30 Seconds,Historical,TV,5,8.8,54,0
10103,8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,5.59,102,0
10104,32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,4.29,41,0
10105,4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",TV,26,7.16,212,0
10106,23707,Sabaku no Kuni no Oujosama,"Adventure, Fantasy",OVA,1,6.4,65,0
10107,17427,Sabaku no Takara no Shiro,Drama,OVA,1,5.0,69,0
10108,5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52,7.1,494,0
10109,33239,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1,7.5,410,0
10110,32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,6.24,535,0
10111,29471,Saikin Ponta,"Kids, Slice of Life",TV,12,6.0,62,0
10112,4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",TV,50,6.64,219,0
10113,8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1,6.25,152,0
10114,23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,"Drama, Slice of Life",OVA,1,6.0,62,0
10115,33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,6.0,31,0
10116,33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4,4.0,26,0
10117,25915,Sakura Capusule,"Kids, Slice of Life",OVA,1,6.07,282,0
10118,3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",TV,100,6.65,186,0
10119,15393,Sakura no Ondo,Drama,Movie,1,6.38,1498,0
10120,29798,Sakura Yori Ai wo Nosete,Kids,Movie,1,4.15,96,0
10121,5810,Sakuran Boy DT,"Comedy, Super Power",TV,11,5.93,254,0
10122,13365,Samchongsa: Time Machine 001,"Adventure, Sci-Fi",Movie,1,4.3,94,0
10123,29637,Samurai,"Drama, Romance",Movie,1,3.58,111,0
10124,9993,Samuraider: Nazo no Tenkousei,"Action, Drama, Samurai",OVA,1,5.82,212,0
