Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
11900,4868,Blind Night,Hentai,OVA,3,5.92,1253,0
11901,33750,Boku no Yayoi-san 2,Hentai,OVA,2,5.9,730,0
11902,19635,Hontou ni Atta,Hentai,OVA,2,5.92,1361,0
11903,9091,Ikusa Otome Suvia Special,"Fantasy, Hentai",Special,1,5.92,1181,0
11904,4379,Inmu: Ikenie no Utage,"Demons, Hentai",OVA,2,5.92,954,0
11905,5590,Itoshi no Kotodama,Hentai,OVA,2,5.92,603,0
11906,4775,Lunatic Night,"Comedy, Hentai, Parody",OVA,3,5.92,688,0
11907,2376,Shusaku Liberty,Hentai,OVA,2,5.92,1165,0
11908,3681,Tokyo Requiem,"Demons, Hentai, Supernatural",OVA,2,5.92,1392,0
11909,2344,Choujin Densetsu Urotsukidouji: Inferno Road,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,3,5.91,1210,0
11910,4842,Doukyuusei 2 (OVA),Hentai,OVA,12,5.91,642,0
11911,16476,Idol Kouhosei,Hentai,OVA,1,5.9,1442,0
11912,10325,Kyuuketsuki,"Hentai, Vampire",OVA,2,5.91,3281,0
11913,2368,Ryouki no Ori: Dai 2 Shou,Hentai,OVA,3,5.91,1028,0
11914,2838,Toushin Toshi II,"Adventure, Fantasy, Hentai, Romance",OVA,3,5.91,584,0
11915,9434,Fighting of Ecstasy,Hentai,OVA,2,5.9,1902,0
11916,3411,Haitoku no Shoujo,"Hentai, Psychological",OVA,2,5.9,1696,0
11917,1782,Hyakki,"Hentai, Horror",OVA,3,5.9,1341,0
11918,5403,Jii Tousaku,Hentai,OVA,2,5.9,825,0
11919,4799,Mune Kyun! Heartful Cafe,Hentai,OVA,2,5.9,1058,0
11920,3534,Seijuuden: Twin Dolls,"Action, Demons, Hentai, Magic, Supernatural",OVA,2,5.9,897,0
11921,9326,Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,Hentai,OVA,3,5.9,1363,0
11922,31403,Colosseum no Senki: Another Story,"Fantasy, Hentai",OVA,2,5.89,1360,0
11923,9939,Kunoichi Sakuya,Hentai,OVA,2,5.89,1218,0
11924,4487,Ebenbourg no Kaze,Hentai,OVA,2,5.88,906,0
11925,4834,Ecchies,Hentai,OVA,2,5.88,456,0
11926,3583,Endless Serenade,Hentai,OVA,1,5.88,1034,0
11927,4378,Hininden: Gauss,Hentai,OVA,1,5.88,1228,0
11928,3384,Mi-da-ra,Hentai,OVA,3,5.88,928,0
11929,28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai,OVA,2,5.89,1505,0
11930,2209,V.G.Neo The Animation,"Action, Hentai, Martial Arts",OVA,3,5.88,2028,0
11931,5674,Ashita no Yukinojou,"Hentai, Romance, School, Sports",OVA,4,5.87,1547,0
11932,3558,Doukyuusei (OVA): Natsu no Owari ni,"Drama, Harem, Hentai, Romance",OVA,4,5.87,1114,0
11933,1595,Inma Daitoshi: Beast City,Hentai,OVA,3,5.87,1356,0
11934,4400,Inmu 2,Hentai,OVA,2,5.87,715,0
11935,4603,Kibun Kibun,Hentai,OVA,2,5.87,776,0
11936,5400,Mahou no Shiho-chan,"Hentai, Magic",OVA,2,5.87,357,0
11937,2956,Shin-ban Megami Tantei Vinus File,Hentai,OVA,2,5.87,768,0
11938,2588,Sinkan,Hentai,OVA,1,5.87,1494,0
11939,5612,Terra Story,Hentai,OVA,2,5.87,385,0
11940,3439,Darcrows,Hentai,OVA,2,5.86,1624,0
11941,4803,Kawarazaki-ke no Ichizoku 2,Hentai,OVA,4,5.86,739,0
11942,4813,Lolita Anime,Hentai,OVA,6,5.86,1017,0
11943,3711,After... The Animation,"Hentai, School",OVA,2,5.85,4369,0
11944,3551,Dragon Rider,Hentai,OVA,2,5.85,1049,0
