Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
5000,8496,Neko Neko Fantasia,Comedy,OVA,1,6.58,187,0
5001,5938,Onegai♪My Melody Kirara★,"Comedy, Fantasy, Magic",TV,52,6.58,741,0
5002,683,Otogi Story Tenshi no Shippo Specials,"Comedy, Fantasy, Magic, Romance",OVA,2,6.58,1270,0
5003,6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786,0
5004,11853,Pokemon: Pikachu no Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,2535,0
5005,28511,Precure All Stars Movie: Haru no Carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988,0
5006,3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",Movie,1,6.58,573,0
5007,836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,14714,0
5008,9421,SMAnime,"Action, Seinen",OVA,3,6.58,246,0
5009,2726,Sukeban Deka,"Action, Drama, Police, School, Shoujo",OVA,2,6.58,1663,0
5010,31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977,0
5011,8603,Tegami: Haikei Juugo no Kimi e,"Music, School, Slice of Life",Music,1,6.58,653,0
5012,30218,The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music",Special,1,6.57,1802,0
5013,5819,Tori no Uta,Fantasy,OVA,1,6.58,2426,0
5014,14173,Upotte!! OVA,"Comedy, Ecchi, Military, School, Seinen",OVA,1,6.58,10076,0
5015,19081,Weekender Girl,Music,Music,1,6.58,1174,0
5016,9376,Yamato Takeru: After War,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243,0
5017,5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12,6.58,17422,0
5018,10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480,0
5019,819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo",OVA,1,6.57,26923,0
5020,7176,Cheburashka Arere?,"Comedy, Kids, Slice of Life",TV,26,6.57,2482,0
5021,2881,Chinmoku no Kantai,"Drama, Military",OVA,3,6.57,924,0
5022,8815,Domo TV,Comedy,TV,26,6.57,832,0
5023,30907,Eine Kleine,"Drama, Music, Romance, Slice of Life",Music,1,6.57,261,0
5024,22053,Gakkou no Kaidan (OVA),"Comedy, Horror, Mystery, Supernatural",OVA,10,6.57,452,0
5025,1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13,6.57,3551,0
5026,1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984,0
5027,4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",TV,39,6.57,399,0
5028,4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",TV,52,6.57,319,0
5029,8332,Kudan,Fantasy,Movie,1,6.57,189,0
5030,25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870,0
5031,1039,Mizuiro (2003),"Drama, Romance, Supernatural",OVA,2,6.57,2325,0
5032,4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,344,0
5033,20539,Nameko-ke no Ichizoku,"Comedy, Slice of Life",OVA,13,6.57,439,0
5034,1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332,0
5035,3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889,0
5036,5844,Pokemon: Pikachu no Obake Carnival,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365,0
5037,7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571,0
5038,1527,Pokemon: Senritsu no Mirage Pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040,0
5039,163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308,0
5040,417,Ragnarök the Animation,"Action, Fantasy, Magic",TV,26,6.57,32711,0
5041,7496,Saiyuuki: Son Gokuu Monogatari,Adventure,Movie,1,6.57,574,0
5042,28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12,6.57,8213,0
5043,6705,Tayutayu: Pure My Heart,Comedy,Special,6,6.57,4876,0
5044,685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752,0
5045,1981,Twilight Q,"Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962,0
5046,7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,6.57,3300,0
5047,943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719,0
5048,599,Yuugen Kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370,0
5049,2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",TV,18,6.56,592,0
5050,6119,Cookin&#039; Idol Ai! Mai! Main!,"Comedy, Kids",TV,305,6.56,956,0
5051,9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291,0
5052,16702,Doraemon: Nobita to Mirai Note,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271,0
5053,7157,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575,0
5054,5496,Feng Yun Jue,"Action, Adventure, Martial Arts",Movie,1,6.56,1455,0
5055,2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",TV,26,6.56,204,0
5056,12497,Garakuta-doori no Stain: Epilogue,Comedy,OVA,1,6.56,181,0
5057,34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,6.56,16663,0
