Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
7700,600,Legend of Duo,"Drama, Shounen Ai, Supernatural, Vampire",TV,12,5.13,6991,0
7701,29766,Playground,Dementia,Movie,1,5.11,195,0
7702,8732,Yuuki Hitotsu wo Tomo ni Shite,Music,Music,1,5.13,202,0
7703,30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,5.12,137,0
7704,13513,Anima,Music,Movie,1,5.12,952,0
7705,5904,B.B. Fish,"Drama, Romance, Seinen",OVA,1,5.12,835,0
7706,9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",OVA,1,5.12,557,0
7707,13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,"Action, Shoujo",OVA,1,5.12,3259,0
7708,28587,Modern,,Movie,1,5.12,237,0
7709,21891,Natsumi Step!,Music,Music,1,5.12,136,0
7710,752,Osakana wa Ami no Naka,"Drama, Shounen Ai",OVA,1,5.12,5435,0
7711,10763,Robot Taekwon V,"Action, Mecha",Movie,1,5.11,191,0
7712,18047,Seiyuu Deka,"Comedy, Magic",ONA,1,5.12,170,0
7713,31513,Aoki Seimei Hoken,Comedy,Special,1,5.11,158,0
7714,112,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5.11,5555,0
7715,5299,Coffee Tadaiku,Slice of Life,Movie,1,5.11,413,0
7716,31831,Fantasy,,Movie,1,5.12,193,0
7717,28993,Hand Soap,"Dementia, Psychological",Movie,1,5.11,246,0
7718,1621,Haru no Ashioto The Movie: Ourin Dakkan,"Action, Comedy, School",Movie,1,5.11,1243,0
7719,7259,Kenju Giga,"Parody, Psychological",Movie,1,5.11,480,0
7720,7809,3-tsu no Kumo,Dementia,Movie,3,5.1,918,0
7721,1626,Genma Taisen,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Movie,1,5.1,2055,0
7722,30424,Instant Music,Music,Music,1,5.1,164,0
7723,32739,JRA Hokan Keikaku,"Action, Mecha",ONA,3,5.1,924,0
7724,4250,Kore ga UFO da! Soratobu Enban,"Sci-Fi, Space",Movie,1,5.1,518,0
7725,8733,Tousan no Tsukutta Uta,"Fantasy, Music",Music,1,5.1,205,0
7726,19811,Waanabi.jk,"Comedy, School, Slice of Life",Special,2,5.1,579,0
7727,29905,"Yasashii Fue, Tori, Ishi",Dementia,Movie,1,5.1,139,0
7728,28951,Beluga,"Dementia, Horror",Movie,1,5.09,330,0
7729,8645,Kitte no Nai Okurimono,"Kids, Music",Music,1,5.09,223,0
7730,4394,Norakuro Gochou,Adventure,Movie,1,5.09,444,0
7731,6832,Shoujouji no Tanuki-bayashi Ban Danemon,Supernatural,Movie,1,5.09,628,0
7732,6837,Tengu Taiji,Comedy,Movie,1,5.09,501,0
7733,12919,Yoru no Hi,Psychological,Movie,1,5.07,357,0
7734,4733,Blue Remains,"Adventure, Sci-Fi",Movie,1,5.08,304,0
7735,32765,Cherry Blossom (Music),Music,Music,1,5.08,113,0
7736,21335,Double Circle,"Sci-Fi, Super Power",ONA,6,5.08,4249,0
7737,29944,Kuchao,Dementia,Movie,1,5.08,184,0
7738,31833,Metamorphose,,Movie,1,5.08,175,0
7739,23023,Peaceful Times (F02) Petit Film,Music,Music,1,5.07,1650,0
7740,5622,The Chocolate Panic Picture Show,"Dementia, Psychological",OVA,1,5.08,1024,0
7741,7485,Urashima Tarou,Historical,Movie,1,5.08,409,0
7742,25291,Yomiuri Shimbun,Historical,Special,1,5.08,314,0
7743,31014,Aru Zombie Shoujo no Sainan,"Action, Horror",Special,1,5.07,360,0
7744,8730,Metropolitan Museum,"Fantasy, Kids, Music",Music,1,5.07,242,0
7745,6842,Oyoge ya Oyoge,Sports,Movie,1,5.07,349,0
7746,5656,PuriGorota: Uchuu no Yuujou Daibouken,"Adventure, Kids, Sci-Fi",OVA,1,5.07,2068,0
7747,8957,Susume! Gachimuchi Sankyoudai,Comedy,ONA,1,5.07,132,0
7748,2974,The Humanoid: Ai no Wakusei Lezeria,"Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872,0
7749,20707,&quot;0&quot;,Music,Music,1,5.06,1170,0
7750,33975,3-Nen D-Gumi Glass no Kamen,"Comedy, Parody, School",TV,13,5.06,836,0
7751,31267,Akuma no Kairozu,Dementia,Movie,1,5.06,131,0
7752,13715,Kennel Tokorozawa,"Comedy, Ecchi, School",OVA,1,5.06,535,0
7753,7025,Kiseichuu no Ichiya,"Dementia, Horror",Movie,1,5.06,1046,0
7754,10742,Saru to Kani no Gassen,Drama,Movie,1,5.06,200,0
7755,8968,Shogi Hour,"Comedy, Game, Parody",ONA,1,5.06,416,0
7756,13795,The Green Wind,Fantasy,Special,1,5.06,295,0
7757,9777,Umacha,Slice of Life,Special,2,5.06,748,0
7758,7810,Yami wo Mitsumeru Hane,Dementia,Movie,1,5.06,500,0
7759,30399,Arigatou Gomennasai,,Movie,1,5.05,115,0
7760,33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,"Comedy, Game, Space",TV,Unknown,5.04,1624,0
7761,12803,Chinkoroheibei Tamatebako,"Comedy, Fantasy, Kids",Movie,1,5.05,350,0
7762,6841,Maabou no Kinoshita Toukichirou,Samurai,Movie,1,5.05,442,0
7763,4266,Vie Durant,"Drama, Sci-Fi, Vampire",ONA,8,5.05,794,0
7764,29865,BAR Kiraware Yasai,Comedy,TV,13,5.04,1785,0
7765,5838,Furudera no Obake-soudou,"Action, Adventure",Movie,1,5.04,531,0
7766,31759,Hakubutsushi,Dementia,Movie,1,5.04,191,0
7767,18149,Ishida to Asakura Special,"Comedy, School, Seinen",Special,1,5.04,2334,0
7768,25533,Many Mary,Music,Music,1,5.04,153,0
7769,5158,Noisy Birth,"Dementia, Music",Music,1,5.04,3279,0
7770,14125,Otogi no Kuni no Birthday,"Kids, Music",Music,1,5.04,144,0
7771,30400,Yakusoku,Dementia,Movie,1,5.04,107,0
7772,32804,Ainone,"Drama, Music",Music,1,5.03,136,0
7773,8716,Arigatou Thank You,"Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291,0
7774,22165,Chirico,Dementia,Movie,1,5.03,164,0
7775,7512,Dambo,"Fantasy, Music",Music,1,5.03,316,0
7776,10627,Ski Jumping Pairs: Road to Torino 2006,"Comedy, Sports",Movie,1,5.03,187,0
7777,29902,A Play,Music,Music,1,5.02,185,0
7778,32293,Kerorinpasu,Music,ONA,1,5.02,98,0
7779,29933,MTV Japan Station ID,Music,Special,2,5.02,147,0
7780,22417,Quantum Leap,"Action, Music",Music,1,5.02,184,0
7781,30401,Rule,Dementia,Movie,1,5.02,106,0
7782,6346,Cherry no Manma,"Comedy, Romance, Shoujo",OVA,1,5.01,1061,0
7783,30332,Comics,Dementia,Movie,1,5.02,160,0
7784,1529,De:vadasy,"Action, Ecchi, Mecha, Psychological",OVA,3,5.01,1269,0
7785,21831,Dracula no Uta,"Kids, Music, Vampire",Music,1,5.01,246,0
7786,30427,Mr. Empty,Music,Music,1,5.01,92,0
7787,32295,Ai Sky Tree 21,Action,ONA,1,5.0,137,0
7788,29597,Hana,Comedy,Movie,1,5.0,207,0
7789,24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi",ONA,1,5.0,475,0
7790,7032,Kitte no Gensou,Comedy,Movie,1,5.0,428,0
7791,3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",TV,6,5.0,1817,0
7792,30078,Beautiful Name,Kids,Movie,1,4.99,116,0
7793,17076,Chagama Ondo,"Comedy, Supernatural",Movie,1,4.99,322,0
7794,29768,Fantastic Cell,Dementia,Movie,1,4.99,220,0
7795,10436,Animal Dance,"Dementia, Music",Movie,1,4.98,412,0
7796,5870,Hibari no Yadogae,Action,Movie,1,4.98,519,0
