Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
10500,33822,Ten ni Yaka Reru: E ni Yoru Shougen,"Drama, Historical",OVA,1,7.0,20,0
10501,31861,Tenchi Muyou! Ryououki 4th Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,4,8.0,1602,0
10502,5986,Tengai Makyou: Jiraiya Oboro-hen,"Adventure, Fantasy",OVA,2,6.85,158,0
10503,32812,TeNiOE,Music,Music,1,4.86,79,0
10504,5922,Tenjouhen: Utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.9,271,0
10505,26273,Tenka wo Mezashita Sannin no Bushou,"Drama, Historical, Kids, Samurai",OVA,1,7.67,52,0
10506,26239,Tenki ni Naare,"Drama, Historical, Kids, Space",OVA,1,7.75,47,0
10507,32167,Tenkousei wa Uchuujin,"Kids, Music",Music,1,4.09,57,0
10508,24619,Tenkuu Senki Shurato Recaps,"Action, Fantasy, Magic, Shounen",Special,2,6.53,165,0
10509,29457,Tenrankai de Atta Onnanoko,"Kids, Music",Music,1,4.53,78,0
10510,25987,Tensai Bakavon: Yomigaeru Flanders no Inu,"Comedy, Parody",Movie,1,5.75,135,0
10511,18907,Tensai Eri-chan Kingyo wo Tabeta,"Comedy, Kids, Slice of Life",Movie,1,4.5,60,0
10512,2930,Tensai? Dr. Hamax,Comedy,TV,12,4.33,88,0
10513,32732,Teo the Magic Planet Pilot,"Adventure, Fantasy",Special,1,4.27,42,0
10514,23723,Teppen,"Action, Comedy",OVA,2,4.69,86,0
10515,33077,Terajima-chou Kidan: Ginnagashi,Historical,OVA,1,7.0,34,0
10516,29856,Tetopettenson,"Kids, Music",Music,1,3.51,83,0
10517,11681,Tetsu no Ko Kanahiru,Fantasy,Movie,1,6.75,67,0
10518,19445,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",TV,151,7.33,137,0
10519,27993,Tetsujin 28-gou: Tanjou-hen,"Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.08,90,0
10520,7982,Tetsuro no Kanata,Adventure,OVA,1,5.87,340,0
10521,17961,Tetsuwan Atom: Chikyuu Saigo no Hi,"Mecha, Sci-Fi",Movie,1,5.84,280,0
10522,29151,Tezuka Osamu Monogatari,Historical,ONA,10,4.86,69,0
10523,30582,"That&#039;s Hanakappa Musical: Pan to Gohan, Docchi nano!?","Comedy, Kids, Music",Movie,1,5.2,51,0
10524,23915,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",TV,52,5.08,117,0
10525,22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",TV,52,5.9,84,0
10526,7629,The Arari Show,"Comedy, Drama, Slice of Life",TV,26,6.5,78,0
