Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
6800,1685,Duel Masters,"Action, Adventure, Comedy, Shounen",TV,26,5.92,13012,0
6801,13255,Haru wa Kuru,Adventure,ONA,1,5.92,547,0
6802,7561,Kaitou Reinya,Comedy,TV,12,5.92,2087,0
6803,2080,Majokko Club Yoningumi: A Kuukan kara no Alien X,"Action, Comedy, Magic, Parody, Sci-Fi",OVA,1,5.92,441,0
6804,2261,Malice@Doll,"Horror, Psychological, Sci-Fi",OVA,3,5.92,1739,0
6805,16255,Meisou-Ou Border,Adventure,OVA,1,5.92,187,0
6806,9708,Mobile Suit Gundam ZZ: Gundam Frag.,"Action, Mecha, Military, Sci-Fi",OVA,2,5.92,2058,0
6807,24995,Moon Festa,Music,Music,1,5.92,103,0
6808,31143,Onsen Yousei Hakone-chan,"Comedy, Seinen, Slice of Life",TV,13,5.92,18498,0
6809,32735,Persona 3 the Movie Meets “Walkman”,Drama,ONA,1,5.91,937,0
6810,786,Pugyuru,"Comedy, Fantasy, School",TV,13,5.92,2513,0
6811,23895,REACH x Thermae Romae: Pietrada no Kekkon,"Comedy, Historical, Seinen",Special,1,5.92,308,0
6812,8664,"Slime Boukenki: Umi da, Yeah!","Action, Adventure, Comedy, Fantasy, Game",Special,1,5.92,403,0
6813,3863,Sweet Valerian Specials,"Comedy, Magic, Shoujo",Special,8,5.92,601,0
6814,3192,Tobira wo Akete,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,5.92,894,0
6815,30358,Turnover,"School, Slice of Life",ONA,1,5.92,1150,0
6816,8631,YanYan Machiko,"Comedy, Slice of Life",ONA,Unknown,5.92,368,0
6817,16319,Asako Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",OVA,2,5.91,2619,0
6818,1664,Babel Nisei (2001),"Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural",TV,13,5.91,1502,0
6819,6787,Goulart Knights: Evoked the Beginning Black,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,5.91,8002,0
6820,11717,Hoshi no Kirby: Pilot,"Adventure, Comedy, Fantasy, Parody",Special,1,5.91,915,0
6821,4452,Hoshikuzu Paradise,"Comedy, Romance",OVA,1,5.91,295,0
6822,13299,Houkago no Tinker Bell,"Comedy, Drama, Mystery, Romance, School, Slice of Life",OVA,1,5.91,320,0
6823,2574,Kashi no Ki Mokku,"Adventure, Fantasy",TV,52,5.91,787,0
6824,8972,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,"Magic, Shoujo",Movie,1,5.91,594,0
6825,4318,Ryuu Seiki,"Action, Demons, Fantasy, Sci-Fi",OVA,2,5.91,897,0
6826,1989,Shizuku,Comedy,Movie,1,5.91,1484,0
6827,2727,Sweet Valerian,"Action, Comedy, Magic, School, Shoujo",TV,18,5.91,1680,0
6828,16798,Ttori wa Zeta Robot,"Action, Adventure, Kids, Mecha",Movie,1,5.91,334,0
6829,1176,Unkai no Meikyuu Zeguy,"Action, Adventure, Fantasy",OVA,2,5.91,808,0
6830,1973,X Densha de Ikou,"Dementia, Mystery, Supernatural",OVA,1,5.91,1129,0
6831,29772,Calm,"Dementia, Music",Movie,1,5.89,506,0
6832,11735,Coluboccoro,"Fantasy, Sci-Fi",OVA,1,5.89,1081,0
6833,983,Cosplay Complex: Extra Identification,Comedy,OVA,1,5.9,2145,0
6834,3499,DinoZone,"Adventure, Sci-Fi, Shounen",OVA,5,5.9,636,0
6835,1927,Gakuen Tokusou Hikaruon,"Action, Martial Arts, School, Super Power",OVA,1,5.9,1068,0
6836,32755,Gregorio,Music,Music,1,5.9,89,0
6837,28439,Hatsune Miku x Tetsuya Nomura,Music,Special,1,5.9,1232,0
6838,30080,Inishie no Megami to Houseki no Ite,Action,ONA,1,5.9,143,0
6839,27503,Karen Senki,"Action, Sci-Fi",ONA,11,5.9,8697,0
6840,2525,Kekkou Kamen,"Comedy, Ecchi",OVA,4,5.9,2344,0
6841,8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,5.9,5676,0
