Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
600,12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,172367,0
601,543,Vampire Hunter D (2000),"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",Movie,1,7.95,68229,0
602,23225,Yuru Yuri Nachuyachumi!,"Comedy, Shoujo Ai, Slice of Life",OVA,1,7.95,28339,0
603,9252,Break Blade 3: Kyoujin no Ato,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.94,42653,0
604,12893,Danshi Koukousei no Nichijou Specials,"Comedy, School, Shounen, Slice of Life",Special,6,7.94,49891,0
605,1505,Detective Conan Movie 09: Strategy Above the Depths,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.94,20347,0
606,4447,Detective Conan Movie 12: Full Score of Fear,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.94,19290,0
607,317,Final Fantasy VII: Advent Children,"Action, Fantasy, Super Power",Movie,1,7.94,138659,0
608,22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596,0
609,13117,Hakuouki Movie 1: Kyoto Ranbu,"Action, Drama, Historical, Josei, Samurai, Supernatural",Movie,1,7.94,12076,0
610,9563,Hidamari Sketch x ☆☆☆ Specials,"Comedy, School, Slice of Life",Special,2,7.94,8734,0
611,16904,K: Missing Kings,"Action, Super Power, Supernatural",Movie,1,7.94,98549,0
612,97,Last Exile,"Action, Adventure, Sci-Fi",TV,26,7.94,104193,0
613,20517,Little Busters!: EX,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,8,7.94,26709,0
614,2273,Mobile Suit Gundam Wing: Endless Waltz Movie,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.94,35711,0
615,1735,Naruto: Shippuuden,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,Unknown,7.94,533578,0
616,20159,Pokemon: The Origin,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,7.94,85947,0
617,12403,Yuru Yuri♪♪,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.94,83097,0
618,7044,Zan Sayonara Zetsubou Sensei Bangaichi,"Comedy, Parody, School",OVA,2,7.94,22704,0
