Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
10800,12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",OVA,6,5.88,110,0
10801,32916,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,Unknown,3.75,36,0
10802,10705,Yasai no Yousei: N.Y.Salad,Kids,TV,26,6.36,163,0
10803,10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,26,6.38,109,0
10804,18817,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",Movie,1,6.0,87,0
10805,33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,17,4.44,369,0
10806,30969,Yasashii Ookami,Kids,OVA,1,4.0,36,0
10807,32644,Yaseruyagi,,ONA,1,3.42,30,0
10808,33908,Yasoukyoku,Music,Music,1,5.14,82,0
10809,25749,Yatterman Specials,"Adventure, Comedy, Parody",Special,2,6.48,208,0
10810,29739,Yatterman x Toshiba,Comedy,Special,1,4.32,144,0
10811,5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,14,6.5,141,0
10812,21277,Yawaraka Atom,"Comedy, Parody",ONA,7,4.5,69,0
10813,21275,Yawaraka Sensha,Comedy,ONA,53,4.0,85,0
10814,7646,Yawarakame♥,"Comedy, Kids",ONA,26,5.08,276,0
10815,29970,Yell,Music,Music,1,5.46,55,0
10816,28201,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,13,5.45,93,0
10817,25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,13,6.5,53,0
10818,33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,13,7.25,61,0
10819,20227,Yocchan no Biidama,"Drama, Historical",Special,1,7.5,61,0
10820,33777,Yodomi no Sakagi,Drama,Special,1,5.82,69,0
10821,25815,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",OVA,4,7.5,83,0
10822,10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",OVA,2,6.53,150,0
10823,27467,Yoligongju Loopy,"Kids, Magic",TV,6,5.47,62,0
10824,33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,26,8.0,78,0
10825,33763,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,26,7.0,47,0
10826,32920,Yongshi,"Historical, Martial Arts",Movie,1,6.67,46,0
10827,31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8,5.33,45,0
10828,26113,Yooidon!,"Drama, Kids",OVA,1,7.5,42,0
