Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
6100,5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",TV,53,6.25,310,0
6101,6875,Iron Man,"Action, Drama, Mecha",TV,12,6.25,17403,0
6102,3889,Junk Boy,"Comedy, Ecchi, Romance",OVA,1,6.25,3156,0
6103,6932,Kemono to Chat,Comedy,OVA,1,6.25,1175,0
6104,4461,Kouchou-sensei to Kujira,Drama,Movie,1,6.25,1441,0
6105,8919,Licca-chan no Nichiyoubi,Adventure,OVA,1,6.25,289,0
6106,8431,Mahou no Star Magical Emi: Kumo Hikaru,"Comedy, Shoujo, Slice of Life",OVA,1,6.25,368,0
6107,4187,Megumi,Historical,ONA,1,6.25,1105,0
6108,24835,Mobile Suit Gundam-san,"Comedy, Mecha, Parody",TV,13,6.25,3598,0
6109,571,Moldiver,"Action, Comedy, Magic, Mecha, Romance, Sci-Fi",OVA,6,6.25,1584,0
6110,2567,Pinocchio yori Piccolino no Bouken,"Adventure, Kids",TV,52,6.25,852,0
6111,30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,"Comedy, Fantasy, Kids",Special,6,6.25,1544,0
6112,6385,Pokemon: Slowking no Ichinichi,"Fantasy, Kids",Special,1,6.25,6090,0
6113,13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,6,6.25,4989,0
6114,5080,Quiz Magic Academy: The Original Animation,"Comedy, Fantasy, Magic, School",OVA,1,6.25,7367,0
6115,3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",OVA,1,6.25,1319,0
6116,10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1,6.25,3037,0
6117,17165,SF Saiyuuki Starzinger (Movie),"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.25,207,0
6118,9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,726,6.25,237,0
6119,7510,Shisha no Sho,"Drama, Supernatural",Movie,1,6.25,722,0
