Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
12200,3542,Mechiku,Hentai,OVA,1,5.26,522,0
12201,2239,Sei Michaela Gakuen Hyouryuuki,Hentai,OVA,2,5.26,417,0
12202,5383,My Life As,"Comedy, Hentai, Yuri",OVA,1,5.24,778,0
12203,730,Houkago no Shokuinshitsu,"Drama, Romance, Yaoi",OVA,2,5.23,4550,0
12204,12563,Punky Funky Baby,Hentai,OVA,1,5.23,204,0
12205,2862,Tokineiro,Hentai,OVA,2,5.22,2350,0
12206,3564,Pianist,Hentai,OVA,1,5.21,583,0
12207,6546,Pico: My Little Summer Story,Yaoi,OVA,1,5.21,5551,0
12208,11825,Enshou Nihon Mukashibanashi,"Comedy, Hentai, Historical",OVA,1,5.2,238,0
12209,5391,Pico to Chico,"Hentai, Yaoi",OVA,1,5.19,29463,0
12210,5572,You Bishoujo Miruku-chan,Hentai,OVA,1,5.19,480,0
12211,5773,69 Pink Riders 2,Hentai,OVA,1,5.17,495,0
12212,3635,Advancer Tina,"Hentai, Sci-Fi, Space",OVA,1,5.16,1487,0
12213,4866,Pico x CoCo x Chico,"Hentai, Yaoi",OVA,1,5.16,27411,0
12214,30663,Docchi mo Maid,"Action, Comedy, Ecchi, Yuri",ONA,1,5.15,223,0
12215,9257,Denki Musou Hana,Hentai,OVA,2,5.14,393,0
12216,5560,Aoi Kokuhaku,Hentai,OVA,1,5.13,439,0
12217,1639,Boku no Pico,"Hentai, Yaoi",OVA,1,5.13,57355,0
12218,4556,Mirai Choujuu Fobia,"Hentai, Horror",OVA,2,5.13,517,0
12219,4497,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,Hentai,OVA,1,5.12,460,0
12220,8574,Aoi Taiken,Hentai,OVA,2,5.11,303,0
12221,4369,Kunoichi Gakuen Ninpouchou,"Action, Comedy, Demons, Hentai, Martial Arts, School",OVA,6,5.11,955,0
12222,5552,Rebiya,Hentai,OVA,1,5.11,269,0
12223,23171,Mahou Shoujo wa Kiss Shite Kawaru,Hentai,OVA,1,5.09,1081,0
12224,3890,Sei Shoujo Sentai Lakers EX,"Hentai, Sci-Fi",OVA,1,5.1,697,0
12225,3910,Kyuukyoku no Sex Adventure Kamasutra,"Action, Comedy, Hentai, Romance, Supernatural",OVA,1,5.08,835,0
12226,14471,Kaguya-hime: Taketori Monogatari,"Hentai, Historical",OVA,1,5.06,332,0
12227,4601,Fairy Forest Remi-chan,Hentai,OVA,1,5.04,1060,0
12228,5547,Kateikyoushi Bishounen Kari,Hentai,OVA,1,5.03,315,0
12229,5545,Heisei Jogakuen Kagai Lesson,Hentai,OVA,1,5.0,503,0
12230,5551,Shirouto Kurabu,Hentai,OVA,1,5.0,214,0
12231,13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,Hentai,OVA,1,4.99,235,0
12232,3541,Kouin Tenshi: Haitoku no Lycéenne,Hentai,OVA,1,4.99,652,0
