Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
6700,19727,Nexus,Music,Music,1,5.99,1884,0
6701,1939,SD Gundam Gaiden,"Adventure, Comedy, Fantasy, Mecha",OVA,4,5.99,1467,0
6702,33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,"Fantasy, Game, Horror, Mystery, Parody, Psychological",ONA,12,5.99,563,0
6703,3820,Space Station No.9,"Music, Sci-Fi",Music,1,5.99,1629,0
6704,30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,"Comedy, Romance, School",Special,1,5.99,718,0
6705,15795,Beast Saga,"Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861,0
6706,18419,Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule,Comedy,Special,1,5.98,2297,0
6707,7518,Boku wa Kuma,"Kids, Music, Slice of Life",Music,1,5.98,985,0
6708,29943,Crazy for It,"Dementia, Music",Movie,1,5.98,539,0
6709,26079,Donyatsu Specials,"Comedy, Sci-Fi, Seinen",Special,2,5.98,231,0
6710,19519,Dream Creator feat. GUMI,Music,Music,1,5.98,571,0
6711,33911,Gakuen Handsome: Legend of Sexy,"Comedy, Music",Music,2,6.0,363,0
6712,7466,Hashire!,Comedy,ONA,1,5.98,556,0
6713,9205,Kaichuu!,"Comedy, Seinen, Sports",ONA,4,5.98,6941,0
6714,11715,Kamisama Dolls Specials,Comedy,Special,6,5.98,4985,0
6715,12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music",ONA,12,5.98,3384,0
6716,3235,Magma Taishi,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,13,5.98,421,0
6717,10519,Mahou Shoujo Sonico★Magica,"Music, Parody",ONA,1,5.98,13266,0
6718,1440,Ninja Mono,"Adventure, Comedy, Shounen, Supernatural",OVA,2,5.98,1651,0
6719,8963,Stitch!: Piko Kara no Chousenjou,"Adventure, Comedy, Kids",Special,1,5.98,458,0
6720,1790,Tactical Roar Special,"Action, Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,5.98,1252,0
6721,4660,Yoshino no Hime,"Comedy, Fantasy, Historical, Slice of Life",ONA,1,5.98,339,0
6722,21081,Yu Bang Xiang Zheng,Historical,Movie,1,5.98,216,0
6723,1223,Ame to Shoujo to Watashi no Tegami,Shoujo,ONA,1,5.97,6686,0
6724,30053,Bab Mook Ja,Slice of Life,Movie,1,5.97,306,0
6725,30746,Fushigi na Somera-chan,"Comedy, Magic, Slice of Life",TV,12,5.97,7988,0
6726,22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,"Fantasy, Historical, Romance, Shoujo",OVA,1,5.97,2147,0
6727,9627,Kakko Kawaii Sengen!,Comedy,TV,5,5.97,590,0
6728,33244,Kiitarou Shounen no Youkai Enikki,"Comedy, Supernatural",TV,12,5.97,11986,0
6729,29770,Kikyuu,Music,Music,1,5.97,247,0
6730,2910,Koi Koi 7 Specials,"Comedy, Ecchi",Special,7,5.97,1623,0
6731,34367,Long Riders Recap,"Comedy, Shounen, Slice of Life, Sports",Special,1,5.97,582,0
6732,6355,Marie &amp; Gali Episode Zero,Comedy,Special,1,5.97,802,0
6733,6792,Mobile Suit SD Gundam Mk V,"Comedy, Mecha, Parody, Sci-Fi",OVA,3,5.97,1294,0
6734,1154,Mother: Saigo no Shoujo Eve,"Adventure, Drama, Sci-Fi",Movie,1,5.97,697,0
6735,676,Refrain Blue,"Drama, Romance",OVA,3,5.97,1181,0
6736,6412,Yuki Terai,Music,OVA,6,5.97,280,0
6737,16405,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,TV,12,5.96,12917,0
6738,23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,"Comedy, Slice of Life",TV,12,5.95,6220,0
6739,6721,Dark Side Cat,Action,ONA,6,5.96,1821,0
6740,17693,Erementar Gerad: Aozora no Senki,Music,Music,1,5.96,759,0
6741,19187,Fake Doll,Music,Music,1,5.96,893,0
