,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,9800,22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",Movie,1,5.6,59,Note: Screened as a double feature with Doraemon: Nobita to Tetsujin Heidan and with Pro Golfer Saru: Super Golf World e no Chousen!!.(Source: AniDB)
1,9801,27573,Obasuteyama,Drama,Movie,1,7.0,57,"Once upon a time, there was a lord in Shinano Province who hated old men. In accordance with the rules of the province, a person was exiled to an island when they turned 60 years old. On the night of August 15th, there was one such farmer woman, but her son loved her, and took her to a mountain to leave her there instead of turning her over to the cruel officers. However, he felt sorry about what he was doing and hid her under the earthen floor of a barn. One day, a messenger of the lord of the neighboring province was sent to the lord of Shinano Province making an unreasonable demand that a silk thread be threaded through a winding hole in a crystal ball and threatened that force would be used unless the task was done. The devoted son consulted with his mother, and she taught him a method in which you put honey around the end of one hole and let an ant tied with a thread go through it from the other end. The lord rewarded the son. However, a messenger was sent from the neighboring province again demanding that they identify which of two identical mares is the parent and which is the child. The son asked his mother again and then told the solution to the lord. When told by the lord that he would grant the son’s wish, he pleaded for his mother’s life. Since then, old men and women have been treated with respect and are no longer exiled.(Source: Japanese Animated Film Classics)"
2,9802,28101,Obatalian,Comedy,Special,1,4.75,63,"The pejorative word obatalian is a pun between the Japanese word obaasan (old lady) and the English word battalion. Obatalian are known to always enter a train running as fast as they can, bumping others people in order to catch a free seat before the others. They haggle things that arent normally haggled like grocery store produce. They are fearless and pitiless, just like a battalion of barbarians. This anime is follows 6 stories of one such Obatalian and her wake of destruction.(Source: kabuki21.com)"
3,9803,20075,Obocchama-kun,"Comedy, Parody",TV,164,6.47,85,"Based on the childrens award winning manga by Kobayashi Yoshinori, serialized  in Shogakukans CoroCoro Comic."
4,9804,34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",TV,13,6.67,29,The second Ocha-ken series features the Tea Dogs interacting with humans.
5,9805,34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",TV,13,8.0,20,"The third Ocha-ken series, this season focuses on environmental friendly themes."
6,9806,28143,Ochou Fujin no Gensou,"Drama, Historical",Movie,1,4.24,156,"Butterfly, a faithful Japanese wife, waits patiently in Nagasaki for the return of her American husband, Pinkerton. She sees the Stars and Stripes fluttering atop an approaching ship and rightly surmises that Pinkerton is onboard. However, the feckless foreigner is arriving in the company of his ""real"" Caucasian wife, causing the heartbroken Butterfly to commit suicide. This masterpiece of Japanese silhouette animation makes the best of its source material.(Source: The Anime Encyclopedia)"
7,9807,9070,Oden-kun,Comedy,TV,156,7.36,118,"In an odd dimensional bubble inside the kettle of an Oden food cart exists Oden village. The residents of Oden village spend their idyllic days waiting for customers to come and eat them. In the meantime, Oden-kun helps other troubled dwellers to realize their dreams. One day, he hears that a customers mother suffers from cancer so he leaves the kettle and after being eaten, faces the cancer cell Gannosuke. Oden-kuns dream is to meet his own mother. Looking forward to this day, Oden-kun spends his days doing one good deed a day.(Source: ANN)"
8,9808,18469,Odoriko Clinoppe,"Comedy, Slice of Life",TV,26,5.75,99,"The surreal, comical television anime follow the daily life of Clinoppe and an office lady named Onei-san.(Source: ANN)Based on GREEs Odoriko Clinoppe Creature-Raising Game. "
9,9809,14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo",OVA,1,6.22,173,"We are now in the early 18th century, the Kyouhou era, when the merchant culture was flourishing. In Yoshiwara, the red light district of Edo, there is a popular courtesan with good looks and character, called Usugumo. She in fact is a daughter of a Christianized prostitute and Tokugawa Yoshimune (who was a real historical character and the 8th Shogun of Japan), but the power struggle in these times doesnt allow her to be with her father. Her fate is about to change when she meets the blond haired thief, Kikunosuke. With Kikunosuke, a doctor named Aoto Touichirou, who uses the yet unfamiliar Western medicine, and her pet cat, Kotetsu, Usugumo forms a thief group, the Kikugumi. In the meanwhile, a member of a mysterious group appears, aiming for Usugumo... (Source: AniDB)"
