,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,8900,31511,Holiday,,Movie,1,6.56,37,Short film by Hirano Ryou.
1,8901,29587,Home My Home,Kids,Movie,1,4.13,106,Short animation by Tadanari Okamoto.
2,8902,30134,Hong Gil Dong 2084,"Action, Adventure",Movie,1,5.0,55,"In 2084, a brave young boy named Hong Gil-dong (Dong Ho of boy band U-KISS) accidentally helps save a beautiful woman warrior. He hears that other residents of Yul-do have been harassed by a crew led by his older brother Il-dong, who had abandoned Gil-dong when they were young. He decides to step up and face the evil clan.(Source: HanCinema)"
3,8903,16556,Hong Kil-dong,"Adventure, Fantasy, Historical",Movie,1,5.08,81,"A special boy is born on a day when hurricanes and wicked spirits struck medieval Korea. The citizens and family learn that the infant has super human strength and cunning intelligence. As the boy grows up, he makes a vow to his family, the emperor of Korea, and to the high deities to rid Korea of the chaos and disorder caused by the wicked beings.(Source: IMDB)"
4,8904,30058,Hong Ling Jin Xia,"Action, School",ONA,1,5.85,106,Short Chinese animation.
5,8905,6150,Hong Xing Xiao Yong Shi,"Historical, Kids, Slice of Life",Movie,1,6.13,145,"Adapted from renowned writer Li Xintians same-titled novel, animated film Sparkling Red Star is a heartwarming, colorful, and patriotic childrens story set in 1930s China. Naked Ambition and Love on the Rocks director Lam Chiu Yin makes a rather significant departure from his previous works to present the big adventures of a little comrade. Growing up in a time of chaos, carefree village boy Dongzi greatly admires his brave Red Army soldier father and the Red Guards who have protected his village from the evil landlord. When Dongzis father leaves for the Long March, he gives a sparkling red star to his son. This red star becomes Dongzis protector in the subsequent years as he encounters numerous hardships and slowly comes of age during the changing tides of wartime China."
6,8906,28263,Honto ni Atta Gakkou Kaidan,"Kids, Mystery, School, Supernatural",OVA,1,6.14,82,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
7,8907,18309,Hopiwa Chadolbawi,"Action, Adventure, Historical, Shounen",Movie,1,4.85,76,A 1967 Korean historical movie.
8,8908,30161,Horoscope: Anata no Seiza,Music,Music,1,4.29,50,Music video for the song by Sakakibara Ikue that was featured on NHKs Minna no Uta program.
9,8909,5927,Hoshi Neko Fullhouse,"Comedy, Romance, Sci-Fi",OVA,4,6.18,178,"This slapstick comedy is about three pretty girls struggling to earn a living as pilots of the Iron Goblin delivery vessel. The computer answers back, the space pirates are on their tail, and romantic entanglements with their clients cause friction in the trio. The final episode throws the alien Eterna race in to the mix.(Source: The Anime Encyclopedia)"
10,8910,11213,Hoshi no Ko Poron,Sci-Fi,TV,260,6.76,117,"Poron/Polon is an alien child who comes in a flying saucer from the distant reaches of space to Earth. There, he soon encounters the native life-forms, although as a new arrival, he is unaware that he has ignored humans, and instead befriends a rabbit, a bear, and a fox. This little-known science fantasy is not to be confused with Chobin the Starchild, which started its TV run a month earlier. (Source: animevice) "
11,8911,23909,Hoshi no Yuuenchi,"Adventure, Kids, Sci-Fi",OVA,1,5.17,73,"A kindly teacher demonstrates origami to his elementary class, but when he gives a paper crane to a child, it is stolen from him by Takeshi, the class bully. Takeshi discovers that the crane is really a talking spaceship that takes him and his friends to visit a fairground in the stars. A girl falls through a hole into Space Hell, and the children cooperate to rescue her. Takeshi wakes up, wondering if it was all a dream. The next day, he returns the magic crane to its rightful owner. This tale is from Rainbow Across the Pacifics Daisuke Ikeda, the leader of the buddhist Soka Gakkai organization which is commonly considered a cult as it is a part of the shinshuukyou religious movement. (Source: Anime Encyclopedia)"
