,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,6400,15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",OVA,1,6.13,240,Adaption of Lewis Carolls Alice in Wonderland with the famous cat as the heroine. 
1,6401,19581,Houseki no Kuni,"Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156,"*Based on a manga of the same name by Ichikawa Haruko, serialised in Afternoon.In the distant future, a new life form called Houseki is born. The 28 Houseki must fight against the Tsukijin who want to attack them and turn them into decorations, thus each gem is assigned a role such as a fighter or a medic. Though she hopes to fight the moon people, Phos is a gem who is given no assignment until the gems manager Kongo asks her to edit a natural history magazine.Note: A promotional video that was released through YouTube in commemoration of the publication of the mangas first volume.(Source: AniDB)"
2,6402,1084,I&#039;&#039;s,"Drama, Romance",OVA,2,6.13,6419,"Aiming to become a modeling artist, Itsuki, a childhood friend of Ichitaka who went to America has come back to Japan. Iori who refused the idol path and started to pursue her ambition to become an actress instead. Ichitaka, wandering on his bicycle alone, tries to decide his choice between the two persons.(Source: AnimeNfo) "
3,6403,12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1,6.13,1039,"""Mahou Tsukai Jiji"" was created as part of a project promoting the relation between young and old people."
4,6404,25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Music,Special,1,6.13,863,An animated music video included as a bonus on the Blu-ray/DVD release of Majokko Shimai no Yoyo to Nene.
5,6405,8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210,"Set in the twenty-third century, Mighty Orbots relates the adventures of Rob Simmons, a scientist, and his robots (called Orbots)—Tur, Bort, Beau, Crunch, and Ono—all members of the Galactic Patrol, the Earth-based futuristic police force. The focal point of the program is their battle against Shadow, a sinister planet of evil whose leader, Umbra, seeks to control the universe.(Source: Film.com, edited)"
6,6406,2468,Nineteen 19,"Drama, Romance",OVA,1,6.13,1402,"19-year-old Kubota is ready to find a girlfriend. The perfect chance arises when he meets Masana Fujisaka, his first love, in a club. Shes just broken up with her longtime boyfriend and is surprised to run into Kubota, who sees that the perfect opportunity has just arisen."
7,6407,16345,Ninku: Knife no Bohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280,"This was shown as part of the ""Jump Super Anime Tour"" of October 1994, prior to the Ninku TV series."
8,6408,18039,Rescue Me!,"Ecchi, Harem, Romance",OVA,1,6.13,14381,"The story centers on Mizutani Masayuki, an ordinary high school boy. His classmate Shimizu Sayaka lives in his home as a zealously intrusive maid, leading to uncomfortably erotic situations.(Source: ANN)"
9,6409,25441,Shin Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094,Unaired episode included with the Blu-ray/DVD release. 
10,6410,15505,Shining Hearts: Shiawase no Pan Specials,Fantasy,Special,6,6.13,1572,"The 6 short ""Chibi Style"" Specials on each of the Blu-rays/DVDs."
11,6411,1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810,"Lately, shy Manami has been flirting outrageously and sparking vicious cat-fights! Afterwards, she remembers nothing. Can it be that another personality seethes beneath her own? A wild woman who’ll do anything to find trouble?(Source: AniDB)"
12,6412,32563,Starry Tales: Seiza wa Toki wo Koete,"Fantasy, Space",Movie,1,6.13,286,"Constellations were created thousands years ago and they have been handed down generation after generation up to now. This show focuses on this great fact. In the show, you will see instruction on constellations and movement of the sun, moon and planets against constellations. An associated story from Greek myths is provided with beautiful CG including the tale of Astraea, the goddess of justice, who is closely related to the constellation Libra."
13,6413,17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.13,2852,"Promotion video for Naruto Kiriyamas light novel Yonhyakunijuu Renpai Girl, commissioned by Enterbrain after Kiriyama won the 14th Entertainment Awards Grand Prize (Entame Taishou) from the publishers light novel department."
14,6414,1267,Yoroiden Samurai Troopers Message,"Adventure, Fantasy, Samurai, Shounen",OVA,5,6.13,1299,"A 300-year-old book is discovered which chronicles the adventures of the legendary Samurai Troopers… centuries before they happen! But what does this mean? Are the Troopers merely puppets in some cosmic play, acting out parts? Who is this mysterious Suzunagi, a mysterious girl who entices each of the warriors with their hearts’ desire - salvation, new armors, freedom from a life of fighting. Why is she so interested in the troopers and their armors?(Source: AniDB)"
15,6415,2163,AIKa R-16: Virgin Mission,"Action, Comedy, Ecchi",OVA,3,6.12,13346,"Aika is a smart and athletic high school girl. She is so competent that she successfully passes the salvagers license test, obtaining a C-class license. Yet, she is young and hotheaded, so much so that Gota still treats her as a child. Due to this personality, no one is willing to hire her for salvaging jobs.Since she had taken the trouble to get her license, she decides to post an ad in her school to attract clients. She manages to get the attention of Erika, a daughter of a rich family and the leader of the treasure hunting club. She asks Aika to salvage something from the sea and Aika delightfully accepts the request.However, upon seeing the state-of-the-art submarine loaded onto Erikas private cruiser and discovering their destination, Aika realizes the terrible nature of her assignment. This results in a clash with a group of high school girls in the southern islands.Who is the mysterious girl named Karen? So begins Aikas newest challenge!(Source: AnimeNfo)"
