,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,800,14407,Persona 3 the Movie 1: Spring of Birth,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.83,45568,"At the stroke of midnight, the Dark Hour appears—a secret hour which most are unaware of. Those not trapped in coffins during this time, unfortunate enough to find themselves conscious, are met by dangerous creatures known as Shadows. A select few, however, possess the potential to wield Persona: a special power used to defeat these beings. This secret group is called SEES (Specialized Extracurricular Execution Squad), and their mission is to uncover the reason behind the Dark Hours appearance.Only a short while after transfer student Makoto Yuuki begins his residency at Iwatodai Dorm, his Persona awakens after an attack by a strong Shadow. Now recruited into the ranks of SEES, he begins fighting alongside his comrades, as only they can protect humanity from Shadows and prevent the anomaly that is the Dark Hour."
1,801,1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388,"As Jun Sakurada fights and lives alongside the Rozen Maidens, special lifelike dolls made to battle each other, he enjoys a rare break in which he is told a story during the events of Rozen Maiden: Träumend. When Jun buys a brooch as a present for Shinku, the fifth doll, she refuses to accept it at any cost. Souseiseki, the fourth doll, then recounts the story of how Shinku and the first doll, Suigintou, first met. This tale tells of the cruel and heartbreaking circumstances surrounding Suigintous birth, and how the many misunderstandings between her and Shinku shaped their longstanding rivalry fueled by Suigintous unfettered hate towards Shinku.The stage is set in Rozen Maiden: Ouvertüre in 19th century London as the story delves into the past of these one-time friends and the secrets that they hold."
2,802,290,Seikai no Monshou,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.83,26379,"In the distant future, humanity is under attack by the Abh Empire, a race of advanced humanoid beings possessing vastly superior technology. As countless worlds fall to the Abh, mankind establishes the Four Nations Alliance—a resistance faction made up of the United Mankind, the Republic of Greater Alcont, the Federation of Hania, and the Peoples Sovereign of Union Planets.Seikai no Monshou tells the story of Jinto Linn. When he was young, his father—the president of Martine—sold their world in exchange for a high position in the empire. Now a young count, Jinto must learn the ways of Abh nobility and live among those who subjugated his people. Helping him is Lafiel Abriel, an austere Abh princess whom Jinto quickly befriends. While traveling to Jintos new school in the Abh homeland, their ship is caught in a violent space battle between the fleets of the Alliance and the Abh. Jinto and Abriel are thrust into the conflict, unaware that this skirmish marks the beginning of a full-scale war between the Abh Empire and mankind."
3,803,154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,7.83,169517,"A battle is about to begin in Tokyo: the Shaman Fight, a tournament held every five hundred years where shaman—those who can command spirits—confront each other in combat. The victor of this contest becomes the Shaman King and the only one who is able to contact and control the Great Spirit, allowing them to reshape the world as they please through its immense power.During a late night walk, Manta Oyamada runs into his classmate, the carefree You Asakura, who invites him to come stargazing with some friends, who, to Mantas horror, turn out to be ghosts from a local cemetery! However, the knowledge that Manta possesses—a rare sixth sense that allows Manta to see these spirits—endears the boy to You. So when You finds out that his new comrade has been beaten up by a local gang, he decides to avenge him with the help of Amidamaru, a samurai ghost whose tomb was broken by the gang leader. Soon Manta uncovers more about the world of spirits, including the Shaman Fight, in which his new friend You aims to claim victory."
4,804,11757,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,7.83,893100,"Ever since the release of the innovative NerveGear, gamers from all around the globe have been given the opportunity to experience a completely immersive virtual reality. Sword Art Online (SAO), one of the most recent games on the console, offers a gateway into the wondrous world of Aincrad, a vivid, medieval landscape where users can do anything within the limits of imagination. With the release of this worldwide sensation, gaming has never felt more lifelike.However, the idyllic fantasy rapidly becomes a brutal nightmare when SAOs creator traps thousands of players inside the game. The ""log-out"" function has been removed, with the only method of escape involving beating all of Aincrads one hundred increasingly difficult levels. Adding to the struggle, any in-game death becomes permanent, ending the players life in the real world.While Kazuto ""Kirito"" Kirigaya was fortunate enough to be a beta-tester for the game, he quickly finds that despite his advantages, he cannot overcome SAOs challenges alone. Teaming up with Asuna Yuuki and other talented players, Kirito makes an effort to face the seemingly insurmountable trials head-on. But with difficult bosses and threatening dark cults impeding his progress, Kirito finds that such tasks are much easier said than done."
5,805,5074,Tetsuwan Birdy Decode:02,"Action, Comedy, Sci-Fi",TV,12,7.83,29622,"Following the Ryunka disaster, Tokyo is left in a period of social turmoil. To make matters worse, the group of aliens directly responsible for the catastrophic event have escaped from the Space Federation and are hiding on Earth.Still sharing a body, Space Federation officer Birdy Cephon Altera, and high schooler, Tsutomu Senkawa, are tasked with capturing the fugitives and bringing them to justice. However, an unexpected crisis develops when the outlaws become targets of an unknown assassin with a vendetta. Now Birdy must deal with the chaos of everyday life and also uncover the identity of the assassin before more escapees fall victim."
6,806,31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Demons, Magic, Romance, Shoujo",TV,13,7.83,16530,"Usagi Tsukino is still struggling to balance her home life with the duties of being Sailor Moon, the guardian of love and justice. Along with the other Sailor Guardians and her boyfriend Mamoru Chiba, they begin investigating cases of students from Mugen Academy, a school for the most elite students, who are being transformed into monsters. During the investigation, they meet three strange individuals: Haruka Tenou, a handsome racecar driver; Michiru Kaiou, a talented violinist; and Hotaru Tomoe, a mysterious girl with a weak constitution.As more incidents occur, the Sailor Guardians are met with another surprise—the appearance of two new planetary protectors with motives of their own. Despite the newcomers questionable allegiance to Usagi and her comrades, they all face a threat from a common enemy: an evil entity who calls himself Pharaoh 90."
7,807,1690,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",TV,24,7.82,81408,"15 children, 8 boys and 7 girls, are enjoying their summer camp together when they suddenly discover a grotto by the sea. When they enter the mysterious place they find a room full of computers, as well as a man named Kokopelli, who introduces himself as the owner. He claims to be working on a game which involves a giant robot that has been designed to protect the Earth from 15 different alien invasions. Kokopelli hasnt been able to test the game yet, so he persuades all but one of the children to sign a contract in what he claims will be a fun adventure.However, as soon as the contracts are signed things start to take a much darker turn. In Bokurano, the children must now pilot the giant robot Zearth one at a time in the hopes that they will have what it takes to defeat all of the upcoming enemies. But Kokopelli has left out one very important piece of information: the giant robot Zearths energy source."
8,808,4177,Bounen no Xamdou,"Action, Military, Sci-Fi",ONA,26,7.82,79026,"Sentan Island is a small island surrounded by the Yuden Sea. It exists in a state of dreamlike tranquility, cut off from the war between the Northern Government and the Southern Continent Free Zone. Our hero, Akiyuki Takehara, lives on Sentain Island along with his mother Fusa. He is currently separated from his father, the town doctor Ryuzo, but the bond between father and son remains. One day, after taking Ryuzo the lunch that Fusa has made for him as usual, Akiyuki arrives at school, where he is caught up in an explosion along with his friends, Haru and Furuichi. The explosion produces a mysterious light, which enters Akiyukis arm, causing him excruciating pain. Hes given no time to understand it, however, as the white-haired girl who rode on the bus with him guides him to a power unlike anything hes ever known."
9,809,10092,Break Blade 6: Doukoku no Toride,"Action, Mecha, Military, Shounen",Movie,1,7.82,39077,Sixth and final Break Blade movie.
10,810,9785,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,"Adventure, Comedy, Kids, Mystery, Police, Shounen",Movie,1,7.82,2688,"3D IMAX movie, shown only at the Suntory Museum in Osaka."
11,811,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Special,1,7.82,43673,It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulmas son Trunks as a student and even gives his own life to save Trunkss. Now Trunks must figure out a way to change this apocalyptic future. (Source: ANN) 
