,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,5400,8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,52,6.47,1286,The sequel to Mitsubachi Maya no Bouken.
1,5401,1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space",OVA,2,6.47,2723,"Five female pirates pilot the Sol Bianca, a starship with a higher level of technology than any other known. With it, they seek out riches, such as the Gnosis, an legendary item of power, and pasha, the most valuable mineral in the galaxy. Along the way, they must consider a stowaways quest to save the one he loves, and seek revenge against those that have wronged them. (Source: ANN) "
2,5402,32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",Special,1,6.47,1651,Special episode of Sore ga Seiyuu! bundled in BD & DVD Vol.7 
3,5403,1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3,6.47,1099,"There is an ancient legend on a distant planet which states (among other things) that four goddesses will one day descend from the skies and all will be right with the world. Of course meanwhile, Yohko and the rest of the Terra team (with one straggler) have crashed on a backwater world, and they have to figure out a way off before their new charge... gets hungry again! Every so often, a celebration takes place in one of the most beautiful places in the Universe... a cosmic Sakura fest! Since the Terra Team has been doing so well, one of them is invited to join the high command as they meet their opposite numbers from NESS. Its a time of celebration and a time of peace... but it seems that someone didnt get the message.(Source: AniDB)"
4,5404,27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,4967,"There have been many cases of stolen songs happening among the idols in Yokohama District recently. Even super idol Marine Amagis hit song ""Kiseki no Uta"" was taken away. At the request of Marine, the Milky Holmes team starts investigating the case.(Source: Crunchyroll)"
5,5405,3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6,6.47,2007,"Six short ""Special Broadcasts"" (omake) were produced and aired after selected episodes. They lasted around five minutes and followed the general style of the main anime, although the characters are drawn as chibis.(Source: Wikipedia)"
6,5406,30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",Special,1,6.47,465,Episode 0 of Wangpai Yushi.
7,5407,184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.47,13827,"The year is T.C. 4767. Four thousand years have passed since humanity abandoned its birthplace, the planet Earth. Beset by the hostile alien Gnosis, mankind is now scrambling to find ways to defeat this threat to their existence. The development of KOS-MOS (a specialized android with amazing capabilities) by Vector engineer Shion Uzuki was one response to the threat. But when their ship is destroyed by the Gnosis, Shion and her companions find themselves thrust into the middle of a battle with no clear sides...(Source: Anime-Planet)"
8,5408,3704,Zenryoku Usagi,"Comedy, Kids",TV,52,6.47,613,"Zenryoku Usagi are hardworking construction builders — who happen to be rabbits — with a simple motto: ""Zenryoku+Dai-ichi"" (""Give everything youve got and be #1."") The animated shorts were aired in Japan within the Chibi Ani Gekijō (Tiny Anime Theater) program on Friday or Saturday mornings, depending on the station. Ikeda and Media Factory have created two books and numerous spinoff goods featuring the characters. (Source: Saikin Anime Jōhō)"
9,5409,8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",TV,42,6.46,382,"The age of the demons has begun. Dr Faust has foreseen this rise of evil. Unfortunately, he is near death and is unable to personally battle this upcoming threat. Faust entrusts a young boy, Shingo Yamada, to take the responsibility of ridding the Earth of this new evil presence. Faust finds a birthmark on Shingos forehead that signifies that he is the chosen demon fighter. Faust summons from hell what may be humanitys only hope of surviving: a less than enthusiastic devil named Mephisto rises. After signing a pact in blood to save humankind, Shingo and Mephisto set out to battle the supernatural world.(Source: AniDB)"
