,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,12200,3542,Mechiku,Hentai,OVA,1,5.26,522,"The inter-office sexual politics begin when Ono, a college graduate and recent recruit, is assigned to the ""busiest"" section in the company. While Onos not afraid of a little hard work, he is not about to let it interfere with his sex life. Ono is still confident that he can handle the toughest job and his girlfriend at the same time. While Rie, his frisky girlfriend from the administration department, remains supportive of his new promotion it`s only a matter of time before jealousy rears its ugly head because Onos new female manager is Sugiyama whose respected and admired for her management skills along with her voluptuous body.... "
1,12201,2239,Sei Michaela Gakuen Hyouryuuki,Hentai,OVA,2,5.26,417,"Reborn as a woman named Aiko, the soldier rises as the military leader of a new crusade, successfully unites the world and abolishes all religion. Haunted by memories of a past life, Aiko travels backwards in time, and finds herself caught in an incredible battle to save the future.(Source: ANN)"
2,12202,5383,My Life As,"Comedy, Hentai, Yuri",OVA,1,5.24,778,"Its been six months since Yasunari ran away from home. He is saved from the streets by Fumi and Rino (Aurora Snow), and ends up living with them as their pet. Along with his friend Chie (Britttany Andrews), he is introduced to a new world of S & M, and group sex. He publishes his new sexual experience in a magazine, which ends up in the hands of his brother, Tomoyasu. Tomoyasu is desperate to find his brother. He is seriously upset after finding that his brother is enjoying his new life as a pet. When a new tutor, Serina, arrives unexpectedly, he takes out his anger and fustration of his broken home on Serina by forcing himself on her. Unknown to Tomoyasu, Serina is the friend of Yasunaris three masters! (Source: AniDB)"
3,12203,730,Houkago no Shokuinshitsu,"Drama, Romance, Yaoi",OVA,2,5.23,4550,"Fresh out of college, Kawase Mitsuro is eager to start his new job as a middle school art teacher. Upon his arrival, he quickly blends in with the masses of girls ogling the toned body of senior teacher Kazama Toshiaki. Kazama ignores the schoolgirls. However, Kazama realizes something is different about Kawase and decides to ask the latter out to dinner. Unconvinced his advances are serious, Kawase goes along with Kazama halfheartedly. When Kazamas true feelings are revealed, will Kawase embrace his potential lover or give in to the expectations of society?"
4,12204,12563,Punky Funky Baby,Hentai,OVA,1,5.23,204,"Part of Little Mermaid Series along with Telepathist IQ Saiko, Shining May and Suashi no Houkago."
5,12205,2862,Tokineiro,Hentai,OVA,2,5.22,2350,"I woke up to find I was in an old house deep in the snowy mountains. They said I was carried into there with my head being bruised. There were a mistress, who was surrounded by books and pictures and loved camera, and the four maids who smiled sadly. They seemed to know everything. However, I couldn’t remember anything.“You brought the time into this house where time had stopped”.The gear began to work as if it was led by the folklore of spiriting away talked in the candle light. At midnight, the big clock that had stopped for decades rang thirteen times.When a dark blue shadow crawled out from the depth of the well were wandering around, snivel of the maids came in the dark. Was it an ecstasy or else?(Source: AnimeNfo)"
6,12206,3564,Pianist,Hentai,OVA,1,5.21,583,"When a famous pianist is badly injured, his hopes for the future are shattered. To aid his recovery, Yuna, a lovely android with a heart of gold, will do anything to help... "
8,12208,11825,Enshou Nihon Mukashibanashi,"Comedy, Hentai, Historical",OVA,1,5.2,238,"Of the same kind of late 80s shows about old Japanese (sexy) tales. It is made of three short stories, introduced by a narrator. And there is a ""live"" action sequence at the beginning, that the narrator seems to look at before starting the tales. Released in 1988 by Alice Japan (Japan Home Video).(Source: AniDB)"
9,12209,5391,Pico to Chico,"Hentai, Yaoi",OVA,1,5.19,29463,"The crisp rays of summer sun find the effeminate Pico embroiled in yet another heated and lustful fling. While out biking, Pico meets and befriends Chico—a lively boy not much younger than him, but leagues behind in the affairs of the flesh. After the innocent Chico shows his sister in the midst of self-pleasure to Pico, Pico takes it upon himself to educate this confused youth."
10,12210,5572,You Bishoujo Miruku-chan,Hentai,OVA,1,5.19,480,Who ever knew college classes could be so fun? When this college student asked for help she got more than she ever bargained for from her private tutor. She tried to resist at first but gave into the intense pleasure. Forget about class work - let the sexual lesson continue! (anidb) 
