,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,10800,12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",OVA,6,5.88,110,"Impossibly tough and hairsprayed biker boys and girls fight turf wars in the streets, with much revving of motors and ""you killed my buddy, prepare to die"" dialogue. Based on the Shonen Magazine manga by Masahide Hashimoto, whose hero was so tough that he transferred schools 20 times. Only a Japanese tough guy would continue to go at all!(Source: The Anime Encyclopedia)"
1,10801,32916,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,Unknown,3.75,36,YanYan Machiko shorts included with the DVD releases of the original series.
2,10802,10705,Yasai no Yousei: N.Y.Salad,Kids,TV,26,6.36,163,It is based on N.Y.SALAD written by Yoshitaka Amano. It depicts lives of vegetable fairies at a kitchen in N. Y.
3,10803,10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,26,6.38,109,It is based on N.Y.SALAD written by Yoshitaka Amano. It depicts lives of vegetable fairies at a kitchen in N. Y.
4,10804,18817,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",Movie,1,6.0,87,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
5,10805,33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,17,4.44,369,The series follows a mysterious but gentle-hearted man named Yasashi Yasamura who spreads warmth and human kindness wherever he goes.(Source: Crunchyroll)
6,10806,30969,Yasashii Ookami,Kids,OVA,1,4.0,36,"Bullying was what kept a timid wolf from showing kindness, but what was the real strength he showed?"
7,10807,32644,Yaseruyagi,,ONA,1,3.42,30,"A story about granny, her granddaughter and a goat. (Source: Official site)"
8,10808,33908,Yasoukyoku,Music,Music,1,5.14,82,"A music video for Tamakis song ""Yasoukyoku."""
9,10809,25749,Yatterman Specials,"Adventure, Comedy, Parody",Special,2,6.48,208,"Two extended specials.The first one parodies Monta Mino, a famous real life Japanese entertainer. The second one parodies the US television show ""24""."
10,10810,29739,Yatterman x Toshiba,Comedy,Special,1,4.32,144,A commercial for Toshiba.
11,10811,5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,14,6.5,141,Neighborhood children help a group of retirees solve local mysteries in contemporary Japan.
12,10812,21277,Yawaraka Atom,"Comedy, Parody",ONA,7,4.5,69,"Yawaraka Atom, a parody of Astro Boy (Atom) as a squishy tank, went to stop catastrophe and evil."
13,10813,21275,Yawaraka Sensha,Comedy,ONA,53,4.0,85,"Yawaraka Sensha is a short flash movie series, with a strange soundtrack, about a soft and cowardly tank. It became popular on the Internet a few years ago because of its ironic message for the war.(Source: AniDB)"
14,10814,7646,Yawarakame♥,"Comedy, Kids",ONA,26,5.08,276,"A mobile phone TV show broadcasted on Bee TV.  The anime is most notable for its entire cast being voiced by seiyuu Sawashiro Miyuki, who plays every single character, from male to female and from human to non-human."
15,10815,29970,Yell,Music,Music,1,5.46,55,Music video for the song by Ikimonogakari that was featured on NHKs Minna no Uta program.
16,10816,28201,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,13,5.45,93,"In the beginning of the 22nd Century, nuclear war has devastated the Earth and turned it into a wasteland. The few survivors gather and raise the city-state Setos, and while progressing a revival plan for mankind, come into contact with the Atman lifeforms sleeping in the planets mantle."
17,10817,25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,13,6.5,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
18,10818,33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,13,7.25,61,The series takes place on a parallel world filled with superhumans. Allegiances are formed between heroes and villains.
19,10819,20227,Yocchan no Biidama,"Drama, Historical",Special,1,7.5,61,Based on the picture book by Kodama Tatsuharu.
20,10820,33777,Yodomi no Sakagi,Drama,Special,1,5.82,69,"The two of them, all alone at home. All alone with her fathers corpse. Memories, ideals, and reality all sink beneath the muck. Everyone is alone. Everyone is in solitude.(Source: Geidai Animation)"
21,10821,25815,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",OVA,4,7.5,83,"Its all gags and fighting as gangster Tsunematsu Narita (the ""biggest idiot in Yokohama"") causes havoc in the neighborhood with his two henchmen. Based on the Shonen Champion manga by Tetsu Kusumoto. (Source: The Anime Encyclopedia) "
22,10822,10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",OVA,2,6.53,150,"The city of Yokohama has become a lawless district for biker gangs. One particular gang, the ""Crazy Babies"", have a 17 year old leader called Hiromi Katayama that is famous throughout the entire Kanagawa alliance as being a strong fighter with a devout sense of morality. However, when a young rookie by the name of Toshi Ikeda wants in, he swears to Katayama that he will uphold the ideals of the Crazy Babies and vows to not fight with anybody for his first probationary month within the gang or else forfeit his chance to join the gang.Ikeda being the fiery young man he is, soon finds himself caught in the middle of a fight and unintentionally sparks off a feud between the gangs of Kanagawa and the dangerous Nagoya based group, The Dragon Star Crew, who have their eye on taking the whole of Kanto.Can Katayama defend Yokohama from the encroaching hoodlums?"
23,10823,27467,Yoligongju Loopy,"Kids, Magic",TV,6,5.47,62,"A spin-off Pororo series focusing around food, predominantly kimchi incorporated food. Loopy was the cooking expert in the original series so she explains the food and science by magically transforming into a Cooking Princess."
24,10824,33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,26,8.0,78,Scattered throughout the world is proof of an advanced prehistoric civilization. There exist those who desperately want to learn more about these ancient people. The series follows people who set out on an adventure to uncover the truth.
25,10825,33763,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,26,7.0,47,Second season of Yong Zhe Da Mao Xian.Scattered throughout the world is proof of an advanced prehistoric civilization. There exist those who desperately want to learn more about these ancient people. The series follows people who set out on an adventure to uncover the truth.
26,10826,32920,Yongshi,"Historical, Martial Arts",Movie,1,6.67,46,"Based on a Mongolian folklore, the story begins with a young warrior Barter coming to Balin Grassland. He rescues a young girl from a herd of running horses and finds out she is the daughter of the wrestling coach working for the grassland lord. Barter starts learning wrestling while working for the grassland lord as a coolie. Barter falls in love with the girl he saved. However, there is a reason for his coming to the grassland – he is looking for the man who killed his father.(Source: Wikipedia)"
27,10827,31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8,5.33,45,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
28,10828,26113,Yooidon!,"Drama, Kids",OVA,1,7.5,42,"An educational film about teamwork in Japan. In the movies example, a group of kids training for a 3-legged style race but with their entire class. Personalities and physical fitness clash."
29,10829,12781,Yoshimoto Muchikko Monogatari,Comedy,TV,47,5.62,88,A childrens series about the daily lives of funny insects. (Source: AniDB) 
30,10830,31170,Youkai Ninpouchou Jiraiya! Special,"Action, Comedy",Special,1,4.78,60,"A promotional video for the manga of the same name. Premiered at Anime Japan 2015 and was subsequently released on Bandai Namcos YouTube channel on April 2, 2015."
31,10831,23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,25,8.0,153,"The story is told by the cat-eyed boy, hated by humans and demons, who engages in tales of terror, including monsters and children."
32,10832,7625,Yousei Dick,"Fantasy, Kids",TV,26,5.78,184,"Based on Hobberdy Dick (1955) by Katharine Mary Briggs (1898-1980, English). Tells the story of a 300-year-old hobgoblin who lives in Widford Manor in the Cotswolds. (Source: AniDB)"
33,10833,21129,Youtai Nuhai Zai Shanghai,"Historical, Kids, Shoujo",Movie,1,7.0,94,"Set mainly in and around the Shanghai Ghetto in Japanese-occupied Shanghai during the Second World War, the film tells the story of three children. Rina and her younger brother Mishalli are Jewish refugees who escaped Europe but are without their parents. A-Gen is a Chinese boy who meets Rina and helps her and her brother to survive. The children form strong friendships and have adventures as they try and fend off the Japanese army occupying the city, and their allies, the Nazis. In the background, the Second Sino-Japanese War takes place, while the children must face the uncertainty that concerns the fate of Rina and Mishallis parents in Europe. (Source: AniDB)"
34,10834,12771,Youyou no Neko Tsumami,"Comedy, Slice of Life",TV,130,6.09,102,No synopsis has been added for this series yet.Click here to update this information.
35,10835,24981,Yowamushi Chinsengumi,"Comedy, Kids",Movie,1,5.75,74,"The short is the third Hana Yori Dango short about Dangonosuke the samurai boy. In the story, Dangonosuke rescues a woman captured by bandits.(Source: ANN)"
36,10836,30119,Yowamushi Monsters,Kids,TV,Unknown,6.33,85,An NHK toddlers anime following cowardly creatures representing typical Halloween monsters like Dracula and a witch.
37,10837,30169,Yubikiri,Music,Music,1,4.54,75,A music video for the song by Ayano Tsuji that was featured on NHKs Minna no Uta program.
38,10838,15657,Yuke! Shouei-kun,Comedy,ONA,6,3.67,86,"The series is inspired by the Super Sentai actor Shouei (照英). Shouei is best known for his role as Gouki/GingaBlue in Seijuu Sentai Gingaman, a role he has reprised for other Super Sentai series and films.(Source: ANN)"
39,10839,28055,Yuki no Yo no Yume,Drama,Movie,1,4.79,125,"A young girl wanders outside on a snowy night, trying to find a place to stay."
40,10840,30957,Yukidaruma,"Fantasy, Historical",Movie,1,6.6,51,"A film by Kitayama Kiyotaro, follows a snowman who came to life in a fairytale like setting."
41,10841,31872,Yukidaruma Kazoku,"Kids, Music",Music,1,5.25,40,A music video for the song by Toshiaki Chiku featured on NHKs Minna no Uta program. 
42,10842,23345,Yukiguni no Oujisama,Slice of Life,Movie,1,7.0,62,"Koichi and his sister Yuki befriend Hanaguro, a swan who has flown to Japan from Siberia. Hanaguro is attacked by a dog, and the cowardly Koichi flees, but that night he has a dream in which he is whisked away to the Kingdom of Snow Prince, where he finds the bravery to help the other swans.(Source: The Anime Encyclopedia)"
43,10843,15141,Yukiwatari,Fantasy,Movie,1,6.13,130,"In folklore, there are many tales about people being deceived by cunning and mischievous foxes. But what if those are humans who simply attribute these traits to foxes and look upon them with suspicion?One winter day, Shirou and his little sister Kanko go out to play in the fields and meet a fox cub named Konzaburou. Despite the initial mistrust towards him due to foxes reputation as tricksters, the siblings not only befriend Konzaburou but also accept his invitation to visit the evening performance that foxes arrange in the forest. Now, what lays ahead for the children is an amazing experience that may forever change their opinion of these animals.A short film based on a story by Japanese writer Miyazawa Kenji.(Source: AniDB)"
44,10844,33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Movie,1,8.0,35,"An animated film about Paul Rusch, an American missionary who helped build churches, schools, hospitals in Japan and overall helped improve life in rural areas of Japan along with soothing post-WW2 relations between the two countries."
45,10845,3500,"Yume Miru, Anime: on-chan",Comedy,TV,26,7.0,116,"A childrens series featuring on-chan, the television station HTBs mascot character. on-chan has appeared in parades and various promotions for the station since 1997. "
46,10846,24575,Yume no Jidousha,Cars,Movie,1,5.6,66,It is most likely a story about a great dream like car.(Source: Wikipedia)
47,10847,26097,Yume no Tsuzuki,"Drama, Kids",OVA,1,8.67,53,An educational film about the alienation of the elderly in Japan.
48,10848,30213,Yume Utsutsu,Dementia,Movie,1,4.4,65,Is the path I am walking on now part of a dream or reality? This is the first animation film that is largely motionless.(Source: Official website)
49,10849,5841,Yume wo Kanaeru Zou,Comedy,TV,12,5.92,160,"Its about an ordinary office worker Fumiyama Fumio, who gains self-confidence by the advices of an Indian god, Ganesha."
50,10850,26307,"Yume, Sora Takaku","Drama, Kids",OVA,1,7.0,43,An educational film about the independence of children.
51,10851,12769,Yumemakura Baku Twilight Gekijou,"Horror, Psychological",OVA,4,5.14,307,"Originally released as a feature part of Studio Pierrots video magazine show Anime V Comic Rentaman (アニメ・V・コミック レンタマン) along with Abashiri Ikka, Eguchi Hisashi no Kotobuki Gorou Show and Akai Hayate. (Source: AniDB) "
52,10852,29812,Yumemi Douji,Drama,Movie,1,5.27,79,An early Toei film directed by Fukiya Kouji.
53,10853,33846,Yurugaro,"Comedy, Fantasy",Special,Unknown,4.74,153,Omake specials that feature the cast of Garo: Guren no Tsuki.
54,10854,29751,Yurumi to Shimeru,"Comedy, Sci-Fi",ONA,1,5.25,55,"The Mukai siblings, Sunao and Ai, were having a normal day, when suddenly, a space ship suddenly fell into the yard of their house!? What came from within the ship was a little girl who called herself Yurumi. ""Were from the cosmic repair shop, Rutsubo Mechanic Company,"" said another girl, Yurumis partner, Shimeru, who stepped out afterwards. And so, in the Mukai household, a comedy of cosmic proportions unfolds!(Source: MU)"
55,10855,32850,Yuu no Mahou,Music,Music,1,4.48,66,"A music video for Hideyoshis song ""Yuu no Mahou""."
56,10856,30998,Yuujou no Kickoff,"Drama, Kids, Sports",OVA,1,6.0,35,Makoto was a great soccer player in his elementary school team. When he moves to another school he is bullied. Through football he is able to turn their actions around.
57,10857,30763,Yuuki no Omamori,"Drama, Kids",OVA,1,6.42,101,An educational film about bullying.
58,10858,12767,Yuusei Kamen,Sci-Fi,TV,39,6.44,103,"Donning a special mask, a young man defends the planet. (Source: AniDB) "
59,10859,6448,Yuusei Shounen Papii,"Action, Sci-Fi, Space, Super Power",TV,52,6.49,242,Tells the story of a member of the Universal Peace Corps from the Planet Radion coming to Earth on a mission to determine if this world meets standards for membership in the Galactic Union of Worlds and assist its inhabitants during his stay. While on his mission Prince Planet adopts the identity of an Earth boy named Bobby and gains comrades who work together alongside him combating evil forces both alien and terrestrial. (Source: Wikipedia) 
60,10860,18983,Yuuto-kun ga Iku,"Kids, Sports",TV,26,3.83,93,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
