,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,10100,33078,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1,6.0,33,A stop-motion animation about a demon who tries to get his fathers approval by traveling to the big city.
1,10101,30204,Ryoukan-san,Historical,Movie,1,5.4,55,"An animated motion picture about a real-life Buddhist monk and renowned poet, Ryoukan who lived in 18th century Japan, during the Edo Period. Though born to a wealthy family in Izumozaki, Ryoukan chooses to abandon the easy life he would have inherited in order to understand the true meaning of life through the teachings of Buddhism. From his early adulthood, he undergoes a series of harsh training that demands a solitary and meager lifestyle. Throughout it all, he remains an extremely modest and humble person, a true humanitarian who accepts every individual for who they are while rejecting all worldly fame and wealth. Ryoukan found true peace in life through nature and spending time with children. His pure mind and affable personality have captivated many, and his legacy and the wisdom of his teachings live on today.(Source: ATTKC)"
2,10102,31547,Ryouma 30 Seconds,Historical,TV,5,8.8,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
3,10103,8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,5.59,102,The mischievous antics of a ghost in an ancient village.(Source: AniDB)
4,10104,32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,4.29,41,A cross-over between Frogman and Ryuuzou to Shichinin no Kobun-tachi.
5,10105,4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",TV,26,7.16,212,"Sometime in the future, the world was completely dried up and became all desert. They had little rivers and lakes left, which villians and dangerous animals lived. Water has become the most valueable thing on the world. Whoever can control water will rule over the world.  (Source: ANN)"
6,10106,23707,Sabaku no Kuni no Oujosama,"Adventure, Fantasy",OVA,1,6.4,65,"When the spring that supplies water to her kingdom dries up, the Princess decides to go into the desert in search of a faraway oasis that is said to exist. The Princess and her animal friends face many challenges in their journey to save the draught-stricken kingdom."
7,10107,17427,Sabaku no Takara no Shiro,Drama,OVA,1,5.0,69,"Yutas teacher gives him a photo of the desert near the Dunhuang Caves in China. As Yuta daydreams about finding the treasures of the caves, he is miraculously transported there. However, the treasures he discovers are way beyond what he had imagined."
8,10108,5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52,7.1,494,"The series follows the adventures of Sabu, a young Edo bakufu investigator traveling with the blind master swordsman Ichi. In their travels, they assist the common people in solving mysteries and righting wrongs (usually committed by bandits or corrupt officials). Sabu is engaged to Midori, the daughter of his boss, who works as a police officer for the Tokugawa shogunate.(Source: Wikipedia)"
9,10109,33239,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1,7.5,410,"Our lives in the real world stand at the crossroads of countless decisions. The characters of this film—Maro and Crow, the department chief Ms. Kim, Sweet Potato and Titi, Ye-mi and Gang-bo—live in an imaginary animated world, but they face the real life concerns that confront all of us. This story takes a funny yet bittersweet look at the vast gulf between the reality and ideals of our lives at different moments—before we make a choice, during the process of choosing, and after a choice has been made.(Source: Korean Film Biz Zone)"
10,10110,32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,6.24,535,"Both shorts will be set in Saga prefecture, and will highlight the prefectures culture. ""Yakusoku no Utsuwa - Arita no Hatsukoi"" will be set in the town of Arita, and will be a youth story highlighting the scenery of Arita.""Fuyu no Chikai, Natsu no Matsuri - Takeoshi no Dai-Kusunoki"" is set in the city of Takeoshi, and will center on two characters, a boy and a girl, who grow up watched over by a large camphor tree that endures the time and seasons.(Source: ANN)"
11,10111,29471,Saikin Ponta,"Kids, Slice of Life",TV,12,6.0,62,"A slice of life anime about Ponta, a bacteria; and his mother and father, and his girlfriend Maki-chan."
12,10112,4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",TV,50,6.64,219,"This is the story of Mito Mitsukuni in mecha style. Prince of the Edon Star, Edward Mito begins a trip to the galaxy with his servant Baron Kalkus, Duke Skead and the ninja girl Shinobu. Under the false identity of Bocchan, Suke and Kaku they help the oppressed people and fight with the super robot Daioja."
13,10113,8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1,6.25,152,"Inside Mercury, Japan builds a large-sized solar space power plant. The plant supports Earth with its large solar energy supply but suddenly there is an abnormality at the Saint Elmo plant. To pinpoint the problem, Earth sends several technicians to fix it.(Source: Wikipedia)"
14,10114,23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,"Drama, Slice of Life",OVA,1,6.0,62,"Based on the manga Flag! by Hotta Akio, which was serialized in Young King from 1992 to 1995. The OVA depicts the tumultuous daily lives of three boys, including Noboru, Akira and Haruo, who inherit the flag of the locally famous fugitive tribe ""Moonlight""."
15,10115,33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,6.0,31,The original Fujilog ONA series before making it big with a TV series.
16,10116,33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4,4.0,26,"DVD exclusive episodes, chronologically episode 26-29."
17,10117,25915,Sakura Capusule,"Kids, Slice of Life",OVA,1,6.07,282,"On a small hill in a neighbourhood in the outskirts of Tokyo, there was a little park. There were six close girls who always used to play there together since they were small.But when they were fourth-graders, they had to change schools. The six of them made a ""promise to bury a time capsule"", but in the end they were not able to keep this promise and separated eventually. Four years later and grown up, they now live their own lives.While all of them have their own troubles and worries, the days pass and one day, a miracle happens to them.(Source: AniDB)"
