,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,1500,32698,Monster Musume no Iru Nichijou OVA,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",OVA,2,7.52,13248,"During a physical exam, Miia, Centorea, and Mero discover that they have gained too much weight due to Kimihito Kurusus delicious cooking. To remedy this, Polt offers them first use of her new pool and gym facility before its grand opening. However, its not all fun and games, as the three girls competitive spirits start to flare up!Meanwhile, when Rachnera Arachnera receives a letter from her previous host family, she finds out that they would like to meet with her and apologize for the events that caused her transfer. But, as it turns out, not only do they want to apologize, they want her back as well! When the familys daughter, Ren Kunanzuki, shows up at the front door, the gang must convince her to let Rachnera stay at Kimihitos house. "
1,1501,31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,4,7.52,81154,"The Seven Deadly Sins, along with Elizabeth Liones and Hawk, have won the Kingdom of Leones back from the Holy Knights. At long last, its their time to indulge in the peaceful lives they fought for. From inedible meat pies, overdue battles, unexpected stalkers, and the butterflies of first love, the Sins are accompanied by their friends in their carefree, fun-filled time together. However, the calm is broken with the premonition of a new threat, bringing upon the signs of Holy War and threatening to shatter the peace of the Sins easygoing days."
2,1502,31414,Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life",TV,24,7.52,57920,"Nijiiro Days follows the colorful lives and romantic relationships of four high school boys—Natsuki Hashiba, a dreamer with delusions of love; Tomoya Matsunaga, a narcissistic playboy who has multiple girlfriends; Keiichi Katakura, a kinky sadist who always carries a whip; and Tsuyoshi Naoe, an otaku who has a cosplaying girlfriend.When his girlfriend unceremoniously dumps him on Christmas Eve, Natsuki breaks down in tears in the middle of the street and is offered tissues by a girl in a Santa Claus suit. He instantly falls in love with this girl, Anna Kobayakawa, who fortunately attends the same school as him. Natsukis pursuit of Anna should have been simple and uneventful; however, much to his dismay, his nosy friends constantly meddle in his relationship, as they strive to succeed in their own endeavors of love."
3,1503,353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",TV,51,7.52,5971,"Hana now becomes a peer of the Ojamajo. When Majotourbillons spirit revives, the witches now have to break her curse. From the help from Pao-chan, Doremi, Hana, and the other witches are able to defeat the curses. (Source: ANN)"
4,1504,1060,Oruchuban Ebichu,"Comedy, Ecchi, Seinen",TV,24,7.52,21109,"Ebichu the hamster seems like the perfect house pet: she cleans, shops, cooks, does laundry, and anything to please her master, known only as ""Office Lady"" (OL). Unfortunately, OL and her unfaithful boyfriend, combined with Ebichus uncontrollable exuberance and love for ice cream, often earn her severe and bloody punishment. However, Ebichu doesnt seem to mind the abuse if she achieves her goal of making her beloved master a little bit happier.(Source: IMDB)"
5,1505,10178,Otona Joshi no Anime Time,"Drama, Josei, Slice of Life",Special,4,7.52,11268,"Kawamo wo Suberu KazeReturning to Japan to visit her parents after five years abroad, Noriko does not know what to expect. While some things in Kanazawa have changed and some things have stayed the same, Noriko cannot help but dredge up memories of her youth and secrets she thought she had left behind.YuugeTrapped in a loveless marriage, Mimi has little excitement in her life until a rendezvous with the local garbage man, Kou, turns into something more. Now living with Kou—but still married to someone else—Mimi reflects on the decisions that brought her to this point and whether she should prioritize appearances or her happiness.Jinsei Best TenHatoko Nikawa has a habit of reflecting on her ""best ten,"" the most memorable moments of her life, but is somewhat dismayed that, despite her 39 years on Earth, her best ten moments all occurred before her 18th birthday. Hearing that her middle school reunion is coming up, Hatoko hopes to reunite with her first love without knowing how much he has changed or whether he can live up to her expectations.Dokoka Dewanai KokoWith an adult son who sleeps all day, a daughter who barely returns home, and a husband who lost his job, Maho Katou bears a lot of stress. Working nights at a local store to support her family, she has little time for sleep or pleasure. With Maho constantly overexerting herself, it may only be a matter of time until she collapses under pressure."
6,1506,19369,Outbreak Company,"Comedy, Fantasy, Harem, Parody",TV,12,7.52,131520,"Shinichi Kanou is a shut-in otaku with a vast knowledge of anime, manga, and video games. One day, after applying for a job in hopes of escaping his secluded lifestyle, he is kidnapped and transported to the Eldant Empire—a fantasy world filled with elves, dragons, and dwarves. Trapped in this strange land, Shinichi is given an unlikely task by the Japanese government: to spread otaku culture across the realm by becoming an ""Otaku Missionary.""To accomplish his mission, Shinichi has the full support of the Japanese government, as well as the half-elf maid Myucel and Princess Petralka of the Eldant Empire. Together with this ragtag bunch, he will overcome the obstacles of politics, social classes, and ethnic discrimination to promote the ways of the otaku in this holy land."
7,1507,14267,Persona 4 the Animation: The Factor of Hope,"Adventure, Mystery, School, Super Power, Supernatural",Movie,1,7.52,10757,"Recap of the entire 25-episode television anime series with new cuts and also the unaired ""True End Episode"" that was included in the 10th Blu-ray Disc/DVD volume."
8,1508,19291,Pokemon XY,"Action, Adventure, Comedy, Fantasy, Kids",TV,93,7.52,30722,"Satoshi and Pikachu have arrived in Miare City of the illustrious Kalos region to capture more Pokémon and continue their journey toward becoming the very best. Meanwhile, a genius inventor named Citron and his little sister Eureka wander the city when they run into Satoshi who quickly challenges them to a battle. However, they are soon caught up in a dangerous incident when Team Rocket, following Satoshi into Kalos, cause a Gaburias to rampage through the city.Far away in the quiet Asame Town, a young girl named Serena slogs through daily Sihorn riding practice at the behest of her mother, a professional Sihorn racer. After practice, she sees the events unfolding in Miare City on television where she recognizes a boy from her childhood. Having left a significant impact on her life, the sight of him stirs in her a desire to meet him again; and so, Serena sets off to Miare City, determined to find the boy from her past.Pokemon XY follows the group as they travel throughout Kalos in pursuit of their ambitions—Satoshi challenging Pokémon gyms, Citron learning from Satoshi, and Serena searching for what exactly her dream is. Along the way, they meet new friends, face new rivals, and continue to thwart Team Rockets schemes, all the while discovering a little about the mysteries of mega evolution."
9,1509,792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy, Shounen",Movie,1,7.52,12418,"Ranma and the gang are invited to a boating trip with Kuno. Unfortunately, a storm destroys the yacht and everyone is stranded on a remote island. The whole situation goes even more awry when one by one, the girls disappear without a trace. Ranma then finds out that the girls are abducted by Toma, ruler of the island, as part of his personal harem.(Source: ANN)"
