,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,5100,27907,Gundam Build Fighters Specials,"Comedy, Mecha",Special,3,6.55,1795,Short specials included in the Blu-ray Box 1 & 2 of Gundam Build Fighters.Episode 1: SD Kishi Fighters First Half Episode 2: SD Kishi Fighters Second HalfEpisode 3: A Letter
1,5101,13185,Juusen Battle Monsuno,"Action, Adventure",TV,52,6.55,2248,"Chase Suno and his friends, Jinja and Bren, are on a search for Chases father, Jeredy Suno. However, they soon become involved in something else upon reaching their fathers lab and becoming involved with an organism known as Monsuno. Chase, choosing to side with his fathers work, denies S.T.O.R.M. access to the Monsuno and escapes. They are now on the run from the military organization, S.T.O.R.M., while still looking for Chases father. However, a mysterious organization also has his eyes set on Chase and the groups Monsuno. (Source: Animeultima) "
2,5102,3683,Kabatotto,Comedy,TV,300,6.55,240,"Thomas is a cunning bird who sponges on Hyppo, the good-natured hippopotamus. Although Thomas is a dependent, living in Hyppos big mouth, he always acts lordly and tries to outsmart his simpleminded host. However, their basic friendship and cooperation endures despite their frequent quarrels. The two play a prime role in this comic series, short yet full of originality. (Source: Tatsunoko website)"
3,5103,31566,Ketsuekigata-kun! 3,Comedy,TV,12,6.55,1317,"Which type is the best at convincing a father for his daughters hand in marriage? How does each type behave during a blackout? Whether they are getting rejected by the love of their life, solving a murder mystery, or preparing for an overseas vacation, these stereotypical representations of the four blood types always find a way to make things lively."
4,5104,32274,Ketsuekigata-kun! 4,Comedy,TV,12,6.55,1119,"Is asking an A Type for cold medicine the best on sick days? What does a B Type wish for on New Years? Can an AB Type really outsmart a demon? What are O Types like when they end up in the hospital? Which type has the best plan for the dreaded ""Valentines Day and White Day at the office"" scenario? Find out the answers to these typical situations and more in the fourth season of Ketsuekigata-kun!"
5,5105,31534,Larva,Comedy,TV,26,6.57,139,Daily live of two larvae.
6,5106,9035,Lupin the Third,"Adventure, Music",Music,1,6.55,1484,A three-minute music video featuring the members of MONKEY MAJIK meeting the characters of Lupin III.
7,5107,13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,"Drama, Harem, Romance",Special,2,6.55,4743,DVD/BD specials of Mashiroiro Symphony: The Color of Lovers.
8,5108,888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757,"In the future humankind has expanded and colonized other planets. Then an alien species, Victim, attacks the human colonies leaving only one planet, Zion. In an effort to stop Victim from destroying the last planet a training school, GOA, is set up to gather boys from the Zion colonies and train them to become pilots of the Ingrids AKA The Goddesses, five fighting robots that protect Zion. The boys must possess a rare blood type, EO, as well as a special ability, or EX. Zero (Candidate 88) has just arrived in GOA when he falls into the cockpit of the Ingrid Eeva-Leena. Since the synch between pilot and Ingrid are very sensitive everyone believes the Goddess will kill Zero in an attempt to synch. Just before Zero passes out he makes a full synch with the Goddess. Before he can find out more about the incident, his pilot training begins.(Source: ANN)"
10,5110,2740,Monkey Turn,"Drama, Sports",TV,25,6.55,586,"Based on Kawai Katsutoshis manga of the same name, published in Weekly Shounen Sunday, Monkey Turn is a sports anime based around professional speed boat racing. The animes protagonist, Tadano Kenji, is too short to follow his dream of becoming a professional baseball player, but his baseball coach recommends him to boat racing. One day Tadano-san unexpectedly meets his old girlfriend and they exchange promises: in return for her being faithful to him, he is charged with becoming Japans best racer within three years. The eponymous ""Monkey Turn"" is a boat maneuver Kenji-san thought up while visiting his girlfriend. The Monkey Turn gives Kenji quite the advantage over other boaters, but is it enough for him become the best?(Source: AniDB)"
11,5111,761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1,6.55,47587,"When Konohamaru Sarutobi asks Naruto Uzumaki for help, the latter readily accepts to join his young friend on a special mission—the retrieval of the legendary crimson four-leaf clover, rumored to have the ability to grant any wish. The miraculous plant is seemingly Konohamarus only hope to prevent the departure of his sweetheart Kaede Yoshino, who must leave Konohagakure on account of her fathers job. Despite the unique clover being located in a forbidden area, there is nothing stopping the two from bravely embarking on a perilous adventure to achieve their goal."
12,5112,3535,Neko Ramen,Comedy,ONA,13,6.55,2059,"Taishou is the entrepreneurial ramen chef of Neko Rahmen, the only restaurant in Tokyo run by a cat. All 13 episodes are produced by a different cutting-edge creator—each creators vision and unique style harmonizes into a fantastic anime series.(Source: Vuze)"
13,5113,4890,Peut-etre Toi,Music,Music,1,6.55,1532,Peut-etre Toi is a 4 minutes short music video produced by Production I.G and Geneon Entertainment.A unknown hero rescues his beloved who was held captive by humanoid-looking machines.
14,5114,31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,"Adventure, Fantasy, Kids",ONA,2,6.55,624,"A boy awakens to the sound of someone crying for help. Looking around he notices he is on a body of water. Upon looking at his hands, he realizes he has been transformed into an Oshawott. He panics, and then finds himself plummeting toward then ground. He then wakes up again to find himself in a forest, with a female Pikachu leaning over him, asking if hes okay.(Source: Bulbapedia)"
15,5115,19799,Robot Girls Z,"Comedy, Mecha, Parody",Special,3,6.55,12212,"The story revolves around a new team of ""Toei robot girls"" named ""Team Z"" that is made up of three girls based on Toeis Mazinger Z franchise: Mazinger Z, Great Mazinger, and UFO Robot Grendizer. Usually they perform in activities around Nerima ward in Tokyo to raise the awareness of the promising future energy source ""Photon Power"" (koushiryoku). However, there are times when ""Mechanical Beast"" team of girls emerge from the ""Subterranean Empire"" and attempt to steal the energy. Thus ""Team Z"" has to battle them to prevent this, though sometimes they just go and beat up the ""bad girls"" to relieve stress.Please note that because in this particular case MAL lists airings, not episodes/chapters/parts, this show is considered to be 3 episodes and not 9. Each of the three airings consisted of three episodes for a total runtime of 27 minutes per airing. The duration on MAL reflects this."
16,5116,2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,6.55,13901,Extra animation from the PS2 game.7-minutes skit of an actual Kunkun episode from the Rozen Maiden series.
17,5117,608,Sakura Taisen: Katsudou Shashin,"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010,"Since a new branch of division to New York has been created, Ohgami has now been assigned to the Paris Division. Now the Flower Division must be able to survive on their own, with the help of their new American-cultured leader.(Source: ANN)"
18,5118,1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26,6.55,632,"An evil monkey, Specter, has escaped a circus, using a mind-controlling device which allows him to become smarter and have access to controlling the monkeys. Kakeru is called over by a professor in order to capture all the monkeys, including the ones whos controlling them: Specter.(Source: ANN)"
19,5119,677,Sentimental Journey,"Drama, Romance, Shoujo",TV,12,6.55,1412,"Sentimental Journey is a collection of twelve short stories about twelve different girls. Though unrelated, there is one common theme that binds the episodes together: each girls bittersweet experience of first love. (Source: ANN)"
20,5120,12441,Soukou Kihei Votoms: Vol.2 Highlights of the &#039;A.T. Votoms&#039;,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283,Highlight special.
21,5121,3864,Souten no Ken Specials,"Action, Historical, Martial Arts, Shounen",Special,4,6.55,1122,"Episodes 16, 17, 18 and 21 of the Souten no Ken anime series, which were not originally aired, but released on DVD. Because of this, these episodes are uncut/uncensored. (Source: Wikipedia)"
22,5122,817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479,"In the near future the worlds climate shifted creating in the Western Pacific a perpetual super cyclone: the Grand Roar that altered the earth, flooding most countries. Shipping and navigation became important to nations and following the appearance of ocean pirates, necessisated companies to hire escort cruisers to safeguard their investments. Hyousuke Nagimiya is a system engineer that was comissioned to upgrade the Pascal Magi manned by an entire crew of women with its captain, Misaki Nanaha. Together the crew strives to prove themselves to their detractors that they are no mere Alice Brand. Yet as they go about their mission a larger global conspiracy seems to be working behind the scenes to take advantage of this new world order.(Source: ANN)"
23,5123,8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,"Adventure, Comedy, Kids",OVA,1,6.55,738,"Considered the prequel to the fourth Hamtaro game (fifth in Japan). In this tribute to the 2004 Olympics, Hamtaro and the Ham-Hams are tasked by Prince Bo with lighting the everlasting torch to Hamcropolis. However, the Rainbow Girls will not allow this and pursue the Ham-Hams.(Source: Wikipedia)"
24,5124,1900,Twin Signal: Family Game,"Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026,"Signal, a robot companion built for Nobuhiko, is attacked by Pulse, one the its creators previous prototypes. Reprogrammed by Dr. Otois mysterious rival, Pulse is loaded down with weapons and sent on a mission by Otoi: steal the most recent robot technology, and obliterate anything that gets in his way. (Source: ANN)"
25,5125,1458,Uchuu no Kishi Tekkaman,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,1059,"Tekkaman is just an average bright boy in his everyday life. However, modern science can turn him into a mighty space warrior. This becomes a reality when aggressive aliens come from space to invade our planet. Armed with a space lance, Tekkaman gallantly goes into action against the grotesque space creatures. During his battles he encounters a mysterious young man from another planet who helps him out whenever he is in danger.(Source: Absoluteanime)"
26,5126,27387,Under the Dog,"Action, Sci-Fi, Thriller",OVA,1,6.55,29922,"The year is 2025. Five years have passed since the Tokyo Olympic Games were called off after deadly terrorist attacks. An international school run by the United Nations now stands in the former Olympic site on the edge of Tokyo Bay. Seven teenagers with special abilities, known as ""Flowers,"" are among the students.Their student identities are only a cover for their real identities as members of an intelligence organization run by the UN. Their objective is to assassinate other teenagers who have the same abilities. The Flowers have no choice but to complete their missions without fail. Their organization has taken their family members hostage to ensure this. For the Flowers, failure would mean death not only for themselves but also for their loved ones.This is the story of their struggle against cruel fate, and of how it is human nature to find hope, however bleak the outlook.(Source: Official site)"
27,5127,1607,Venus Versus Virus,"Drama, Romance, Supernatural",TV,12,6.55,20883,"Venus Versus Virus follows regular schoolgirl Sumire whos had the ability to see ghosts since a young age. She tells friends and family about this fact and they just dismiss it, thinking shes a liar. A chance encounter with a broach flying out of nowhere, a monster and gothloli clad monster killer named Lucia leaves her with a life changing decision to use her ability and fight against these ""viruses"" feeding upon the human race.(Source: AnimeNewsService) "
28,5128,2535,Angelique: Seichi yori Ai wo Komete,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.54,1946,The queen is collecting some jewels that apparently endanger the whole universe if they fall into the wrong hands. But Zephel screws up and loses one of the jewels. What should he do now?
29,5129,5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",TV,43,6.54,249,"Seventeen-year-old Marco Polo leaves his home in Venice on a trip to the little-known country of ""Yuan"", in the company of his father Nicolo and his uncle Matteo. Their mission is to deliver the sacred oil from the Tomb of Christ and a letter from the Pope to the Kublai."
30,5130,374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12,6.54,3473,"Its in the not too distant future. One day Nuku-Nuku dropped in and began to live with the Natsume family. Having lost her memory, Nuku-Nuku assumed the identity of a beautiful girl named Atsuko Higuchi. She was so beautiful and gentle, and besides, she was such a great cook that Ryunosuke, 14, was all smiles. However, after her arrival in town, a series of mysterious incidents started to happen in Maneki City - Experimental machines running haywire, roaring fighter aircraft flying low, mass destruction in the city. In every case, a mysterious girl was spotted at the scene of the incident.(Source: AnimeNfo)"
31,5131,32502,BlazBlue: Alter Memory Specials,Comedy,Special,6,6.54,952,Specials included on BlazBlue: Alter Memory Blu-ray/DVD volumes.
32,5132,30143,Bobobo-bo Bo-bobo Recap,"Action, Comedy, Parody, Sci-Fi, Shounen",Special,1,6.54,606,Recap episode aired between episodes 32 and 33. 
33,5133,2915,Chikyuu ga Ugoita Hi,Drama,Movie,1,6.54,744,"Tsuyoshi Takahashi, a 6th grader, lived in eastern Kobe with his parents and younger brother. Tsuyoshi was very ambitious and hoped to enter a prestigious private school, so his days were filled with study. Whenever asked by anyone for a favor, Tsuyoshi resented having to give up his free time.In the early morning hours of January 17, 1995, a massive earthquake rocked Kobe City. Tsuyoshi and his family managed to escape from their shattered home and evacuated to his school. The problems of communal living and rationing, as well as the selfless example of the many volunteers, are lessons the children are soon to learn.(Source: Eleven Arts)"
34,5134,12685,Code Geass: Nunnally in Wonderland,"Comedy, Fantasy, Parody",OVA,1,6.54,37087,"On a bright, peaceful day, siblings Nunnally and Lelouch Lamperouge take a moment to relax under a tree. When Nunnally asks him to tell her a story, Lelouch, who is unflinchingly resolute in doing his utmost for his sister, makes unique use of his Geass ability, breaking barriers to tell the most entertaining story he can.Awakening alone under the tree, the previously blind Nunnally finds that she can see again and immediately spots a strange rabbit that resembles Anya Alstreim, the Knight of Six. The sight of this rabbit sends Nunnally falling down a hole, leading her to a colorful wonderland. Narrated by Lelouch himself, Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland follows the lost Nunnally as she searches for a way back home, meeting a slew of colorful, familiar characters along the way."
35,5135,707,Comic Party Specials,"Comedy, Drama",Special,4,6.54,2669,"The DVD Specials.Kazuki, together with his friends, goes to a Comic Party thats going to be held in a hot spring. There, they make an incredible discovery that is going to reveal something amazing about comic conventions."
36,5136,1677,Cosmo Warrior Zero Gaiden,"Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215,Sequel to Cosmo Warrior Zero.
37,5137,7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",Movie,1,6.54,553,"Its summer vacation in Penguin Village, and a very pretty vampire pays them a visit!(Source: BakaBT)"
38,5138,336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",TV,13,6.54,9540,"The first season begins with introducing the characters, their past and their ambitions. Orpherus, Eduard, Camus, Lui, and Naoji are five noblemen who attend the prestigious Rozenstolz academy, and who are a part of the Strahl class—a class for potential candidates for the advisory positions in the royal palace in the small European country of Kuchen. Isaac is an English writer who visits Kuchen. While still students, the five noblemen are forced to deal with corrupted politicians, secret agents, attempted murder and ambitious individuals from both inside and outside of school who threatens to break the fragile peace in their country, and even assassinate the king."
39,5139,2071,Hana yori Dango (Movie),"Drama, Romance, Shoujo",Movie,1,6.54,4576,"Set in an alternative timeline to the TV series and manga, the movie features a classic Cinderella story told through the medium of 80s dance. Tsukushi Makino is a trainee dancer in a New York Performance group, struggling to become the star of the show with the help of Rui Hanazawa and Tsukasa Doumyouji.(Source: ANN)"
40,5140,13935,Houkago Midnighters,"Fantasy, Kids",Movie,1,6.54,847,"Mako, Miko, and Mutsuko are three young girls visiting St. Claire Elementary, a school filled with strange legends. They have an abrupt encounter with Kunstrijk, a human body anatomy model, and Goth, a skeleton model. Both haunt the soon-to-be-demolished science room. Seeking revenge for being vandalized by the three girls, Kunstrijk invites them to the schools midnight party in order to scare them. Together, the five go on a quest to collect three mythical medals that can grant a wish and hopefully save the science room.(Source: ANN)"
