,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,5500,32881,Tiger Mask W,"Action, Drama, Shounen, Sports",TV,Unknown,6.44,8652,"Two young wrestlers face each other in a recently revived underground wrestling organization, the Tigers Lair, which destroyed the wrestling dojo they grew up in. One took over the training facilities of Naoto Date at the foot of Mount Fuji, as well as the mask he left behind. The other dared to enter the Tigers Lair and won a fierce competition, receiving a jet-black tiger mask. One tiger walks the path of light, while the other walks the path of shadows. Neither one knows the others face. On the ring, they are natural enemies, but they have the same purpose—destroy the Tigers Lair!(Source: MAL News)"
1,5501,4578,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,6.44,609,A laugh-out-loud hilarious adventure from the studio behind Gatchaman and Speed Racer!Who has what it takes to be the baddest of the bad? Its evil versus evil as teams of bad guys compete to be the meanest villains ever! Watch and laugh as the Dorombo Gang and their Kitchen Robot take on the worst of the worst in a wacky race to be the greatest villains in anime history! The only force that stands in their way are the superheroes of anime. Will the Gatchaman ninja arrive in time to save the day?(Source: AniDB) 
2,5502,26443,Triage X,"Action, Adventure, Ecchi, Shounen",TV,10,6.44,59632,"In a deadly terrorist attack, Arashi Mikami narrowly escapes death but loses everything in the process, including his family and best friend. However, the surgeon that rescues him is far from just an ordinary doctor—he commands a strike team known as Black Label whose task is to exterminate deadly criminals who have fallen too far. Filled with a new determination, Arashi joins the ranks of the vigilante organization.Black Labels targets are aplenty, as evil scum lurks everywhere—dangerous arms dealers, corrupt politicians, and shady gangsters all find themselves hunted by the extermination team. Although haunted by their dark and sinister past, all of the hunters are highly skilled at slaying their targets. In spite of the perilous lives the members live, Arashi and the gorgeous ladies surrounding him still manage to get caught up in a variety of sultry moments and racy hijinks. Though they face strong opposition, nothing can stop Black Labels objective of cleansing the world of ghastly evil."
3,5503,6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",TV,26,6.44,227,Educational anime based on the popular Ultraman giant fighters.
4,5504,2018,Warau Hyouteki,"Horror, Mystery",OVA,1,6.44,1975,"Yuzuru was an average teenager who had almost forgotten that he was betrothed to Azusa when he was only six! Now arriving to claim what she feels is rightfully hers, only Satomi (Yuzurus current girlfriend) stands in her way... and with the mysterious and frightening powers that Azusa brings, Satomi wont stand in her way for long!(Source: AniDB)"
5,5505,6861,Water Brain,"Dementia, Fantasy, Sci-Fi",Special,1,6.44,862,"In this story, the kids are constantly forced to bury themselves into their endless homework by those giant monsters behind them. The childrens brains are filled with water that can be heated by tension. If a kid is overstressed, the water in their brain would boil and produce steam, which becomes the food of the greedy monsters and the energy of the whole city. Thus, those poor children repeat their lives day after day, serving as the powerplant of their world, spending their childhood in tragic misery..."
6,5506,6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",Movie,1,6.44,448,Yatterman movie.
7,5507,31319,12-sai. 2nd Season,"Romance, School, Shoujo",OVA,4,6.43,1383,Second season of 12-sai.
8,5508,12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",TV,12,6.43,106391,"​On the island of Regalo, a group of supernaturally powered mafia-like protectors called the Arcana Famiglia safeguard the people from any who would harm them. The members of their organization, having made contracts with tarot cards, each possess different abilities, such as overwhelming strength, invisibility, or the power to see into someones heart. Mondo, their leader and the ""Papa"" of their family, announces at his birthday party that he will be retiring soon. He plans to hold the Arcana Duello, a competition that, if won, will grant the winner the title of Papa and any wish they desire. But there is more at stake than just a title: Mondo also decides that the winner will marry his daughter, Felicità. Enraged by this, the strong-willed Felicità decides to enter the competition herself, in order to make her own way in the world. As Felicità battles for her freedom, her competitors battle for her heart."
9,5509,4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",TV,26,6.43,645,"Hello Kitty lives with her mother, father, and identical twin sister Mimmy in this series, which also stars other Sanrio characters including Keroppi, Pekkle, and Little Twin Stars ""Patty"" and ""Jimmy."" Characters have different adventures around their neighborhood (and occasionally in fantasy) in each episode. "
10,5510,4563,Bakkyuu HIT! Crash Bedaman,Adventure,TV,50,6.43,747,"Hitto Tamaga, an 11-year-old boy, lives in some town in Japan. He is a very unfortunate boy, whose only asset is brightness. He lives only with his father who is a Bedaman researcher, but he left home several months ago, and hes been missing since then. He is living alone in a hut built on a relative’s land. Nobody celebrates his 11th birthday...except his cousin Nana who lives in the same land. One day, Hitto receives a present from the lost father, and he is very grad to know that his father remembers his birthday. It is “Crash Bedaman” that he longed for. After he puts them together to complete Crash Bedaman, he brings it to Bee Park, or a battle field of Beedaman. A battle there shows him a new way he should go.There is a message from his father with the present.“Overcome the difficulties”.Putting this word in his mind, he beats the enemies one after another with his Bedaman. With the encounter of partners and rivals, the mystery of Bedaman, a shadow organization, and the reason of the missing of his father gradually come to light. Defeating various obstacles in his way, he’s growing up. (Source: AnimeNFO)"
11,5511,2822,Bamboo Bears,Comedy,TV,52,6.43,330,"Bamboo-Lee, Dah-Lee, and Slo-Lee are three bears with a goal: to save the world before more species become extinct. But can the bears stand up to the spineless villains behind Ratco Corporation? With Ai-Ai the pink dragon on their side, they may be able to rescue the environment before its too late."
12,5512,18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,1,6.43,5005,From the Code Geass: Lelouch of the Rebellion - Kiseki no Birthday DVD/Blu-ray. It is different from the 9 Omake Flash specials included in the Code Geass R2 DVD/Blu-ray. 
13,5513,295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.43,4790,"Through the long distance warp called the ""Exodus Project"", Worns, Ryer and theother crew members of ""Watchers Nest"" manage to escape from the Earth. Misaki, whowas attending the final battle with ""Ghoul"" at that time, isnt present there andbefore her eyes, the earth changes and gets enclosed by a time barrier.Ryer and the others search for a way to escape from this space time maze, but theearth changes to various forms. Innumerable ""Nows"" appear due to varying time axes. And also Misaki, who should have disappeared because of the Exodus Project incident,still afortiori. Before Ryer and the others, different forms of Misaki appear. TheMisaki from training school, the Misaki from her childhood days.Are these reflections caused by the conflicts that exist inside Misaki?She awakens a second time and when she derives the response, that history is leadinginto a completely differnet direction now.Will Misaki, Ryer and the others be able to find a real happy end?!(Source: AnimeNfo)"
14,5514,29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",TV,24,6.43,729,"Based on a book by British travel and dining journalist Michael Booth. Follows Booth, his wife Lissen, and two kids Ansger (6) and Emil (4), on their 100-day trip to Japan as they try a wide variety of Japanese foods. Booth was inspired to make the trip by Shizuo Tsujis book, Japanese Cooking, A Simple Art.(Source: ANN)"
15,5515,8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Movie,1,6.43,305,Movie based on the 1996 TV anime with an original plot.
16,5516,2697,Hi-Speed Jecy,"Action, Sci-Fi",OVA,12,6.43,479,"Jecy is a young man on a quest for revenge; he lost his parents to the hands of the organized crime syndicate called the Bismark House - a group on a hunt to acquire a product called ‘lyzorium at any cost.  With incredible abilities such as increased speed and agility, Jecy travels through space with a girl named Tiana; Fork Green, a priest of the Heartland religion who kills criminals slowly to send them to heaven; and a living ship called Paolon. However, Jecys revenge wont come easily - a woman named Jera, her bloodthirsty little brother Cross and a number of other adversaries stand in their way!(Source: Anime-Planet)"
17,5517,4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",TV,12,6.43,341,"Eagle Talon is a secret society based in Kojimachi, Tokyo. With plans for world domination, their attempts are continually foiled by Deluxe Fighter, the superhero who always manages to save the day. This comedy of their frivolous lives is definitely not to be missed!"
18,5518,258,Hitsuji no Uta,"Drama, Horror, Vampire",OVA,4,6.43,10574,"Kazunas family has a history of suffering from a disease that creates an uncontrollable vampire-like thirst for blood. Knowing none of this, Kazuna was sent to live with the Eda couple as a child. As the sickness begins to show signs of being present within himself, he comes into contact with his older sister, Chizuna, who has been suffering from it since early childhood. Knowing that the sickness incurs a heavy weight upon those that suffer from it, Chizuna tries to ease her brothers burden, to help him learn to control his urges, but... (Source: ANN) "
19,5519,10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",Special,6,6.43,2616,Ikoku Meiro no Croisée Picture Drama.
20,5520,5013,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical",Special,1,6.43,305,"Fifteen young students embark on the boat that should lead them to their families on the coasts of New Zealand. Unfortunately the boat loses its anchor and heads to the open sea in the middle of the night without sailors on it. In the morning, a violent storm prevents the children from sailing back to the harbor. A few days later boat grounds on a deserted island in the Pacific ocean. During 20 months the fifteen children will be left alone and will have to get organized in order to survive. They manage to store up food for the cold winter that will be soon there. Briant, Doniphan, and Gordon lead the group of children who find out that a sailor has lived and died on the island 20 years before. (Source: ANN)"
21,5521,3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",TV,91,6.43,1325,"Hutch is a small honeybee who got separated from his mom when his home was destroyed by invading wasps, and he now desperately wants to find her back. Its the beginning of an adventure that will make him meet all kinds of friendly insects who try to help him out, but unfortunately for most of them, they will not survive the end of the episode... (Source: AniDB)"
22,5522,31804,Kuma Miko,"Comedy, Seinen, Slice of Life",TV,12,6.43,43176,"What does a bear know about life in the big city? For Machi Amayadoris sake, hopefully a lot! The young shrine maiden has spent her whole life in the rural mountains with Natsu, her talking guardian bear. Now, at fourteen, she wants to take a chance and attend high school in the big city. Can Natsu really prepare her for city life? Or will his wacky trials be too much for even Machi to bear?(Source: FUNimation)"
