,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,3500,1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,6.97,2507,"Lupin has a lively time of it this time in a classic car race from Madrid to Paris. The race prize is Napoleons dictionary, which contains the key to the Treasure of the Empire, something that just about everybody seems to be after. Lupin and his buddies take off after the prize, pursued not only by the perennial Inspector, but also by an army of secret agents from around the world. Classic cars and state-of-the-art weapons heighten the speed and thrills of this adventure.(Source: AniDB)"
1,3501,1398,Macross Dynamite 7,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,4,6.97,7280," Less than a year after the events that transpired in the Macross 7 TV series, Basara leaves Fire Bomber and travels to the planet Zola. There, he meets a girl named Elma, who is a big fan of Fire Bomber. It is also on this planet where he must once again use his Spiritia powers; this time, to stop an army of poachers and Elmas father Graham from killing a group of space whales travelling within the planetary system."
2,3502,2223,Maple Town Monogatari,"Fantasy, Slice of Life",TV,52,6.97,898,"Maple Town Stories is about friendship, adventure and the troubles the children (Patty Rabbit, Bobby Bear and Fanny Fox) who are the main characters of the show, fall into. Wild Wolfe is a homeless thief who lives in the forest and usually steals from the town and does other mischief, but the kids are always there to stop him and set things right slowly making him understand the wrongs of his ways.(Source: ANN)"
3,3503,4086,Muka Muka Paradise,"Adventure, Comedy",TV,51,6.97,1165,"Uiba Shikatani, the daughter of a pet shop owner, is heartbroken after some reptile eggs fail to hatch. In his attempts to cheer her up, her father brings home a large, striped egg, which he hopes will successfully hatch (unexpectedly into a green dinosaur whom they call ""Muka-Muka,"" which are the only words which the baby reptile can speak). Muka-Muka soon becomes the talk of the town and comes into the interest of the towns professor and his wacky inventions, including a time machine which successfully teleports the Shikatanis among other families and their homes to pre-historic times where they encounter several other dinosaurs and enchanted beings on their adventures.(Source: ANN)"
4,3504,6890,Ontama!,"Comedy, Magic, Seinen, Slice of Life",ONA,5,6.97,1653,Ichigo is a little girl who is distressed by the failing relationship between her mother and father (who is actually her step-father). After school one day she meets a driver of a magical bus and finds herself taking a ride in the bus. The bus transports her to the past to shortly after her mother and real father met. Perhaps she is meant to do something that will help her parents stay together and love one another further into the future.(Source: ANN)
5,3505,6031,Osu!! Karate Bu,"Martial Arts, School, Shounen",OVA,4,6.97,628,"Tadashi Matsushita has recently entered the Kansai Fifth Technical High School and joined its notorious karate club. There he meets his captain, Yoshiyuki Takagi, an incredibly strong individual. Feared and respected throughout Osaka, Takagi is deep down an honorable and compassionate guy despite his violent endeavors.(Source: ANN)"
6,3506,23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",Movie,1,6.97,2360,"Pocket Monsters XY: Sora no Hahen, is an anime movie tied to Pokémon XY television anime, that screened in two Tokyo planetariums. Like previous Pokémon planetarium anime, this one was projected onto 360-degree panoramic domes.The story follows Satoshi and his friends when they visit the Pokémon Aerospace eXploration Agency (a nod to the real-life Japan Aerospace Exploration Agency).They are thrilled by stories from PAXAs astronauts about the wonders of space and the possibility of Pokémon living in space. Then, just as they hear about the dangers posed by space debris, sirens suddenly ring out. Team Rocket have plotted to seize control of PAXA and have apparently infiltrated the facility.At that critical moment, trouble develops in a control system for artificial satellites. Large pieces of space debris have collided, causing fears of even more debris.(Source: ANN)"
7,3507,6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical",TV,12,6.97,20742,"Kanuu and Chouhis group rescue a mysterious girl, who is actually the real Ryuubi, her name and heirloom sword stolen after the events of the last season. The group sets off to recover Ryuubis sword. At the same time, a group of street performers, the three Chou Sisters, are given a mysterious magic book that may be more trouble than they think....The franchise re-imagines the classic Chinese historical novel Romance of the Three Kingdoms (Sangokushi) as a ""moe (fiery), moe (preciously cute) action love comedy"" with an almost all-female cast.(Source: ANN) "
8,3508,1727,Shinkyoku Soukai Polyphonica,"Drama, Fantasy, Music, Romance, School",TV,12,6.97,22282,"Phoron Tataras no ordinary musician. As one of the rare Dantists who can summon elder spirits using music called Commandia, his gift is so strong that his spirit partner is none other than the infamous Corticarte Apa Lagranges. Sure, she may look like a young girl in her human form, but you dont get nicknames like ""The Crimson Annihilator"" and ""The Bloody Duchess"" for sitting back and watching the daisies grow.Now, at the behest of the Tsuge Divine Music Player Office, this dynamic duet travels the continent of Polyphonica on Phorons combination motorcycle/organ, following the song of the open road, orchestrating rescues and generally fixing whatevers baroque! Some musicians wait for a muse to hit them, but Phoron makes his work for scale!(Source: RightStuf)"
9,3509,8017,Soukou Kihei Votoms: Gen-ei Hen,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6,6.97,1454,"For their silver anniversary, Vanilla and Coconna return to Uoodo along with Gotho in the hopes of reuniting with Chirico. Once there they find a red shouldered AT at the Battling arena."
10,3510,21195,Soul Eater: Late Night Show,"Action, Comedy, Fantasy",Special,51,6.97,10303,"Additional specials included in two Blu-ray Box volumes of Soul Eater. Originally they were a part of late-night version of dual broadcast of Soul Eater; the regular Monday 6:00 p.m. version and a late-night ""Soul Eater Late Show"" version.Special footage was added at the start and end of the commercial break; the next episode preview was also different from the regular version.(Source: Wikipedia)"
11,3511,3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,"Drama, Military, Sci-Fi",Special,1,6.97,1470,"It is the year 2201. The Yamato has returned from the devastating battle with Emperor Zordar and the Comet Empire. Sanada, Aihara, and Shima are released from the hospital, and go to pay their respects to the fallen crew members at Okitas memorial. They meet Tokugawas son Tasuke, who says that he will be joining the crew once he graduates from cadet school. The next day at his graduation, he ends up capsizing a boat full of new cadets because they are all too busy staring at the Yamato to watch where they are going.After some problems during launch due to the new engine crew hitting the wrong switches and stalling the ship, the Yamato departs on what should be a simple training mission.(Source: AniDB)"
12,3512,21065,Yakusoku (ONA),"Drama, Music",ONA,1,6.97,615,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
13,3513,882,Yuu☆Yuu☆Hakusho (Movie),"Action, Adventure, Comedy",Movie,1,6.97,13904,"Yusuke Urameshi is not exactly what youd call an angel. In fact, some might call him down right devilish. But when he dies in an accident trying to save a child, he finds himself in the Spirit World. Unfortunately for Yusuke, his name is not listed in the Book of Enma, which means it was one big mistake! So he should return from the Spirit World, but must pass a few tests first, and become a detective of the spiritual world.So now Yusuke works in the Spirit World as a half-dead, half-alive agent for Koenma, son of the ruler of the Spirit World. This position does have its disadvantages, especially when youre trying to enjoy your summer vacation and Koenma gets kidnapped! So now Yusuke must interrupt his summer fun to find Koenma and trade the Golden Seal of King Enma for his life. But if someone other then King Enma has the Golden Seal there will be chaos in the Spirit World! Whats a half-dead spirit detective to do?With the aide of his closest allies, Yusuke sets off for Magma Valley, to save the life of the one who saved his, and find out whos at the bottom of this evil conspiracy.(Source: AnimeNfo)"
14,3514,9875,Anime Tenchou x Touhou Project,"Fantasy, Magic",Special,1,6.96,8449,A collaboration anime project of Anime Tenchou and Touhou animated by ufotable. The anime was shown at the 2010 Animate Ichioshi Bishojo Anime Matsuri.
15,3515,2682,Aoki Densetsu Shoot! (Movie),"Action, Shounen, Sports",Movie,1,6.96,1259,Frankfurt Youth team (Kubos team while he was in Germany) comes to Japan to play a series of friendly matches. Frankfurt Captain Rudy wanted to see why Kubo left Germany to form a team in Japan so he challenges Kakegawa High to a match. 
16,3516,14751,Bishoujo Senshi Sailor Moon Crystal,"Demons, Magic, Romance, Shoujo",ONA,26,6.96,69702,"Though a little clumsy and easily brought to tears, Usagi Tsukino is a typical 14-year-old girl in her second year of junior high. However, all of that changes when an encounter with Luna, a mysterious talking black cat, whose head bears the mark of a crescent moon, results in the animal bestowing a magical brooch upon her. Now Usagi can transform into Sailor Moon, a magical girl in a sailor uniform who protects love and peace!Usagi is appointed as a guardian of justice and is tasked with the search for the legendary Silver Crystal, a magical artifact that holds immense power, as well as finding the other Sailor Guardians and the lost princess of Lunas home, the Moon Kingdom. Her mission isnt without opposition, however; Queen Beryl, ruler of the Dark Kingdom, wants to claim the Silver Crystal and take its power for her own.Though she still has to worry about her school, family, and love life, it is up to Sailor Moon and the other Sailor Guardians to save the day!"
17,3517,8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,6.96,1148,"The Nohara family and ""Onsen G-Men"", the secret government agency maintaining all the hot springs in Japan, fight against ""Yuzame"", a bath-hating terrorist organization plotting to wipe out all the hot springs in Japan.(Source: Manabu Tsuribe)"
18,3518,12549,"Dakara Boku wa, H ga Dekinai.","Comedy, Ecchi, Romance, Supernatural",TV,12,6.96,169615,"On the surface, Ryousuke Kaga is the token perverted teenager, spending his days ogling women and indulging in erotic reveries. Because of this, Ryousuke is ostracized by his classmates. Only his childhood friend Mina Okina knows that behind his lecherous persona lies a compassionate boy who has sworn to be chivalrous to girls, believing they are treasures that must be protected.One fateful day, Ryousuke runs into Lisara Restall, a Soul Reaper hailing from a noble family, whose primary objective in the human realm is to locate a magically potent person known as the One. In order to fuel her movement with magic, she decides to form a provisional contract with Ryousuke: to use his sexual desires as a source of energy. Carrying out this peculiar arrangement with Lisara, Ryousuke encounters many disparate individuals but also learns of the intriguing yet dark secrets surrounding his world."
19,3519,1795,Dirty Pair: Bouryaku no 005-bin,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.96,1915,"Its Chief Gooleys worst nightmare come true. The Lovely Angels are back on the job, but this time the 3WAs Central Computer has assigned them two cases at the same time: investigate a space liner explosion in which three hundred people died, but no one`s come forward to claim any insurance money; and find a missing scientist and his family.Could the two cases be connected? Only the Central Computer knows and its not talking. So its up the Dirty Pair to get down and dirty and solve the puzzle before time runs out for a grieving grandfather, his family and the universe!(Source: AniDB)"
20,3520,2520,Dragon Ball Specials,"Comedy, Fantasy, Shounen, Super Power",Special,2,6.96,14575,"Specials included with the original series.Goku no Koutsuuanzen (Gokus Traffic Safety)Goku is heading to West City to attend Bulmas birthday party, and on the way he ends up learning the rules for getting through traffic. The movie was for children to watch so it would teach them how to get across a pedestrian crossing.Goku no Shouboutai (Gokus Fire Brigade)An episode for kids where Goku and the others work for the Fire brigade and explain how avoid problems with fire."
21,3521,266,Gunparade March: Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,12,6.96,9902,"It began in 1945, at the end of the Pacific War. Alien invaders filled the earths Skies, and mankind was forced to confront an unprecedented threat. For the first time in human history, people of all cultures came together under one banner.This war has now been raging for over fifty years. Countless lives have been lost, and the Japanese military is now forced to rely on young people such as Atsushi Hayami and his high school class, also known as Unit 5121. This new generation fearlessly struggles on with the aid of the HWT humanoid combat machines and the devastating PBE bomb.(Source: Media Blasters)"
22,3522,262,Happy☆Lesson: The Final,"Comedy, Harem, Romance, School",OVA,3,6.96,6371,"When Mitsuki learns that the highschool is going to destroy the old school building, she is saddened at the thought of so many memories being erased. Chitose and the rest of the moms spring into action to stop the demolition. During their efforts, Fumitsuki, Chitose, and Mitsuki finally realize their true feelings.(Source: ANN)"
23,3523,1956,Ikkitousen: Dragon Destiny,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,47117,"Loosely based on the novel Romance of the Three Kingdoms, modern day Japan sees a similar struggle for power between different rival schools with the three strongest being; Kyosho Academy led by Sousou Moutoku, Nanyo Academy by Sonsaku Hakufu and Ryuubi Gentoku from Seito High School. Together these three tousei, each with their own mangatama, fight for the honor of becoming ikkitousen and fulfilling their fated destiny through battle and conquest.(Source: ANN)"
24,3524,4196,Ikkitousen: Great Guardians,"Action, Ecchi, Martial Arts, School, Super Power",TV,12,6.96,37436,"Hakufus dreams of participating in new fights and tournaments are put on hold as new obstacles block her path. Her friends have lost faith in her, new enemies appear, and a younger sister she never knew existed suddenly shows up on her doorstep. If Hakufu ever hopes to compete worldwide, shes going to have to deal with her issues at home first. (Source: FUNimation) "
25,3525,17497,Jewelpet Happiness,"Fantasy, Magic, Shoujo",TV,52,6.96,1250,"The series focuses on the main heroine Chiari Tsukikage and her friends on managing the Jewelpet Cafe. One day at the magical world of Jewel Land, Lady Jewelina entrusted Ruby the Magical Jewel Box with a mission to make friends and collect Magic Jewels. At the same time she needs to attend the Jewel Academy to do so and open a shop called the Jewelpet Cafe. However with her friends, things didnt go well as planned with several failed mishaps happened to her and the students being scared, in the point of Ruby giving up. But when she met a young girl named Chiari Tsukikage and decides to help, Rubys life is about to change forever. Now, she and her friends now must work together for the cafe to prosper, stick together through good and bad luck as well as protecting the Jewel Box from being stolen.(Source: Jewelpet Wikia)"
26,3526,5045,Kamen no Maid Guy OVA,"Action, Comedy, Ecchi",OVA,1,6.96,7074,"An unreleased episode containing scenes that could not be aired due to ""ethical regulations."""
27,3527,20745,Love Live! School Idol Project OVA,"Music, School, Slice of Life",OVA,1,6.96,21188,Bundled with the sixth single of the animes μs idol group.
28,3528,34447,Masou Gakuen HxH Specials,"Ecchi, Harem",Special,6,6.96,3736,Masou Gakuen HxH specials included with the volumes of the DVD/BD.
29,3529,2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,1,6.96,47988,"The Konohagakure Grand Sports Festival has begun with all ninja squads vying for the ultimate prize—a whole week of paid leave! Despite his enthusiasm to achieve victory alongside Sasuke Uchiha and Sakura Haruno, Naruto Uzumaki finds himself in a pinch due to unexpected digestion problems. Caught between the competition and his personal emergency, he faces never-ending obstacles in his frantic search for a way out of the troublesome situation."
30,3530,9988,Otome wa Boku ni Koishiteru: Futari no Elder,"Drama, Romance, School",OVA,3,6.96,10579,"Two years after Mizuhos graduation... Mikado Chihaya was truant at his school because of harassment in the school and of a distrust in men. His mother cannot bear to watch him be in trouble, so she makes him transfer to Seiou Girls School, her old school. He dresses as a girl and introduces himself as Kisakinomiya Chihaya. Chihaya meets Nanahara Kaoruko, who once rescued him from a playboy, and he begins to live in the dormitory building. He becomes the focus of public attention due to his attractive face and figure, and due to high grades at studies.(Source: Wikipedia)"
31,3531,10346,Ring ni Kakero 1: Sekai Taikai-hen,Sports,TV,6,6.96,566,"After defeating Black Shafts makeshift Team USA and proving their worth to the Shadow Clan, Team Golden Japan Jr. will finally enter the World Jr. Boxing Tournament. In order to fulfill their goal of a perfect victory theyll have to take on teams from countries like Mexico, Italy, France, Germany, and the mysterious and godlike Team Greece.(Source: ANN)"
32,3532,7845,Seton Doubutsuki,"Adventure, Fantasy",TV,45,6.96,187,"Documentary in which the achievement of Ernest ""Black Wolf"" Thompson is settled in different Episodes. Every single episode is a documentary in which one sort of Animal is described."
33,3533,19285,Shingeki no Kyojin: Ano Hi Kara,"Action, Drama, Fantasy, Shounen, Super Power",Special,1,6.96,49593,Recap of the events in Shingeki no Kyojin that happened prior to episode 14.
