,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,10000,22569,Pom Pom Purin no Usagi to Kame,"Fantasy, Kids",OVA,1,4.31,78,Pom Pom Purin competes in a race with a tortoise and a hare.
1,10001,31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Comedy, Fantasy",ONA,Unknown,3.0,48,"As of 13.03.2019, 60 Episodes have been released."
2,10002,31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1,3.41,140,Ponkotsuland Saga is a collaboration between Ponkotsu Quest and Vinland Saga.
3,10003,23089,Ponsuke no Haru,"Comedy, Kids",Movie,1,6.33,62,"A family of tanuki dig for food in the snow. They find bamboo shoots and bring them home only to find them empty after peeling them. The bamboo shoots turn into spirits and curse the tanuki family, turning them into snow. (Source: AniDB)"
4,10004,7527,Ponsuke no Udekurabe,Action,Movie,1,6.4,91,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
5,10005,13103,Ponta to Ensoku,"Adventure, Drama",OVA,1,6.4,185,"The short revolves around a kitten named Ponta and Kenta, a second-grade boy who goes on a school trip."
6,10006,30360,Poppen-sensei to Kaerazu no Numa,"Adventure, Fantasy, Kids",Special,1,4.45,56,A short TV special based on the childrens book series Poppen-sensei which follows a biology assistant professor at Udo University who gets wrapped up in his fantasies in nature.
7,10007,23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1,7.57,74,A commissioned movie by the Japanese National Railways for new-hires. It shows how a carefree station master almost causes an accident between two strains.
8,10008,23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,7.14,67,A second commisioned movie by the Japanese National Railways for new-hires. This time it follows a carefree engineers mistake while driving a train.
9,10009,2093,Pops,"Romance, Shoujo, Slice of Life",OVA,1,5.9,171,"Harada Kusuko is a high school girl with a secret crush on the class playboy, Mishima Takeshi. After breaking up with his most recent girlfriend, Mishima asks Kusuko to be his date for the class trip to Kyoto. Shes over the moon, but in fact, Mishima is hung up on Shouko, his middle school teacher. Despite the age gap (and general inappropriateness of the relationship), Mishima still sees Shouko, whose marriage is disintegrating. His friend and loyal wingman, Kotaro, openly disapproves of this connection. As the emotional tensions mount, Mishima becomes involved in fights with other boys, and eventually, hes expelled from school. Feeling like hes been a complete jerk, Mishima breaks up with Kusuko and drops out of her life. Will true love find a way?(Source: Orphan Fansubs)"
10,10010,29925,Poron Guitar,Kids,Movie,1,4.37,78,A puppet animation movie by Ryosaku Takayama.
11,10011,27451,Porong Porong Pororo 2,Kids,TV,52,5.57,62,A direct continuation of the previous season that starts with the introduction of a new character called Petty who is a female penguin.
12,10012,27455,Porong Porong Pororo 3,"Kids, Sci-Fi",TV,52,5.42,60,A direct continuation of the second season. This time there are aliens and a robot friend that hangs out with the gang.
13,10013,27457,Porong Porong Pororo 4,"Cars, Kids",TV,26,5.25,65,A direct continuation of the previous season where an anthropomorphic car gets separated from his home and arrive in Pororos village and beings to live there.
14,10014,27459,Porong Porong Pororo 5,"Cars, Kids",TV,26,5.63,66,The fifth season of Pororo with a focus more on racing.
15,10015,6524,Pororo Daemoheom,"Adventure, Kids",Special,1,5.44,88,"Its a freezing winter morning and Christmas is just around the corner.Pororo the penguin and his beloved friends return from the woods where they have cut a Christmas tree, ready to celebrate the festivity. They’ve just finished decorating the  tree, when they receive a shocking message directly from Santa Claus!Santa caught a bad cold, and he can’t bring his special Xmas glaze to the Candy Castle, where under the oversight of King Cream Puff the cookies for children all over the world are made. A Christmas without cookies will be quite sad!Pororo and his friends decide to protect the Christmas spirit, and they leave for Santa Claus village to pick up the Christmas glaze and carry it to the Candy Castle.But along the way, they met their old acquaintance: the wicked Witch of Winter who aims to steal the precious glaze and use it for her nasty schemes....Will our heroes be able to carry out their important missions and save Christmas?Follow with us the adventurous journey of Pororo and his friends to the magical Candy Castle!(Source: theanimationband.com)"
