,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,6700,19727,Nexus,Music,Music,1,5.99,1884,"Third single release from ClariS featuring a tie-up song with the light novel ""Ore no Imouto ga Konna ni Kawaii Wake ga Nai"". Limited edition of volume 9 of the novel includes a bonus DVD with the music video.(Source: AniDB)"
1,6701,1939,SD Gundam Gaiden,"Adventure, Comedy, Fantasy, Mecha",OVA,4,5.99,1467,"In 1990, Bandai produced the 4 episode OVA series SD Gundam Gaiden. Directed by Tetsuro Amino (Macross 7, SD Gundams Counterattack), this series is set in the medieval fantasy world Suda Doaka. Once again, popular Gundam characters such as Amuro Ray and Char Aznable are featured in the series, along with fantasy-styled versions of well-known mobile suits. In this series, the heroic Knight Gundam and his companions must protect Suda Doaka from the evils of Satan Gundam and Sieg Zeon. Much of the series is set in the Kingdom of Lacroa, which is featured in several SD productions, including the 2003 TV series SD Gundam Force. As is the case with all the older SD productions, SD Gundam Gaiden isnt available in the U.S.(Source: AniDB)"
2,6702,33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,"Fantasy, Game, Horror, Mystery, Parody, Psychological",ONA,12,5.99,563,"“Ghost” is an online mobile game that Ye Yinyi always dreamed of completing, and to that end, has poured his blood and tears into it, even missing a date with his girlfriend. However, he learns about an alarming monster attack on a young woman near his house, a photograph of which shows the monster to bear a resemblance to the monster he designed. Why is the world of his mobile game appearing in real life? "
3,6703,3820,Space Station No.9,"Music, Sci-Fi",Music,1,5.99,1629,Second animated music video for music by capsule based around their NEXUS-2060 concept - a space station resort in the year 2060. 
4,6704,30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,"Comedy, Romance, School",Special,1,5.99,718,Promotion video for Shougo Kinugasa and Shunsaku Tomoses light novel Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e.
5,6705,15795,Beast Saga,"Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861,"Beast Saga takes place on a distant planet in our galaxy called Beast where three beast tribes, the Sea Tribe, the Land Tribe, and the Sky Tribe, fight for their honor. Each of the tribes protect an infinite elemental power source called Godlot.(Source: ANN)"
6,6706,18419,Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule,Comedy,Special,1,5.98,2297,Special episode bundled with the BD.
7,6707,7518,Boku wa Kuma,"Kids, Music, Slice of Life",Music,1,5.98,985,"A stop motion animation produced by NHK. A colorful childrens music video about a clumsy bear, what he is—and is not—and what he likes and dislikes."
8,6708,29943,Crazy for It,"Dementia, Music",Movie,1,5.98,539,Yutaro Kubos graduation film.
9,6709,26079,Donyatsu Specials,"Comedy, Sci-Fi, Seinen",Special,2,5.98,231,DVD specials of the Donyatsu series.
10,6710,19519,Dream Creator feat. GUMI,Music,Music,1,5.98,571,Music video for Dream Creator feat. GUMI by Hachioji-P.
11,6711,33911,Gakuen Handsome: Legend of Sexy,"Comedy, Music",Music,2,6.0,363,"Two music videos for the songs ""Legend of Sexy"" and ""Kagami no Naka no ME"", sung by Sakuya Mitsurugi from the Gakuen Handsome franchise."
12,6712,7466,Hashire!,Comedy,ONA,1,5.98,556,A short film by Aoki Jun.
13,6713,9205,Kaichuu!,"Comedy, Seinen, Sports",ONA,4,5.98,6941,"Tachikawa Tetsuya is a freshman at a new high school and he wants to become a great archer, like his late grandfather, Fudou.One day, a new transfer student joins his class. In a surprise to everyone, it is a cute girl and not a guy like the rumors were saying... The name is Sasaki Gonzaburou, and... ""she""... or maybe ""he""... well, this person has some ""little"" secrets."
14,6714,11715,Kamisama Dolls Specials,Comedy,Special,6,5.98,4985,Short episodes included in the Kamisama Dolls Blu-ray and DVD volumes.
15,6715,12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music",ONA,12,5.98,3384,"Koi-Ken Love Research club member Kaede Wakamiya comments that being an idol must be extremely easy—a comment that irritates idol Nagisa Toyama. At the suggestion of her manager, all female members of the KoiKen club are invited to become an idol unit with Nagisa. Kaede then realizes that maybe being an idol isnt so easy after all...(Source: ANN)"
