,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,6500,6641,Tonari no 801-chan R,"Comedy, Music",OVA,1,6.09,1947,"A 90 second anime adaptation of the original Tonari no 801-chan manga about a 28 year-old salaryman otaku who has a 22 year-old co-worker girlfriend who is a fujoshi, or female otaku obsessed with yaoi. "
1,6501,6809,Toshi Densetsu Monogatari Hikiko,Horror,OVA,1,6.09,2963,"Story: 3D CG-animated movie about Hikiko, who is a character of a Japanese urban legend. She was violently treated all the time by her parents and classmates at the elementary school and shes extremely ugly due to the constant violence. To revenge, she caught students from elementary school and drag them on the floor until theyre badly mutilated.When Revsersing Hikikos full name 森妃姫子(Mori Hikiko) gives 引き籠もり(hikikomori), which means Social Withdrawal."
2,6502,4264,Ultraviolet: Code 044,"Action, Sci-Fi",TV,12,6.09,3784,"044 becomes the strongest female soldier excelling in combat through gene manipulation using a virus. However, in exchange for her abilities, her days become numbered. The next mission of the government is to destroy a bloodthirsty squad, Phage, and its leader King. In her battle, she encounters a Phage soldier, Luka, and finds herself unable to kill him. She wonders why, but as a result, Daxus Jr., the leader of the government group, regards her as a traitor. She is targeted by both Phage and the government, and she runs away with the injured Luka.(Source: ANN)"
3,6503,5920,Xanadu Dragonslayer Densetsu,"Adventure, Comedy, Fantasy",OVA,1,6.09,307,"Based on the role-playing game ""Legend of Xanadu"". The evil magician Reichswar has killed the King to gain possession of a magic crystal; now he means to use its power to rule the whole of Xanadu. Then the widowed Queen Rieru is kidnapped. One brave young warrior, wielding the magic blade Dragonslayer, goes to her rescue.(Source: The Anime Encyclopedia)"
4,6504,19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,"Comedy, Fantasy, Magic",Special,13,6.09,1203,A new special mini corner airing after the rebroadcast version of TV series.
5,6505,8181,Adachi-ga Hara,Sci-Fi,Movie,1,6.08,516,"This is a story of an astronaut who is sent to a penal colony planet, and there meets an old woman who shows him the truth of life and love. Originally a short Manga in ""The Lion Books,"" it was made into an animated series. The chief character, Jess, fights to bring down the dictator of the federation of the Earth and other planets, but is arrested by the federal authorities and sent to a penal colony planet. The story focuses on him, using Japanese Noh drama ""Kurozuka"" as a motif.(Source: AniDB)"
6,6506,6443,AIKa Zero,"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595,"Aikas story continues, she is now 19 years-old, 3 years older than in R-16 and 7 younger than in Agent AIKa. Strange phenomena have been occuring at a girls academy. Slowly but persistently the most cute and beautiful girls are joining an internal club, but instead of a sing-in they just get abducted by a strange being that takes control over them by some indecent means. By coincidence Aika was flying-by on her plane when one of this abductions occurred and she was attacked to prevent her from comming closer, but instead of repelling her, she is intrigued about the attacks origin and then the opportunity shows up when her late partners from R-16 decide to investigate those abductions. The story remains full of action and panty flashing that are a must in Aikas series.(Source: ANN) "
7,6507,294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833,"In the 24th Century, Intergalactic Space Travel has become a reality. One of the first outposts in the far reaches of space is WATCHERS NEST - an inflation hole drive portal - which has recently come under attack by a mysterious force known simply as GHOUL... A group of young female cadets assigned to the portal are unexpectedly thrown into a hornets nest of trouble as they finalize their training to become an elite pilot in the Seraphim Squadron.(Source: DVD Collection Back Cover)"
8,6508,19521,GAME OVER feat. Hatsune Miku,Music,Music,1,6.08,1400,"Music video for GAME OVER feat. Hatsune Miku by Hachioji-P.The song can be found within Hachioji-P’s newest album, Vivid Wave released on the 17th of July 2013."
10,6510,9646,Goddamn,"Action, Cars, Seinen, Sports",OVA,2,6.08,582,"Car racing anime, based on the manga by Kaoru Shintani that serialised in Big Comic Superior from 1988 to 1990. "
