,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,11000,23279,Gyakusatsu Kikan,"Psychological, Sci-Fi",Movie,1,,12529,"The war on terror exploded, literally, the day Sarajevo was destroyed by a homemade nuclear device. The leading democracies transformed into total surveillance states, and the developing world has drowned under a wave of genocides. The mysterious American John Paul seems to be behind the collapse of the world system, and its up to intelligence agent Clavis Shepherd to track John Paul across the wreckage of civilizations and to find the true heart of darkness—a genocidal organ.(Source: Viz Media)"
1,11001,33378,Haikara-san ga Tooru Movie,"Comedy, Historical, Romance, Shoujo",Movie,1,,890,"The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy—contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a womans right to a career and to marry for love.(Source: ANN)"
2,11002,34403,Hajimete no Gal,"Comedy, Ecchi, Romance, School, Shounen",TV,Unknown,,1408,"Following a prank pulled by his perverse friends, Junichi Hashiba asks a gal out in an attempt to change the fact that hes a hopeless virgin. Yukana Yame, the girl in question, is disgusted by Junichis groveling. However, through a series of teasing remarks, she soon finds herself bonding with him and ultimately accepting Junichis confession, much to his surprise.Hajimete no Gal follows Junichi as he overcomes his lack of self-confidence and suppresses his sexual urges, all while thrust into a whole new school life full of lively girls and unpredictable mayhem."
3,11003,34016,Hatsukoi Monster OVA,"Comedy, Romance, School, Shoujo",OVA,1,,2673,Unaired episode bundled with the eight manga volume.
4,11004,34125,High School Fleet OVA,"Action, Military, School",OVA,1,,3857,"The mutinous Musashi has been defeated, and the girls from Yokosuka Girls Marine High School are safely back home. However, the Harekaze sustained critical damage during its final encounter with the Musashi and may not be able to sail again. Moreover, rumors spread that the Harekaze-class will be dissolved due to it lacking a ship. Other classes attempts to scout members from the Harekazes crew only make the situation even more uncertain. The answer to this dire problem may be found in the sealed orders that the secretary of the Harekaze, Kouko Nosa, is to deliver to its crewmembers. But time is running short..."
5,11005,21877,High Score Girl,"Comedy, Romance, School, Seinen",TV,Unknown,,2670,"The year is 1991, and arcade video games are the latest craze. Becoming a professional gamer is a far-fetched dream in an industry that has yet to spread its influence. Yet, that is the path sixth-grader Haruo Yaguchi wants to pursue. His aptitude for video games has earned him respect in local arcades and bestowed him with confidence and pride, both of which are shattered when fellow classmate Akira Oono easily defeats him in Street Fighter 2.Akira is rich, pretty, and smart—as close as can be to a perfect girl. But Haruo had never cared about these things as, despite his multiple shortcomings as a person, his supremacy in video games was, in his mind, undisputed. So, now that someone has appeared who can rival him, part of Haruo cannot help but loathe her. Another part, however, itches for somebody who can compete with him on equal terms, and Akira is more than capable."
6,11006,33948,Hinako Note,"Comedy, Slice of Life",TV,Unknown,,909,"Born and raised in the countryside of Japan, Hinako ""Hina"" Sakuragi gets anxious easily when she talks to new people—so much so that she resembles a stiff scarecrow. To overcome this, Hina hopes to get involved in theater, inspired by a play she saw during her schools field trip. So, Hina moves into the Hitotose Manor in the bustling city of Tokyo to study at Fujiyama High School, aspiring to join the schools renowned theater club.But to Hinas dismay, she learns that Fujiyama Highs theater club has been on a lengthy hiatus. Having already come to Tokyo and enrolled in the school, Hina is at a loss for what to do next. Sensing her disappointment and eagerness to learn theater, Chiaki Hagino, the landlady of Hitotose Manor, encourages Hina to create a troupe with the residents of Hitotose Manor as its members.Hinako Note follows Hina as she begins a new life in Tokyo attending Fujiyama High while learning the ropes of theater with the support of her friends along the way."
7,11007,33204,Hirune Hime: Shiranai Watashi no Monogatari,"Drama, Mecha",Movie,1,,4186,"Kokone Morikawa has a strange napping disease that distracts her from reality, one that makes the world of her dreams and the real world near indistinguishable. In reality, she is an average high school student preparing for her university entrance exams; but in her dreams she is a magical princess of Heartland, a machine-driven future where the use of artificial intelligence is forbidden.Within the seemingly imaginary dreamland, Kokone discovers more about her familys past and the secret that her father, a talented mechanic, has tried to protect her from. However, as the events between two worlds intertwine, she must now protect the secret from villainous entities, both dream-like and terrifyingly real."
8,11008,33797,ID-0,Mecha,OVA,Unknown,,292,"Transferring the human consciousness into a robotic ""I-Machine"" is now a reality thanks to the discovery of a valuable ore called ""orichalt."" However, there is the possibility of the consciousness failing to return to the hosts body, rendering them stuck inside their new metallic frame for good. Such is the situation of members of the Excavate Company, a reckless band of I-Machine miners led by the notorious Grayman that aims to gather orichalt for profit.  During a mining incursion, the group rescues Maya Mikuri, a student who was abandoned by her crew. Accused of stealing classified information on orichalt by her former colleagues, she joins the Excavate Company in hopes of clearing her name. They then begin an adventure that will change their lives—including that of Ido, an ace member of the group with no memory of his past. For the first time, Ido might have the chance to rediscover his true identity."
9,11009,34028,Idol Jihen,Music,TV,Unknown,,872,"Increasing income divide, creeping environmental pollution, unsolvable waste issues, childcare waiting lists being discussed without those concerned, repeated corruption… The government, smeared by vested interests, cant do a thing against the many problems and sources of discontent. Its in this situation, with Japan cornered with no way out, that idols rise up to save the day!The Heroine Party, Sunlight Party, Starlight Party, Bishoujo Party, Wakaba Party, Subculture New Party, and SOS Party. From these seven idol political parties, the idols who have become National Diet members and representatives for each prefecture will smash through the sense of stagnation covering Japan using the power of song and dance! Theyll bring back the smiling faces of the people, and wrap Japan in a glittering aura!!(Source: Honeyfeed)"
10,11010,33899,IDOLiSH7,"Music, Shoujo",,Unknown,,1048,"On her first day of work at her fathers small production agency, Tsumugi Takanashi was not expecting to be made the manager of the agencys new male idol group. Though shocked that her father is trusting her with such a major project so soon, Tsumugi vows to do everything she can to support the seven young boys. After seeing how well the boys work as a team, Tsumugi meets with her father and learns that her first job as manager will be to cut four boys from the group. This is because her father believes seven idols are too much to manage, and the current top group, TRIGGER, only has three members.After holding an impromptu audition, Tsumugi returns to her father and boldly declares that she refuses to cut anyone from the group, as each member has a unique allure which collectively enhances the groups appeal. She returns to the boys and they are thrilled that none of them will get to miss out on their dreams. Together they become IDOLiSH7, and prepare to take on the fiercely competitive world of idols."
11,11011,33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,Unknown,,1984,"Taking place in an alternate timeline after Raimon Junior High wins the Football Frontier, a group of boys is playing soccer on a remote island off the coast of Japan. However, one day the students witness the demolition of the only soccer field on the island as they fight desperately to prevent its destruction, to no avail.The only way to regain their soccer club is to become champions of the Football Frontier. Asuto Inamori and his classmates take up the offer, moving to mainland Japan and attending Raimon Junior High. Leaving behind their families and entering metropolitan Tokyo, they embark on a journey that will test their resolve to be the best in all of Japan.Inazuma Eleven: Ares no Tenbin tells the tale of a group of friends whose desire for soccer burns brighter by the day. Through their encounters with several titans of the soccer landscape, including the mysterious coach Zhao Jinyun—they rush headlong into the Football Frontier to face the greatest teams Japan has to offer!"
