,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,11700,2430,Gekka Bijin,Hentai,OVA,2,6.23,1487,"The mistress of a boarding house entertains her new tenant in exciting fashion. Full of naughty games, submission and outrageous sex scenes.(Source: AniDB)"
1,11701,4084,Inma Youjo,"Fantasy, Hentai, Horror, Supernatural",OVA,5,6.23,1065,"Maya is a force of nature: wherever she goes, havoc and destruction follows. Men lose control, and become her playthings; while women become so jealous they are led to their doom. Each episode is a tale of a different Maya in a different world.(Source: ANN)"
2,11702,10845,Manyuu Hikenchou Specials,"Action, Ecchi, Seinen, Yuri",Special,4,6.23,6179,Short extra anime from the DVDs and Blu-rays.
3,11703,1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,OVA,2,6.22,3932,"Katori is attracted to an enigmatic new student at her University named Koshiro. She remembers his face from when he saved her younger sister from a band of rapists in the past. However, rumours abound that Koshiro is sleeping with his teachers, and has some kind of hidden agenda against the school and her mother. When Koshiros plan goes into motion, Katori, her sister, and her mother will all be in on the action.(Source: ANN)"
4,11704,2506,Imouto,Hentai,OVA,1,6.22,2476,"Yoshugara Hikaru and his little sister, Mioto, are childhood friends of Sugihara Hakuro, and Hakuros little sister, Akimi. Although Mioto and Hakuro love each other, Hikaru is also secretly in love with Mioto. One day, Akimi walks into Hikaru’s room whilst he was playing with himself while spying on Mioto and Hakuro. Akimi demands that Hikaru finds a way to break-up their sibling as Akimi also loves her brother. Hikaru refuses her but Akimi threatens to reveal his shameful act. Hikaru loses his temper and rapes her. Horrified by what he had done, Hikaru eventually agrees to cooperate with Akimi on condition that his indiscretions be kept secret. (Source: AnimeNfo)"
5,11705,9312,Mofukuzuma,Hentai,OVA,2,6.22,3060,"Honamis husband, an older man named Satoshi, died in their honeymoon. Honamis dream for a happy family with him is crushed but thats not all the trouble she has to face. Satoshis sister, Kayoko, sees Honami as responsible for his death and believes that she killed him so she can inherit his fortune. Now she plans on taking revenge and driving Honami away. Manabu, who was raised by Kayoko now finds himself pushed to help her on her revenge but Honami is still dedicated on fulfilling Satoshis family dream with what is left from his family even if she has to take Kayokos hate."
6,11706,10429,Otoko no Ko Ojousama,Hentai,OVA,1,6.22,1572,Otoko no Ko Ojou-sama tells the story of a servant boy named Hikaru and his mistress Ayana. Ayanas favorite hobby is dressing the cute and girlish Hikaru in female clothes and video taping him as they engage in acts of pleasure.
7,11707,2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,2,6.22,676,"Nazi Germany, 1944: As American bombers soar towards Berlin, a revolting Satanic rite takes place below—Hitler and his minions are using the monstrous Nazi Death Rape Machine to render the dimensional boundaries separating the Human World from the World of Man-Beasts and the World of Monster Demons. Dr. Munhihausen Sr.s life work is about to come to fruition—the conjuring of the Overfiend!Cut to modern day Tokyo—Munhihausen Jr. searches for a monster with strength enough to conquer the omnipotent Overfiend. Since legend says that he who kills the Overfiend will rule all three worlds forever; Munhihausen is determined to slay the Overfiend and assume complete control over all three dimensions. His efforts seem fruitless—until Nagumos cousin Takeaki, infused with Nagumos blood after an accident, begins to develop monstrous powers.As man-beast Amano Jyaku and his sister Megumi, together with faithful accomplice Kuroko attempt to thwart Munhihausens evil plan, nothing seems likely to prevent Munhihausen, descendant of a race of brutal tyrants, from enslaving the world under his despicable rule!"
8,11708,4701,Yama Hime no Mi,Hentai,OVA,3,6.22,2185,Based on the manga by Sanbun Kyouden. Two separate stories about sons witnessing their mothers gradually being taken over by lust and pleasure.
9,11709,6635,Ayatsuri Haramase DreamNote,Hentai,OVA,2,6.21,3670,"Masaya is a university student, who works as a home tutor part-time. One day, he receives a parcel. That is a notebook. He frowns when he reads a letter, which is also in the parcel. It says, ""If you write a girls name in the notebook, youll be able to control her as you like."" He thinks it is ridiculous at first, but he decides to give it a try. The name he writes is Yumi, his student.... As a result, it comes true, and he shags with her. ""This notebook is proved to be real. I can now have fun with it....""Based on a h-game created by Undermoon studio."
10,11710,10327,Cosplay Roshutsu Kenkyuukai,Hentai,OVA,2,6.21,2401,"Aya, a waitress at a cosplay cafe, receives an E-mail asking her to go to an anime convention, for which shell be paid as much as she wants, but with one condition: to obey all the males orders. She ends up going out of curiosity, but the normal perversity among the otaku and her own dirty thoughts turn the photo session into an exhibitionism session. (Source: ANN) "
