,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,10200,30201,Shiawase no Tokei,Music,Music,1,4.35,73,A music video for the song by Haru & Chitchi Kazoku that was featured on NHKs Minna no Uta Program. 
1,10201,18683,Shibai Taroka,"Action, Comedy, Romance, School, Shounen",OVA,2,6.0,161,"There is a new student at Oobu High School. His name is Yakuda Daigo. With his buff body and a tough looking face that can make every one run, soon rumors spread about him. Some says hes a gang leader, others say he is involved with Yakuza business, still more say he rapes, steals and likes beating people.There are only a handful of people who know who Yakuda really is, including Manami-a. She is a girl Yakuda fell in love with. Yakuda loves to cook and he likes cute things. He also enjoys gardening, crafting and adores pets. He is a very caring person. He always carries around a cute sewing kit and a cute first-aid kit around.However, with many unfortunate events, he often gets involved with a gang fight or a criminal, along with other coincidental things that happens around him. People always assume the worse for him.Will everyone find out who he really is?"
2,10202,1739,Shibawanko no Wa no Kokoro,Kids,TV,80,6.27,369,"Based on a japanese children`s book by Yoshie Kawaura.Shiba-wanko, a Shiba-inu dog, and Miike-nyanko, a calico cat, live together in a classic Japanese-style house with the traditional Japanese alcove called a tokonoma. Shiba-wanko is a very gentle and hardworking soul who does all of the cleaning, laundry and cooking in the house. Miike-nyanko is a different type all together, being rather temperamental and not very good with housework. Together, these two learn the manners and customs associated with events such as the proper Japanese way to treat one`s guests, preparing for a Japanese New Year and how to enjoy the kimono, the traditional Japanese costume. Each chapter covers a specific topic which has to do with living in ""Wa"" (the Japanese-style spirit of peace and harmony) throughout the changing seasons.(Source: AniDB)"
3,10203,30983,Shibuzome Ikki: Ashita ni Kakeru Niji,"Historical, Kids",OVA,1,5.67,35,An educational film about the Shibuzome Uprising.
4,10204,24441,Shiden Pilot,"Action, Cars",Special,1,4.69,66,"Described as a ""modern car racing anime for tween and teen audiences."" Though intended to be a television series, several problems led to the projects cancellation after the creation of a 30-minute pilot. The single episode was presented at the 2004 Tokyo Anime Fair.(Source: ANN)"
5,10205,33801,Shiguang Guiyu,"Drama, Supernatural",ONA,10,7.0,188,"On his wedding day, Shi Xiaoguang could only helplessly watch as a mysterious power took his bride Xiaqing, away. Afterwards, he found that no one remembered the existence of “Xiaqing” and he is hunted by this unclear force. Faced with this situation, Shi Xiaoguang slowly began understanding that the world as he knew it had changed. "
6,10206,30447,Shika to Kanta,"Adventure, Kids",OVA,1,7.0,47,"One day, Kanta, a lonely boy, rescues an orphaned baby deer and names it Poyu. There is something special about Poyu, his golden tail. When hunters go after Poyu, Kanta is determined to protect his golden-tailed friend and the other deer."
7,10207,33538,Shima Kousaku no Asia Risshi-den,"Drama, Seinen",TV,26,6.0,92,"How did Asias most prominent entrepreneurs know when to grasp opportunities? And how did they overcome difficulties and attain their positions of power? This series uses the unconventional technique of blending actual documentary footage with CG animation to get a close-up look into the front lines and what lies behind the scenes of Asian business.Our cartoon host is Shima Kosaku, a character from a popular Japanese business manga. He delves into the heart of the Asian economic market representing 4 billion people, to visit entrepreneurs who have survived turbulent times. Thai business magnate, Dhanin Chearavanont (Chairman of CP Group), and innovative Taiwanese semiconductor entrepreneur, Morris Chang (Chairman of TSMC), are among the many movers and shakers to be featured. Dont miss this opportunity to glimpse the dramatic lives of these media-shy business titans.(Source: Official Site)"
8,10208,33539,Shima Kousaku no Asia Risshi-den Specials,"Drama, Seinen",Special,4,5.67,24,Specials of Shima Kousaku no Asia Risshi-den not considered a part of the normal episode count. The first two are a part of phase 1 and sandwich the arc. The 3rd episode is a New Years special in the middle of phase 2. And the 4th one is a recap of the ASEAN market after Phase 2 finished.
9,10209,33540,Shima Kousaku no Asia Shinseki-den,"Cars, Drama, Seinen",TV,Unknown,7.0,165,A spinoff of Shima Kousaku no Asia Risshi-den
10,10210,18939,Shimajirou Hesoka,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.6,87,Third season of the Shimajirou childrens television series.
11,10211,18941,Shimajirou no Wow!,"Adventure, Comedy, Fantasy, Kids, Magic",TV,Unknown,6.5,105,Fourth season of the Shimajirou childrens television series.
12,10212,32014,Shimajirou to Ehon no Kuni,"Action, Comedy, Fantasy, Kids",Movie,1,8.0,58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
13,10213,18943,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,"Adventure, Comedy, Fantasy, Kids, Magic",Movie,1,6.17,87,Movie for the Shimajirou childrens series.
14,10214,20963,Shimajirou to Kujira no Uta,"Adventure, Comedy, Fantasy, Kids",Movie,1,4.75,90,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
15,10215,28293,Shimajirou to Ookinaki,"Adventure, Kids",Movie,1,4.75,78,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
16,10216,9885,Shin Bikkuriman,"Comedy, Fantasy",TV,72,5.29,110,No synopsis has been added for this series yet.Click here to update this information.
17,10217,21547,Shin Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,6,5.0,69,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
18,10218,21487,Shin Dokonjou Gaeru,"Comedy, Slice of Life",TV,30,7.18,75,Continuation of Dokonjougaeru series.
19,10219,21489,Shin Dokonjou Gaeru: Dokonjou Yumemakura,"Comedy, Slice of Life",Movie,1,5.9,66,"After Hiroshi daydreams about marrying Kyoko, his chauvinistic behavior puts a strain on his relationship with his closest of friends."
20,10220,23393,Shin Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,73,6.48,103,More adventures for Chuck and his friends.(Source: AniDB)
21,10221,25065,Shin Dousei Jidai: Hawaiian Breeze,"Drama, Romance",OVA,1,6.5,79,"In this adaptation of a manga by Fumi Shibama, itself a retelling of a 1972 manga by Kazuo Kamimura (the original Age of Cohabitation whose existence is implied by the ""new"" in this title), Honda has been living with Eri for two years and debates whether or not he should ask her to marry him. (Source: The Anime Encyclopedia)"
22,10222,17221,Shin Kabukichou Story Hana no Asukagumi!,"Adventure, Drama, Shoujo",OVA,1,6.0,122,Based on the popular girls manga Hana no Asukagumi! (The Glorious Asuka Gang!) by Takaguchi Satosumi.
23,10223,33132,Shin Kachikachi Yama,Fantasy,Movie,1,7.5,37,A short film directed by Takeo Ueno (上野武夫).
24,10224,10304,Shin Karate Jigoku-hen,"Action, Martial Arts",OVA,2,5.87,137,"A returning veteran and karateka from WW2 starts working for the yakuza, looking for a man strong enough to kill him. After becoming karate champion, he joins an Italian woman who is looking for revenge against the nazis who killed her family."
25,10225,15875,Shin Kyojin no Hoshi,Sports,TV,52,6.77,165,A continuation of the popular baseball saga about the star pitcher of a professional baseball team.(Source: AniDB)
26,10226,16486,Shin Kyojin no Hoshi II,Sports,TV,23,6.91,145,A continuation of the popular baseball saga about the star pitcher of a professional baseball team.(Source: AniDB)
27,10227,7980,Shin Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,70,5.78,124,New misadventures of the dimwitted ghost Q-Tarou. (Source: AniDB)
28,10228,9749,Shin Otokogi,Seinen,OVA,2,7.08,85,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
29,10229,17315,Shin Pro Golfer Saru,"Kids, Sports",TV,10,7.0,69,The second season of the 1985 anime Pro Golfer Saru.
30,10230,30045,Shin Saru Kani Gassen,Drama,Movie,1,4.39,86,Crabs ban together to get right of an ape in their peach tree after it keeps stealing their food and hitting them with the fruits to the point where one gets severely injured.
