,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,9300,15227,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1,8.14,8028,"Suzu Urano is a pure and kindhearted girl who loves to draw and keep her head in the clouds. Growing up in the outskirts of Hiroshima with her family, she is more than happy to help with her grandmothers nori business.However, when she becomes of age, Suzu leaves her beloved home to marry Shuusaku Houjou, a man she barely knows. As she integrates into her new husbands household, the homesick bride struggles to adjust to the unfamiliar environment as the war effort extends far beyond its point of no return. When the war reaches Suzus own backyard and peace gives way to brutality, how will she support herself and those she comes to love along the way?Kono Sekai no Katasumi ni paints a colorful yet haunting depiction of everyday life in the years before and after World War II, showcasing the perseverance and fortitude of ordinary Japanese during one of the darkest periods of modern history."
1,9301,12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",OVA,1,5.63,289,"A compilation OVA of 5 stories portraying the life of Ozaki Yutaka, a famous Japanese musician in the 80s and early 90s who died young. "
2,9302,26095,Kono Sora no Shita de,"Drama, Kids",OVA,1,6.33,54,An educational film about social town development in Japan.
3,9303,10335,Konpeki no Kantai: Sourai Kaihatsu Monogatari,"Historical, Military",Special,1,6.45,164,A special which tells the story of the development of the japanese Sourai interceptor plane. 
4,9304,17599,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72,"The time is set in the Mechatronics Era in the future. In this era, schools actually float in the Tokyo sky at around 2000 - 3000 metres. At home, there is freedom in movement as everyone has a flight mechanism within them which allows them to fly. Transportation is made easy as a result.(Source: ANN)"
5,9305,25921,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1,6.0,86,"A puppy, Poko, jumps out of a refrigerator and takes a boy, Misuke, to an ice world full of adventure through the refrigerator. In the ice world, there is a girl called Nally who wants warm food. So they try to find some warm food for her, but everything freezes so quickly in the ice world...Note: Short animated piece designed to attract new students for Yamaha electric organ classes.(Source: tezukaosamu.net)"
6,9306,18081,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",OVA,1,5.65,99,Sanrios version of The Country Mouse and the City Mouse.
7,9307,10564,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3,5.9,96,"Takao Ryota is a pervy but well-meaning biker-turned-bus driver who street-races with others, fights roughnecks from his past, and mistreats his equally pervy friend. He must play knight, however, when his love interest is kidnapped by thugs.(Source: ANN)"
8,9308,29745,Korokoro Animal,Kids,TV,60,6.0,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
9,9309,29759,Korokoro Animal 2,Kids,TV,51,4.67,45,"An educational program teaching children shapes, basic math, colors, and other subjects."
10,9310,23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2,4.6,189,Comedy anime about the staff of Keihime Railway Company.
11,9311,33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48,The series focuses on the staff of the Keihime Railway Company.
12,9312,7189,Kotatsu Neko,Comedy,TV,26,5.07,291,"Kotatsu Neko is based on a ""live-action science-fiction/fantasy romance"" film of the same name which was released in Japan in 2006. The story is set in a certain neighborhood of Tokyo where two cats live under a kotatsu. Shito is a girlish white cat, while Zero is a cool black cat. The cats owner, Rei ""Junior"" Fujisaki, is a third-year middle-school hikikomori obsessed with games. He likes a girl in his class, but naturally, he cannot work up the nerve to tell her. Shito herself harbors a secret one-sided love also. (Source: ANN)"
13,9313,8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102,"Kotencotenco is a gag strip anime for young children featuring the flourishes of the Prince of the country of the Paradice, Kotenco.Kotenco guards the “Angel Star” for the Queen in the Paradice. Kotenco is a very good child, but when the bad spirits rise, Kotenco transforms into Matenco. Unlike Kotenco, Matenco is a very naughty child and troubles everyone. But dont worry! By changing the angel ring, Matenco goes back to being Kotenco. Will Kotenco be able to guard the “Angel Star” from the ruler and the Devil of the Country of the Ground, who is aiming for the Paradice? "
14,9314,33123,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39,Shorts about root vegetables from the refrigerator who try to act like superheroes.
15,9315,31239,Kotori Samba,"Comedy, Music",TV,240,6.75,74,"Kotori are people who love singing and dancing. Protecting the island they reside on is a calm and anxious Melonia (Melon), a weak and lazy Chocola (Chocolate), a friendly Berrina (Berry) who is fashionable as heck.  "
16,9316,33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
17,9317,20117,Kotowaza House,"Comedy, Slice of Life",TV,773,5.63,110,"A public service proverb-of-the-week anime.Peter the salary man lives a very unhealthy lifestyle, starving then bingeing until he feels seek, or slobbing around the house until badgered into taking up exercise, during which he invariably pulls a muscle.(Source: ANN)"
18,9318,2173,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,"Adventure, Fantasy",Movie,1,5.94,181,"A shadow of Darkness approaches a peaceful Forest...Sounds like trouble for Mushiking!Lets put our strengths together and fight Adder!Deep in the Forest exists a paradise for the fairies and insects. There, Popo the Fairy, Mushiking, The King of Beetles, and many other beetles live happily together. One day, a happy-go-lucky beetle named Iron Stripe Stag-Beetle (Iron Stripe) from another forest appears in front of Popo, requesting a challenge with Mushiking in a combat. Suddenly, Iron Stripe and Popo are attacked by a red-eyed beetle, Blue Hercules Beetle, who is being controlled by Adder, the Fairy of Darkness scheming to rule the Forest. Mushiking, The King of Beetles, rushes to the rescue, but with Giraffe Stag-beetle (Giraffe), also controlled by Adder, showing up, he has to battle two giant beetles as he defends Popo and friends, and gradually losing strength, gets captured and is taken away.(Source: Official Site)"
19,9319,17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1,5.47,109,"The ultimate Beetle Battle unreels!The King of Beetles, Mushiking is a beetle battle game of the 21st Century that is causing a whirlpool of sensational excitement among children. Its popularity has transcended the world of arcade games! The total number of cards issued has exceeded 420 million. Mushiking is not only one of the most popular in arcade games, but is also creating a buzz in various fields such as game boy advance, TV animations. and etc.Kent Mirai is a passionate youth. His dream is to become the greatest Mushiking champion in the world. He is spending his time beetle battling with the King of Beetles, Mushiking everyday. One day, a mysterious boy named Shiro Mizorogi appears before Kent. This boy is so strong that the beetle battlers are ruthlessly defeated one after the other. The beetle that Shiro manipulates is a beetle that has never been seen before, called Dark Side Neptune Beetle. It is enveloped with an evil aura and its eyes glow eerily red. Shiro acquires the power of the dark side through Dr. Black, who stops at nothing in order to win the mushiking battle! The blazing battle between Kent and the King of Beetles, Mushiking vs. Dark Side and Neptune Beetle is launched!!(Source: Official Site)"
20,9320,24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2,5.64,83,"In a mix of Field of Dreams and Ping Pong Club, sex-starved teenage boys at Kudo High School sign up for the girls volleyball team hoping that if they build it, the girls will come, to a year that has no girls in it at all.(Source: ANN)"
21,9321,6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",TV,12,5.9,375,"Koume is a new Office Lady (OL), an employee of Caramel Ribbon, Inc., a firm of designers. This is the story of her days and nights, complete with humor unique to Osaka.Seen from outside, Kansai doesnt seem like the rest of Japan. Watching this show will make you an expert, even if you know nothing about the area right now.Its a humorous tale of life in a Japanese company, with Koume, her effeminate boss, and Kimi, a one-time girl gang member, as they try to sell (supposedly) new and fresh designs. The voice actors also come from Kansai, ensuring authenticity.(Source: AniDB)"
22,9322,23097,Kousagi Monogatari,"Comedy, Kids",Movie,1,6.2,67,Mama Rabbit is having difficulties in raising her little bunnies.
23,9323,17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257,"The doujin (self-published) creators of the Koutetsu no Vendetta (Iron Vendetta) military robot anime project released a preview DVD at Tokyos Comic Market 75 convention. The DVD included the unedited versions of the projects pilot film, special supplemental videos, and a collection of key animation drawings. The running times of the pilot and the supplemental video collection are each under five minutes long.Note: The project is on hold due to the dissolution of the production division of its sponsor Ankama Japan.(Source: AniDB)"
24,9324,32626,Kozaru no Buranko,Kids,Movie,1,4.95,60,A monkey helps rescue forest animals during a fire.
25,9325,33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44,"Johnsen Kubbes picture book adaptation. Each story is split into two videos titled ""prequel"" and ""sequel"" for a total of 24 episodes."
26,9326,33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55,"A PV for Johnsen Kubbes picture book that was released on October 15, 2014 in Japan. A second unique PV was created for the picture books 2nd Edition release."
27,9327,24797,Kubire 3 Sisters,Comedy,Special,7,3.0,57,Anthropomorphic peanuts teach dance. Premiered on the Music Launchers television anime block.
28,9328,19687,Kuiba II: Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166,"Every 333 years, an abomination is born, a being known as Kuiba, destined to be the nemesis of all, and bring disaster to the world. In Kuiba year 1664, the sixth-generation Kuiba appeared. After narrowly escaping a preemptive strike by the forces of heaven, the young Kuiba was adopted by Man Xiaoman of the Beast Nation, who gave him the name ""Manji."" Like those around him, Manji is unaware of his true identity. With the encouragement of his adopted father, Manji overcame numerous trials before finally boarding a warship bound for Maelstrom Island. There he hopes to prove he is the greatest Spirit Warrior of all by saving the world from the threat known as Kuiba. Meanwhile, on Maelstrom Island, Kuibas most loyal lieutenants are waiting, ready to do battle with all who oppose their masters return Though unaware of his true nature, Manji must soon face the inevitable conflict between his father, the gods of heaven, and Kuibas twelve fiercest lieutenants.(Source: IMDB)"
29,9329,19781,Kuiba III: Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1,6.82,176,"Before he can get close to the real enemy, Manji faces challenges from two powerful opponents : Da Cang - a master of using body pulse, and Hai Wen Xiang - a sea witch who is extremely loyal to Kuiba. When Manji is unwillingly engaged in an intense battle with Hai Wen Xiang. Kuiba reveals its mysterious appearance.(Source: IMDB)"
30,9330,28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,4.33,181,A promotional anime for the 2nd volume release of Makoto Oginos Kujakuou: Sengoku Tensei manga. 
31,9331,30176,Kujira,Adventure,Movie,1,5.74,77,Lost film by Oofuji Noburou that was remade in 1952.
32,9332,5886,Kujira no Josephina,"Adventure, Fantasy",TV,23,6.53,158,"Santi is a shy Spanish boy who keeps a tiny whale in a bowl, invisible to everyone but him. The whale, named Josephina, is able to alter her size and fly; she takes Santi on many dreamlike adventures and helps him confront the challenges during his childhood; however, things change as Santi starts taking interest in the outside world and gets to know his distant father.Based on Adios, Josefina (Goodbye, Josephine) by Jose Maria Sanchez-Silva.(Source: AniDB)"
33,9333,9339,Kuma no Gakkou: Jackie to Katie,"Comedy, Kids",Movie,1,6.33,158,The story follows 12 bear cubs living in a dormitory on the top of a mountain.(Source: AniDB)
34,9334,28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",OVA,1,6.33,53,Based on the classic childrens book. An elderly man goes to the mountains to look for charcoal. There he finds 2 bear cubs which show him where there were delicious autumn chestnuts and mushrooms. He then is able to meet up with the cubs mother--a bear he once rescued from a bear trap a long time ago. He then helps the family out by giving them some fattening cows milks so that they will survive the impending winter. The moral of the story is that man and animal should live in symbiosis. 
35,9335,11197,Kuma no Puutarou,Comedy,TV,30,6.3,79,The series depicts Puutarous peculiar encounters with his bizarre neighbors.
36,9336,23699,Kumo ni Noru,"Action, Seinen",OVA,2,5.18,118,"In a Buddhist heaven where saints fight over turf in the clouds, Nio-maru searches for the younger sister torn from him in an aircraft accident back in the human world. (Source: The Anime Encyclopedia)"
37,9337,28053,Kumo no Ito,Fantasy,Movie,1,5.8,158,"An adaptation of the classic tale of the spider silk, where a man sentenced in Hell tries to escape by climbing a string of spider silk hanging from above."
38,9338,26279,Kumo no Ito (OVA),Fantasy,OVA,1,6.36,67,Kandata was a thief in life so he suffers in hell because of it. But once before he died he helped a spider. One day a silk thread comes down from above and Kandata attempts to climb it in order to reach paradise but...
40,9340,31007,Kumori Nochi Hare,"Drama, Kids",OVA,1,6.33,36,"An educational film about bullying, it follows a girl who is bullied so much that she loses the ability to speak."
41,9341,34201,Kuni-chan no Ikka Ranran,"Drama, Slice of Life",Movie,1,7.5,24,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
42,9342,17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",TV,46,6.88,95,"A comedy about a group of kids forming a school baseball team, with the leader being very stubborn and argumentative.(Source: AniDB)"
43,9343,5809,Kupu~!! Mamegoma!,Kids,TV,51,6.44,380,"The story revolves around a palm-sized seal named Mameta, the other seals (Cherry-chan, Soda-kun, Lemon-chan, Candy-chan), and the Mamekawa family that raises the seals.(Source: ANN)"
44,9344,30395,Kuripuri*Kuripura,Comedy,Movie,1,3.2,104,A short animation by Taku Furukawa.
45,9345,31873,Kuro,"Kids, Music",Music,1,5.28,74,A music video for the song by Mimori Yusa that was featured on NHKs Minna no Uta program. 
46,9346,19135,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1,6.25,156,Anime adaptation of the manga Kuroi Ame ni Utarete by Nakazawa Keiji.
47,9347,29603,Kurokan,Sports,ONA,Unknown,6.64,120,"To Kirino High, the goal of getting into Koshien Stadium becomes important because the 100th anniversary is around the corner. However, Kurokans unique way of training has upset the Kirino High Baseball Team Support Association and Alumni Club. Morioka, on the other hand, is a preferrable coach beacuse of his solid style. At the same time, Kurokans decision on player positions has caused confusions to the team.(Source: Crunchyroll)"
48,9348,26043,Kurumiwari Ningyou (2014),"Drama, Fantasy, Romance",Movie,1,7.0,136,A 2014 adaptation of the original Nutcracker story by E.T.A. Hoffmann.
49,9349,17749,Kuruneko: Kurunekobin,"Comedy, Slice of Life",Special,4,6.71,162,Specials included on the DVDs.
50,9350,17753,Kuruneko: Nyaalock Holmes no Bouken,"Comedy, Slice of Life",Special,4,6.7,183,Specials included on the DVDs for the second season.
51,9351,33348,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",Special,1,5.67,69,"The blind samurai Haku can perceive that which cannot be seen by the eye. But he does not try to see the world that the eye can see. This world is the full of darkness Attacked by thief in the dead of night, he lost both his parents and his sight. From that day on his faith in the world was gone. (Source: IMDb)"
52,9352,22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",TV,48,6.03,339,"In a Tokyo suburb small town, there lives a girl named Nekota Kaoru. Being born into a normal family, being raised in a normal way, this spring shell become a normal happy middle-schooler.However, since young age, Nekota had an abnormal ability to see Imadoki youkai (Modern Monster). And she has kept it a secret from others..."
53,9353,33115,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47,"A puppet animation adaptation of the Grimm fairy tale ""The Elves and the Shoemaker."""
54,9354,18773,Kuwagata Tsumami,Comedy,ONA,84,6.5,68,"Tsumami is the half-human, half stag beetle daughter of a female fashion model and a big male stag beetle. She has jaws on top of her head and loves to eat watermelons. She is a troublemaker, causing problems to other people!"
55,9355,28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1,7.75,61,An educational film about the Kuzuryuu River in Japan. It starts out in the Meiji Era where the villages along it kept getting plagued by floods. The villagers prayed for it to stop but it did nothing. A young boy who lost his childhood friend to the floods grows up into a man and decides to take matters into his own hands. He starts constructing an embankment which leads to a village-wide project which spread to other villages along the river.
56,9356,19325,Kwaegeol Longman Narongi,"Adventure, Kids",TV,52,7.43,65,Someone is out to conquer Lulu forest and its up to the Nalong and his friends to to figure out who and stop them! When Nalongs girlfriend Ukkya is taken by force and Longman is zapped by a laser beam resulting in an unfavorable transformation--Nalong has more on his plate than he can handle! 
57,9357,17439,Kyojin no Hoshi (Movie),"Drama, Sports",Movie,1,6.13,109,"Based on the novel ""Kyojin no Hoshi"" by Kajiwara Ikki (Story), Kawasaki Noboru (Art), published in the year 1982."
58,9358,17441,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",Movie,1,6.25,100,First Kyojin no Hoshi movie.
59,9359,17445,Kyojin no Hoshi: Dai League Ball,"Drama, Sports",Movie,1,5.86,101,Third Kyojin no Hoshi movie.
60,9360,17443,Kyojin no Hoshi: Ike Ike Hyuuma,"Drama, Sports",Movie,1,6.57,100,Second Kyojin no Hoshi movie.
61,9361,17447,Kyojin no Hoshi: Shukumei no Taiketsu,"Drama, Sports",Movie,1,4.75,87,Fourth Kyojin no Hoshi movie.
62,9362,28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69,An educational film about fire safety starring Kyoro-chan. 
63,9363,20603,Kyoufu no Kyou-chan,"Comedy, Parody",TV,7,4.58,66,"A parody of ""Obake no Q-taro"" written by the comedian Hitoshi Matsumoto, the series is about a kid and his ugly critter (with a strange likeness with Butthead). You better not hurt the kid or Kyou-chan will grow arms on his head and feet on his mouth to rip off your guts!(Source: TVTropes)"
64,9364,17615,Kyoufu Shinbun,"Horror, Shounen",OVA,2,5.38,163,"For reasons unknown to him, Rei receives the Kyoufu Shinbun every morning, a newspaper which foresees deaths and catastrophes...Based on Tsunoda Jirous classic horror manga ""Kyoufu Shinbun"", serialized in Weekly Shounen Champion.(Source: AniDB)"
65,9365,31539,Kyoufu! Zombie Neko,Comedy,TV,Unknown,5.71,911,"The series of ""warm and soothing"" anime shorts will follow a cat who is suddenly resurrected from the grave and begins to wander around town. Despite being a zombie, the cat is able to get all the townsfolk to fall in love with it.(Source: ANN)"
66,9366,28067,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1,3.57,104,Woodland animal citizens learn how to extinguish different types of incendiary bombs and help fight back against an enemy air force of wolves.
67,9367,29493,Kyouryou Pikora,"Adventure, Kids",Special,1,3.93,47,Pikora is a newborn baby dinosaur. But here mother is nowhere to be found. She sets off into the woods to find her.
68,9368,7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138,"First show in the Virtual Trilogy, a mix of anime and live action shots. The story is about the TV Warriors who enter a virtual simulation of the past and encounter Dinosaur-humanity."
69,9369,27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,6.5,45,A double feature based on a best-selling childrens books by Makiko Sato.Kyoushitsu wa Obake ga Ippai is about a boy named Dai-kun how tries to overcome his fear of ghosts when the Haunted House at his school festival turns out to be filled with real ghosts.Boku wa Yuusha da zo is about a boy named Hiro-kun who loves Hero video games and ends up switching places with one.
