,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,9200,8244,Keshikasu-kun,"Comedy, Kids",TV,Unknown,4.63,157,Keshikasu-kun is an anthropomorphism anime about stationery. The main character is the eraser Keshikasu who aims to be an idol of the stationary world. He fights against other stationary and erases a mechanical pencil or gets crushed by a permanent marker.
1,9201,8353,Ketsuinu,Comedy,TV,13,5.04,270,"Ketsuinu is a dog with a butt-like face. The unidentified creature comes out of nowhere and quickly multiplies. In the end, the owners faces turn into butts..."
2,9202,29679,Ki Renka,"Demons, Drama",Movie,1,4.13,99,Independent animation by Hayashi Seiichi.
3,9203,10237,Ki-Fighter Taerang,"Adventure, Kids",TV,26,5.92,81,"The Grand Evil was sealed in a cave behind an energized shield. But now, thousand years have passed and he is about to regain his former power to break away free from the shield. In order to prevent this disaster, the Elders of Fantasia have to take measure to keep the radioactive power in the shield. They send out nymph warriors to find and fetch Ki-fighter cocoons hidden somewhere in the word. During the mission, the nymphs come across with TaeRang, the Ki-Fighter, our heroic kid. He turns out to be the one who has a power to defeat of the Grand Evil, TaeRang sets on his way to find other weak creatures and their villages that are endangered by the unjust evil power. TeaRang is the one wise and brave kid to set it all to justice. (Source: ANN)"
4,9204,28965,Kibun wa Uaa Jitsuzai OL Kouza,"Comedy, Seinen",OVA,1,5.83,51,"Follows an office lady who expresses the phrase ""Uaa"" when in a state of emotional disbelief in situations above her head—which is quite frequent in the office, while dating, and when out on the town with friends."
5,9205,3870,Kick no Oni,"Shounen, Sports",TV,26,7.25,261,"An arrogant karate master named Tadashi Sawamura enters the kickboxing ring to prove his superiority, only to be beaten into a coma by a practictioner of the new art. After recovering, his trainer Endo convinced Sawamura to study kickboxing in order to regain his honor. The series is loosely based on the real-life exploits of champion kickboxer Tadashi Sawamura.(Source: ANN)"
7,9207,7525,Kick Off 2002,Sports,TV,26,6.5,135,No synopsis has been added for this series yet.Click here to update this information.
8,9208,26139,Kie Saranu Kizuato: Hi no Umi Osaka,"Historical, Kids",OVA,1,8.67,48,An educational film about the bombing of Osaka in 1945.
9,9209,5928,Kigyou Senshi Yamazaki: Long Distance Call,"Drama, Sci-Fi, Seinen",OVA,1,5.92,168,A 42-year-old salaryman is made to serve his company beyond the grave when his brain is installed in a super-powered android body in order to carry out corporate espionage.(Source: Anime Encyclopedia)
10,9210,26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",OVA,1,7.25,52,"An educational film about how a girl with a disability is able to overcome her restricted lifestyle and sew a yukata for her sisters wedding. The lesson is that those with disabilities are not limited to a life of nothing, that with encouragement and positive attitudes of the people around them--they are able to great things like everyone else leaving with the tag line of the movie ""Im glad I was born""."
11,9211,23085,Kikansha Sensei,"Comedy, School, Slice of Life",Movie,1,6.67,76,"The story depicts the interaction of the children of the island and their teacher, Yoshioka Makotoware who is unable to speak because of a childhood accident. A movie based on the best-selling novel by Shizuka Ijuin."
12,9212,8492,Kikansha Yaemon,"Fantasy, Kids",Movie,1,5.64,89,"Animated 3D movie based on a bestseller picture book by Agawa Hiroyuki, illustrated by Okabe Fuyuhiko and published in 1959 by Iwanami Shoten Publishing."
13,9213,8494,Kikansha Yaemon: D51 no Daibouken,"Fantasy, Kids",Movie,1,5.31,119,"Traditionally animated movie based on a bestseller picture book by Agawa Hiroyuki, illustrated by Okabe Fuyuhiko and published in 1959 by Iwanami Shoten Publishing."
14,9214,9292,Kiki to Lala no Aoi Tori,Kids,Movie,1,6.12,158,Adventures of Kiki and Lala in search of happiness.
15,9215,29247,Kiki to Lala no Habatake! Pegasus,"Kids, Magic",OVA,1,5.65,68,Kiki and Lala try to help a lost Pegasus get home. Pegasus keeps getting on Kikis nerves with his foolishness and the journey becomes increasingly difficult.
16,9216,17977,Kiki to Lala no Hakuchouza no Ohimesama,Kids,OVA,1,5.0,90,"In this episode, Kiki and Lala are learning about stars and constellations, and even meeting the Queen of Stars herself."
17,9217,17483,Kiki to Lala no Hansel to Gretel,Kids,OVA,1,4.0,82,A continuation of Kiki and Lalas adventures. Loosely based on the fairy tale Hansel and Gretel by Grimm Brothers.
18,9218,17981,Kiki to Lala no Hoshi no Dance Shoes,"Kids, Music",OVA,1,4.75,96,Its dancing time for Kiki and Lala.
19,9219,29249,Kiki to Lala no Mamatte Suteki!,"Kids, Magic",OVA,1,5.43,61,Lala finds a myserious egg that hatches into a baby dragon who they name Will. She and Kiki try to bring him up but Will grows far too big too fast and uses his dragon instincts which cause a lot of destruction. 
20,9220,17485,Kiki to Lala no Ohimesama ni Naritai,Kids,OVA,1,5.65,98,Kiki and Lala are preparing for Hoshi Matsuri and dreaming of all the fun things they can wish for themselves if they spot a falling star.
21,9221,17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,OVA,1,4.88,86,This is one of the happiest days for Kiki and Lala as they receive a present sent to them by their parents.
22,9222,8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,"Comedy, Mecha",OVA,3,5.61,188,Mecha series based on Takaras videogames.
23,9223,5192,Kiku-chan to Ookami,"Adventure, Historical",Special,1,6.35,142,"""Kiku-chan to Okami"" is an adaptation of ""Grave of the Fireflies"" author Akiyuki Nosaka’s short story ""Toshi-Oi Mesu-Okami to Onna no Ko no Hanashi"" (The Story of the Old Mother Wolf and the Girl), which follows a girl and the wolf in the fields of WWII Manchuria who watches over her like a mother.(Source: AniDB)"
24,9224,21749,Kimama ni Idol,Music,OVA,1,6.19,115,"Three pretty girls want to make it big as pop stars, but its tough on their way to the top. Based on a manga in Comic Burger by Kenichi Koya, it was distinguished by a marketing gimmick that had the three lead voice actresses taking to the stage for real in an early attempt at multimedia promotion.(Source: The Anime Encyclopedia)"
25,9225,22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,ONA,12,4.91,64,Follows the story a flamboyant Kimezou who works for a company that makes star shaped confections.
26,9226,22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,ONA,12,5.0,57,"Follows the story of young employee of a company that produces star-shaped confections. The unusual man views society cynically and does not fit typical Japanese competitive male stereotypes. He has to contend with a variety of coworkers including the flamboyant Kimezou, the company president, and the presidents daughter.(Source: ANN)"
27,9227,30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,"Drama, Kids",OVA,1,7.0,34,An educational film meant to teach children how to avoid being kidnapped.
28,9228,34233,Kimoshiba,Comedy,TV,Unknown,7.0,81,"Kimoshiba is a weird type of life form with the shape of an oversize shiba inu, loves eating curry (particularly curry breads), and works at a funeral home. Similar life forms include yamishiba and onishiba.(Source: ANN)"
29,9229,19941,Kimu no Juujika,"Drama, Historical",Movie,1,7.5,71,Based on the novel by Noboru Wada.
30,9230,19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",TV,26,5.0,88,"Professor Bond is doing research on an island in the Java Sea when his son discovers the giant ape and befriends him, and together they fight to protect Kong from Dr. Who, who has sinister designs on the ape. Each episode consisted of a King Kong story, a Tom of T.H.U.M.B., then another King Kong story. Tom of T.H.U.M.B. is a gag cartoon about a secret agent and his oriental sidekick. Animage Pocket Data Notes credits MORI Yasuji and KANISHI Takao as either character designers or animation directors of the latter, differing from the credits for the King Kong portion of the show. This was the first cartoon TV series animated entirely in Japan expressly for American television. American sources state Rankin-Bass commissioned the work from Videocraft International; Japanese sources state it was produced by Videocraft/Toei Doga.(Source: AniDB)"
31,9231,32989,King of Prism by Pretty Rhythm Short Anime,"Comedy, Fantasy, Music",Special,1,5.78,290,Short Anime Bundled in Movie Blu-ray of King of Prism by Pretty Rhythm.
32,9232,33034,Kiniro Mosaic: Pretty Days,"Comedy, School, Slice of Life",Movie,1,7.23,4505,The episode is set during a school festival where Shinobu is assigned to write a script and make outfits for her class play. Youko and Alice notice that Shinobu is sleepy every morning and are worried that she might be getting tired of all the work. Will Shinobu be able to successfully complete all her tasks in time?(Source: MAL News)
33,9233,26231,Kiniro no Kujira,"Drama, Kids",OVA,1,5.67,51,An educational film about leukemia in Japan.
34,9234,29555,Kinken Chochiku Shiobara Tasuke,Historical,Movie,1,4.21,101,"""Industrious farmer Tasuke makes the necessary sacrifices to advance his station in life from a farmer to a store-owner. Based on a well-known kabuki tale Shiobara Tasuke ichitai-ki (The Life Story of Shiobara Tasuke), this parable about the virtues of hard work is based on a true story.""(Source: Mubi)"
35,9235,3277,Kinnikuman: Haresugata! Seigi Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.3,280,"While performing in a movie at Toei Eigamura, Kinnikuman suddenly disappears. Somehow, he has been sent to Edo Period Japan. In Edo Japan, a villain called Shuten Douji (朱天童子) is threatening to destroy the Earth if he is not given Princess Mari. Always willing to impress a pretty girl, Kinnikuman immediately vows to destroy Shuten Doji. He disguises himself as Princess Mari and goes to meet Shuten Doji, but Shuten Doji and his Big Four (四天王, Shitennou) see through Kinnikumans disguise and beat him up. Aware of Kinnikumans situation, Terryman, Robin Mask, and the other Seigi Choujins travel to Edo Japan (via Kinkotsu-obabas powers).(Source: Kinnikuman Wiki)"
36,9236,3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.44,280,"While Kinnikuman is on vacation with Mari-sans kindergarten class at Easter Island, the young wheelchair-bound Kouichi-kun laments being with an idiot like Kinnikuman, preferring to instead be with his favorite Seigi Choujin Buffaloman. Meanwhile, the other Seigi Choujins are also vacationing at ancient landmarks.(Source: Wikipedia)"
