,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,9900,33414,Otona no Ikkyuu-san,"Comedy, Historical",Special,3,5.0,67,"An adult comedy series following the life of Ikkyuu, a monk."
1,9901,32073,Otoshidama,"Kids, Music",Music,1,4.0,39,"A music video for the song ""Otoshidama"" by Hikari Ishida. Aired as part of NHKs Minna no Uta program."
2,9902,23515,Otsuki-sama to Oujo,Fantasy,OVA,1,6.2,68,"Sachiko is unhappy and doesnt have a lot of energy. One day, a white rabbit appears and takes her to the ""Land of the Moon."" There, she meets her ""true self,"" a happy and healthy girl, and Sachiko realizes she can be just like her."
3,9903,29922,Ou-sama Ninatta Kitsune,,Movie,1,4.16,74,A short puppet animation movie by Tadahito Mochinaga. 
4,9904,7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",TV,52,6.57,287,"When a young boy called Hiro finds what appears to be a broken lighter in an empty field, it changes his life forever. This lighter is actually the Gold Lightan, a robot that fell to Earth from the Robot Dimension. When called upon to defend the Earth from Ivalda the Greats evil robots, Gold Lightan transforms into a giant super robot, known as the Golden Warrior. Gold Lightan joins forces with Hiros and his gang, the One Pack Rangers to protect the Earth from the evil schemes of Ivalda the Great and his armored forces."
5,9905,29399,Ousama Monogatari,"Adventure, Kids",TV,Unknown,5.6,101,Stop-motion animation made out of fabric following a curious king sneaking out of his castle.
6,9906,7526,Ousama no Shippo,Fantasy,Movie,1,5.64,107,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
7,9907,30905,Owanko,Comedy,ONA,7,5.17,65,"He wears a bowl on his head and dances to the rhythms of Samba! What in the world is this creature? It is Owanco! He is a fairy dog who wears a bowl like a hat.He loves food so much that he transforms himself into whatever food he pleases. His biggest fan and the admirer of tea-cupped-poodle, ""Pooko-chan"" and his rival cat, ""Nori-Tama"" (Nori=seaweed, Tama=the most typical name for cats in Japan) will join the fun ride.By the way, whats for dinner tonight?(Source: Official YouTube Channel)"
8,9908,28089,Oyo Neko Bunyan,"Comedy, Kids",TV,31,6.0,51,Bad-tempered fat cat Oyoyo charms his idiot human family but fights an ongoing battle with other neighborhood pets.(Source: The Anime Encyclopedia)
9,9909,33175,Oyone to Mattsan: Ai no Uta,"Music, Romance",OVA,1,5.71,39,A story set in the countryside of Japan. Two teens meet and slowly fall in love. Their relationship has difficulties developing as her father doesnt approve of the boys request for her hand in marriage. Part of the OVA features a karaoke-style songs with lyrics present on-screen.
10,9910,30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",OVA,1,8.33,36,An educational film about traffic safety staring the The Wizard of Oz cast.
11,9911,33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,4.35,574,Ozmafia!! special included with the 1st volume of the DVD/BD.
12,9912,20185,Pa-Pa-Pa the ★ Movie: Perman,"Adventure, Comedy",Movie,1,6.73,111,"An origins and highlight film showing how Mitsuo met the alien that gave him the equipment to become a superhero (which for some reason was never explicitly shown in the two main anime, both just start with Mitsuo already having the powers), how he works together with the other Permans, and the rowdy fight with the antagonists.Screened simultaneously with Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai."
13,9913,29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power",Movie,1,6.75,77,"Dr. Octo who researches octopodes decides to take over the world as he deems the eight legged creatures a more suitable master species than humans. To do this, he takes an idol singer Sumire Hoshino (aka Perman #3) hostage. Mitsuo Suwa (aka Perman #1) likes the idol dearly (as he doesnt know the real identity of his Perman partner) and becomes so angry that he transforms to go rescue her. But fighting a giant octopus is more challenging than it looks!Screened simultaneously with Doraemon Movie 25: Nobita no Wan Nyan Jikuudeni and Doraemon Anniversary 25."
14,9914,13165,Paboo &amp; Mojies,Kids,TV,52,4.0,113,"Paboo is a fun loving and curious boy panda, and he and his group of larger-than-life friends explore and problem-solve in their quirky, imaginative and sometimes zany world! Each episode sees the Mojies (Japanese for letters of the alphabet) and Pappy (the Mojies book fairy of course!) help Paboo to discover the Magic Word and solve the problem of the day!(Source: Nelvana)"
15,9915,28595,Pac-World,"Adventure, Comedy, Sci-Fi",TV,52,5.47,212,"We follow the daily events of Pac as he saves Pac-World. Together with his friends Cyli and Spiral, Pac and his buds face the issues of being teenagers while also protecting Pac-World from a ghostly army led by the evil Betrayus. Pac-Worlders do not want Betrayus and his ghostly minions returning from the Netherworld and wreaking havoc. So, President Spheros teaches Pac and his pals the legend prophesizing a round yellow Pac-Worlder rescuing the planet. Pac, the only round yellow citizen, is the man for the job. Each adventure follows Pac and his friends as they try to return the ghosts to Netherworld, saving Pac-World.(Source: AniDB)"
16,9916,7960,Pachislo Kizoku Gin,"Action, Game",TV,23,6.44,223,"Ginya Otonashi is a college dropout who works part-time for a pachislot publishing company while aspiring to become a novelist. One day, Ginya comes across a secret organization and gets pulled into a competition to become #1 in ""Pachi Battle,"" which is all a part of the Slotseum, a pachislot competition.(Source: ANN)"
17,9917,33238,Padak Padak,Drama,Movie,1,6.5,62,"A mackerel from the sea attempts to escape from a restaurant! Padak is a mackerel from the sea, who is caught in a net and gets dumped into a restaurant tank. An old flatfish is the only one thats survived very long. He gains the trust of other fish with his survival skills. Thanks to Padak, who attempts to make it back to the ocean, the peace in the tank is shattered and conflicts with the old flatfish get bigger and bigger.(Source: IMDb)"
18,9918,13463,Panda no Taputapu,Kids,TV,Unknown,6.55,131,"A short anime featuring the zodiac animals with a panda named Taputapu as the main character. Each episode is focuses on having a proverb, moral, or uplifting value."
19,9919,29487,Paniponi,"Kids, Slice of Life",TV,Unknown,4.75,55,A slice of life anime about a bunch of animals living in Paniponi village.
20,9920,32842,Panpaka Pants,"Comedy, Kids",TV,Unknown,4.17,67,A series of shorts about pigs who wear underpants.
21,9921,29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Adventure, Kids",Movie,1,6.17,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
22,9922,30417,Panpaka Pants O-New!,"Comedy, Kids",TV,26,3.6,131,Follows a pig whose familys mission is to collect underpants.
23,9923,33002,Panpaka Pants W-O-New!,"Comedy, Kids",TV,Unknown,4.5,85,Sequel to Panpaka Pants O-New!. It follows a young underwear-wearing pig and his adventures.
24,9924,10953,Pants Pankurou,"Comedy, Kids, Slice of Life",TV,85,6.38,71,"A series of minute-long animated shorts that aired on Japanese public television. Aimed at toddlers and young children, the comedic series is mostly about toilet training."
25,9925,28073,Papa Mama Bye Bye,"Historical, Kids",Movie,1,6.0,56,"Dungaree-wearing teenage tomboy Kaori lives next door to the brothers Ko and Yasu. One day as Kaori is walking to school, a US jet crashes near the boys house. Based on the ""1977 Yokohama F-4 crash"" real life incident. (Source: The Anime Encyclopedia)"
26,9926,26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1,8.0,47,"Based on the picture eBook of the same name.One by one, with feeling, the Thousand Paper Cranes are folded.What if, those paper cranes had a ""life"" of their own...The purpose given to the Thousand Paper Cranes!The spectacular adventure of Kenta and Maiko begins now!!(Source: dreamonefilm)"
27,9927,30403,Paper Film,Comedy,Movie,1,3.33,102,A short animation by Taku Furukawa.
28,9928,29727,Paradise,"Adventure, Psychological, Space",Movie,1,7.88,141,"""A highly energetic story told from outer space, battlefields, and dentist offices, over and around time and space.""(Source: Image Forum Festival 2014 program)"
29,9929,3879,Paris no Isabelle,"Drama, Historical",TV,13,6.19,216,"The principal character is 15-year-old Isabelle Laustin, other characters being her parents Leon and Marie, Isabelles friends Jean and his sister Marie, and Isabelles suitor, Captain Victor.When Paris is besieged and Napoleon IIIs army is defeated, Isabelle escapes to London, disguised as a boy, and engages in secret agent stuff.(Source: AniDB)"
