,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members,synopsis
0,2600,1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838,"Thirteen years after their sudden disappearance, an alien race known as the Heterodyne resurface without warning. To combat the Heterodyne, three office workers from the 21st Century Security Corporation operate Dai-Guard - a giant robot no longer regarded as an oversized paperweight. Unfortunately, Dai-Guard is somewhat obsolete and in disrepair. Its a tough job, but salarymen can also save the world. (Source: ANN)"
1,2601,8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.21,1517,"An adventure set in a south island. Shinnosuke with his parents and friends joined a tour with the preview of Action Kamens new movie South Sea Millennium Wars on a luxury liner, but a funky guy who names himself Paradise King and his slave gang of gibbon monkeys took away all the adults to a south island. Gotaro Go, an actor playing the role of Action Kamen, with Shinnosuke, fights a martial-arts battle and air battle against Paradise King. (Source: Manabu Tsuribe)"
2,2602,10155,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,7.21,97809,"Dog Days takes place in the world of Flonyard, an alternate Earth inhabited by beings who resemble humans, but also have the ears and tails of specific animals. The Republic of Biscotti, a union of dog-like citizens, has come under attack by the feline forces of the Galette Leo Knights. In an effort to save Biscotti, Princess Millhiore summons a champion from another world in order to defend her people. That champion is Cinque Izumi, a normal junior high student from Earth.Agreeing to assist Biscotti, Cinque retrieves a sacred weapon called the Palladion and prepares for war. In Flonyard, wars are fought with no casualties and are more akin to sports competitions with the goal of raising money for the participating kingdoms. Cinque is successful in his role as Biscotti’s champion, but learns that a summoned champion cannot be returned to their home world. The scientists of Biscotti will endeavor to find a way for Cinque to return home, but until they figure something out, he must serve Princess Millhiore by continuing to fight as Biscotti’s hero."
3,2603,2517,Eikoku Koi Monogatari Emma: Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,7.21,3261,This special is a recap of the first season of Eikoku Koi Monogatari Emma: Intermission as well as a preview of the second season Eikoku Koi Monogatari Emma: Molders Hen.
4,2604,28211,Harmony,"Psychological, Sci-Fi",Movie,1,7.21,25245,"In 2019, following an uprising in the USA and a subsequent global nuclear war, humanity was decimated by a catastrophe called ""The Maelström."" A half-century after this cataclysmic event—to preserve humankind—the World Health Organization (WHO) has progressively assimilated worldwide political power and completely redefined society: people are now considered public resources and are guaranteed a happier life. The heightened development of medicine, nanomachine technology, and augmented reality promote this greater devotion to human health.Suffocated by the excessive kindness of Japanese society, high school student Miach Mihie decides to oppose the societal values she considers dehumanizing before the health implant surveillance system WatchMe activates itself the day she turns 18. Miach plans to kill herself with two of her friends, Tuan Kirie and Cian Reikadou. However, Cian betrays the pact in disagreement with Miachs intentions, allowing Tuan to survive her suicide attempt, unlike Miach, who is declared dead.Thirteen years later, now a high-ranking inspector of Helix—an organization affiliated with WHO to monitor military conflicts—Tuan is sent back to Japan after her drug smuggling activities in the Niger warzone are discovered by senior Helix inspector Oscar Stauffenberg. On her first day back to the country she tried running away from, thousands of people simultaneously commit suicide. Tuan is now in charge of investigating this wave of mass suicide and exposing the terrorist organization behind the unprecedented attack."
5,2605,7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618,"Dreaming of changing the world for good, Akuto Sai transfers to Constant Magic Academy where he befriends a virtuous ninja clan member, Junko Hattori. On the way to the academy, they vow to make the world a better place together; however, the situation suddenly takes a turn for the worse upon his arrival—it is prophesied that he will become the Demon King!As word of his destiny spreads, the school begins to fear him, and Junkos trust in him falters. While Akuto is determined to not let his predicted future control his fate, it seems as though everything he says and does only serve to reinforce the fact that he is destined to be the Demon King. Moreover, he is surrounded by a harem of beautiful girls who each have their own plans for him, ranging from bringing him to justice to simply showering him with love. With his newly awakened powers, Akuto must cope with his constantly growing list of misfortunes and fight to prove that his fate is not set in stone."
6,2606,4156,Ichigo Mashimaro Episode 0,Comedy,Special,1,7.21,9610,A brief special where the girls pretend to be astronauts. 
7,2607,432,Iria: Zeiram The Animation,"Action, Adventure, Sci-Fi, Space",OVA,6,7.21,10208,"Iria is the story of a girl and the Alien being she loves to hate. The series begins with her brother, Gren, taking a job. He is a bounty hunter, and one well known for his incredible skill. Iria, being a skilled apprentice bounty hunter herself, tags along. What is the job, one might ask. It is to find out what has happened to the crew and cargo of a Space Station. Needless to say, nothing is as it seems, and the war between Iria and Zeiram begins in earnest. "
8,2608,31405,Joker Game,"Drama, Historical, Military",TV,12,7.21,102560,"With World War II right around the corner, intelligence on other countries social and economic situation has become a valuable asset. As a result, Japan has established a new spy organization known as the ""D Agency"" to obtain this weapon.Under the command of Lieutenant Colonel Yuuki, eight agents have been assigned to infiltrate and observe some of the most powerful countries, reporting on any developments associated with the war. In order to carry out these dangerous tasks, these men have trained their bodies to survive in extreme conditions and studied numerous fields such as communications and languages. However, their greatest strength lies in their ability to manipulate people in order to obtain the information necessary to give their nation the upper hand."
9,2609,9159,Kaibutsu Oujo (OVA),"Action, Comedy, Horror, Shounen, Supernatural",OVA,3,7.21,8690,"Based on a manga by Mitsunaga Yasunori, serialised in Monthly Shounen Sirius.Hiyorimi Hiro moves to a new city to live with his older sister, but dies before he can find her. He then awakens to a new life as a servant of a Princess of the Monster Realm, who just happens to be employing his sister. Monsters soon appear to attack or pester the princess since she is in line for the royal throne, and Hiro must protect her with his life (and repeated deaths).(Soure: ANN)"
